,Hue,Saturation,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation,Number_of_Unique_Hues,Pixels_Belong_To_Dominant_Hue,like_rate,Entropy,like_rate_segmentation,michelson_contrast,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
252,9.259200818501023,35.7904012913136,60.0,0.7874015748031469,99.6078431372549,162.85714285714286,25.454545454545464,21.568627450980397,39.9999999999999,6.521739130434775,72.15686274509805,102.85714285714286,20.000000000000103,18.749999999999932,25.71428571428578,122.85714285714295,121.60714285714279,128.57142857142864,1.2500000000001703,5.71428571428568,6.964285714285849,0.0,79,362595,0.0307638077147493,4.36062235160403,3,0.9767441860465116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,2,0,0,1,2,0,2,2,5,5,6,4,8,13,16,14,15,30,20,1719,34,40,41,56,57,63,67,63,91,127,122,166,191,226,301,408,512,721,969,1287,1888,3168,5949,13502,56399,571435,30792,9961,4728,2622,1709,1251,1069,806,685,621,580,489,419,305,301,337,241,176,109,87,56,43,33,29,33,31,22,19,18,8,13,12,8,13,8,4,4,5,4,2,0,0,0,1,0,1
253,31.59045074853837,16.76656339663925,27.692307692307683,18.055555555555557,84.70588235294117,179.7647058823529,100.0,100.0,49.99999999999997,14.285714285714285,32.94117647058823,152.07239819004525,22.307692307692285,6.178660049627801,4.120879120879106,129.76470588235296,145.89373814041744,156.19327731092434,16.129032258064484,26.42857142857139,10.299539170506907,0.0,126,371566,0.025798909637105,5.9828478685350595,3,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,4,1,1,1,7,5,7,5,5,5,10,5,16,14,20,14,26,21,35,37,41,39,67,56,71,84,101,140,124,159,172,2137,215,295,334,435,501,625,781,924,1193,1474,1830,2295,3254,4030,5906,8325,11839,18416,34220,73201,557060,95461,38543,21353,13998,8955,6161,4470,3142,2429,1785,1355,1103,869,750,601,412,369,316,254,245,211,208,222,310,140,177,125,77,66,54,51,50,33,25,27,19,18,12,20,9,10,11,11,8,4,5,5,0,1,4,2,0,2,1,2,0,2,2,0,0,0,0,0,0,1,0,1
254,19.390163972848924,46.95149537646623,20.00000000000038,1.1811023622047314,99.6078431372549,329.9999999999999,3.8461538461538463,20.392156862745093,199.37007874015748,85.23489932885906,58.43137254901961,309.9999999999995,179.37007874015708,325.688073394495,187.4285714285711,130.6299212598424,15.688073394495518,122.57142857142843,146.3179946543379,8.058492688413963,138.25950196592396,0.0,177,385212,0.0282072236770613,6.225942549227559,3,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,3,2,1,1,1,3,3,1,3,5,6,7,7,5,3,11,13,15,20,27,25,26,40,64,67,111,121,163,223,266,338,461,576,3010,1029,1294,1780,2436,3260,4497,5737,8085,11702,17616,29334,60882,666715,232511,56725,27209,16566,10728,7199,5085,3668,2642,1996,1567,1204,940,838,692,594,486,382,333,334,252,213,235,192,168,132,148,147,131,112,109,97,83,82,80,78,71,48,57,51,43,45,37,40,31,26,30,16,25,13,15,15,12,13,14,13,13,9,13,4,7,6,5,3,1,3,0,1,2,1,1,0,1,2,0,0,0,0,0,2
255,75.09597077546294,26.94746768904321,216.0,48.387096774193544,12.15686274509804,210.0,8.938547486033519,70.19607843137254,215.29411764705884,17.3469387755102,38.431372549019606,6.0,0.7058823529411882,2.6666666666666288,6.0000000000000275,5.294117647058812,3.3333333333333712,2.8421709430404014e-14,1.9607843137254408,5.294117647058839,3.3333333333334,0.0,147,828025,0.0534253935183295,4.628712665767059,5,0.8411552346570397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,2,1,6,2,3,17,42,15,16,20,25,29,36,35,70,69,60,83,88,66,88,81,88,71,93,92,113,2991,184,180,221,231,304,327,371,392,471,541,552,677,814,879,1099,1454,1748,2240,3227,4776,8261,15547,44925,1741358,166897,30445,13422,7830,4349,3039,2145,1632,1281,1051,816,753,635,516,423,344,376,318,244,186,204,148,159,95,131,139,155,132,85,74,37,45,61,27,29,38,53,27,22,50,16,12,21,26,8,5,8,1,0,0,1
256,105.04269410150893,63.62627640603565,2.9203539823008846,96.99570815450643,91.37254901960785,205.71428571428586,3.82513661202186,71.76470588235293,202.6027397260273,70.87378640776699,80.78431372549021,202.79393173198497,199.68238574372646,204.73922048578427,204.5796460176992,3.1115459882584844,1.9452887537992751,1.7857142857141641,5.0568347420577595,4.897260273972648,0.1595744680851112,0.0,177,158028,0.0277606312976024,7.71776635154839,3,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,3,8,5,4,6,8,7,8,8,10,14,9,15,17,8,18,23,32,24,35,55,67,68,67,83,89,102,128,162,172,214,232,288,343,346,456,555,621,705,877,955,1178,1358,1684,1944,2305,2830,3427,4059,4996,6173,7905,9872,12122,16856,21577,30920,43529,72306,123419,315659,361657,144356,73654,48162,31856,23860,17228,12601,10266,7818,6236,4962,4027,3282,2788,2267,1949,1509,1358,1096,938,813,660,586,441,417,348,263,271,221,161,167,132,98,88,78,54,59,45,30,35,40,28,20,15,15,10,11,4,7,5,9,9,4,2,0,0,2,0,1,2,0,1,1,0,0,1,0,1
257,69.49938933803206,158.71644295881703,345.0,57.14285714285714,2.7450980392156863,252.00000000000009,5.555555555555552,35.29411764705882,220.0,7.2727272727272805,64.70588235294117,92.99999999999987,125.00000000000004,122.14285714285715,137.43243243243242,32.000000000000135,29.14285714285728,44.43243243243253,2.8571428571428616,12.432432432432392,15.289575289575255,0.0,181,195163,0.0245049342239569,7.77095078112017,3,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,2,7,5,1,2,0,4,5,3,6,2,5,3,9,11,7,11,18,12,21,21,20,30,34,35,35,51,47,59,60,93,75,115,116,139,156,186,208,267,260,315,386,1390,1720,628,688,833,996,1226,1322,1827,2131,2821,3681,4722,6199,8122,11021,15676,23813,42377,105901,490493,234671,79710,34202,21153,13996,9810,7039,5350,4077,3186,2637,2217,1673,1404,1074,866,730,568,474,416,315,325,250,180,158,138,115,80,81,64,51,54,32,22,36,24,18,21,20,10,13,7,9,6,5,5,2,2,2,2,3,3,0,1,3,3,1,1,1,1,0,1,1,1
258,61.302417272701845,25.642334958753995,30.309278350515466,49.74358974358975,76.47058823529412,108.0,2.0746887966804906,94.50980392156862,43.44827586206897,31.52173913043477,36.078431372549026,77.69072164948454,13.138997511553507,326.63987419185736,22.090100268323678,64.55172413793103,248.94915254237284,99.78082191780821,313.50087668030386,35.22909777987718,348.7299744601811,0.0,149,741700,0.0239840079994731,5.32180477393884,3,1.0,2,0,1,0,0,0,1,0,1,2,2,3,2,5,6,5,5,6,5,13,9,17,14,26,36,37,37,39,51,69,76,84,84,116,131,163,177,157,201,243,272,335,354,399,453,525,576,665,703,846,940,1007,1096,1297,1445,1490,1757,4453,2226,2541,2906,3336,3927,4542,5313,6309,7656,9541,12654,16914,24578,38371,78974,1027271,120921,48976,29709,20251,14871,11484,8747,7393,6061,5072,4209,3683,3135,2692,2348,2078,1789,1616,1335,1085,970,872,744,667,542,486,457,509,351,269,238,212,187,153,128,123,120,95,73,63,52,61,34,26,20,20,10,11,12,8,7,7,6,3,4,4,4,2,3,0,2,2,1,0,2,0,1,0,1,0,0,0,0,0,0,1
259,56.219713617401354,41.41254601945343,32.30769230769233,16.88311688311688,30.196078431372552,39.31034482758621,14.285714285714276,79.6078431372549,34.53488372093023,76.44444444444444,88.23529411764706,7.0026525198938785,2.2271914132378967,259.6709173179761,155.3846153846154,4.775461106655982,252.66826479808225,148.38196286472152,257.44372590473824,153.15742397137745,104.28630193336076,0.0,177,614845,0.0250152783398574,6.55628851168622,3,0.9465648854961832,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,0,2,1,1,1,1,1,2,2,0,1,2,7,4,6,10,12,10,18,20,16,34,47,45,65,73,83,104,149,183,235,281,376,831,757,2431,822,1088,1343,1725,2182,2739,3397,4265,5353,6705,8284,10595,13376,17427,25375,34192,55620,108527,856397,104720,56259,35278,23222,18246,13194,10436,8244,6680,5322,4260,3510,2749,2181,1809,1431,1142,914,758,644,498,384,346,275,226,160,153,104,88,80,70,51,42,44,27,28,15,22,14,14,10,7,8,6,7,6,2,3,1,2,4,3,1,2,3,2,0,1,1,1
260,49.15273678626543,126.49742621527778,120.70866141732284,100.0,99.6078431372549,3.2608695652173894,75.72016460905348,95.2941176470588,344.8951048951049,57.2,98.0392156862745,117.44779185210544,224.1864434777821,77.70718016683557,169.2913385826769,341.63423532988764,195.15497201894104,286.7391304347824,146.4792633109465,54.89510489510514,91.58415841584134,0.0,181,135898,0.0277098617142364,7.596917972678809,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,3,6,15,15,27,25,22,27,42,54,57,66,65,103,114,137,172,203,201,285,312,340,416,696,604,784,943,1173,1561,1437,1617,1865,2163,2510,3024,3761,4486,5633,7374,8966,10981,14101,18358,25322,34541,57571,106736,246764,434856,115606,62042,36721,25990,19637,14343,11191,8852,6957,5661,4462,3704,3328,2882,2293,1775,1532,1225,1063,922,750,639,551,476,465,395,307,266,226,194,172,156,142,111,96,57,57,46,23,18,22,15,10,12,11,10,1,0,1,0,1
261,41.87717247072757,53.3569421812665,203.265306122449,22.790697674418606,84.31372549019608,224.0,16.853932584269668,34.901960784313715,180.0,51.51515151515152,12.941176470588234,20.73469387755097,23.265306122449,1.2801484230055564,6.208378088077296,43.99999999999997,19.45454545454541,14.526315789473669,24.54545454545456,29.4736842105263,4.92822966507174,0.0,166,425611,0.0365413153752829,7.78428981571906,4,0.9921875,2,0,1,2,0,2,3,0,1,2,5,1,0,4,2,0,7,4,2,7,8,8,7,9,11,15,11,13,11,14,26,14,33,35,40,33,38,34,45,57,65,79,87,95,106,114,152,160,189,222,271,337,402,457,599,690,828,979,1189,1479,1757,2108,2585,3200,3952,5000,6276,8010,10281,13771,18723,27245,39310,62316,112083,312517,1003165,176445,84395,49572,32650,21936,15604,11318,8394,6320,4858,3726,2961,2429,1928,1530,1204,1062,874,674,610,547,429,368,291,275,206,187,163,144,106,112,117,86,85,77,62,55,56,42,34,37,35,34,23,19,28,18,23,20,17,27,14,15,8,8,9,9,3,0,2,4,1,0,1,1,3,1,1,0,0,0,0,1
262,89.11956104252401,97.31542524005485,120.0,100.0,99.6078431372549,216.81818181818176,60.68965517241379,56.862745098039206,300.0,1.7142857142857082,68.62745098039215,96.81818181818178,180.0,133.63636363636363,25.401459854014593,83.18181818181822,36.81818181818187,122.21964167219635,46.36363636363634,205.40145985401458,159.03782349037826,0.0,180,67738,0.0327206307611659,5.09030999300596,4,1.0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,2,1,0,3,3,7,3,2,4,5,5,4,8,5,13,15,17,20,29,41,38,33,56,66,92,101,114,109,115,145,164,241,213,255,294,2232,378,488,567,698,893,1157,1386,1968,2459,3252,4384,6057,8878,13952,23003,48493,669097,53040,24908,14539,9953,6502,4905,3631,2691,2268,1742,1407,1136,1011,847,711,620,528,455,430,351,305,273,211,226,185,166,139,143,92,89,64,55,46,26,29,19,25,12,12,14,15,5,9,3,9,2,2,2,1,2,2,1,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1
263,78.17364516901705,52.99302524027666,40.000000000000185,1.1811023622047314,99.6078431372549,39.130434782608695,11.675126903553302,77.25490196078431,39.99999999999999,23.07692307692308,35.68627450980392,0.8695652173914965,2.0605739337042905e-13,1.9184653865522705e-13,4.444444444444656,0.8695652173912904,0.8695652173913047,3.5748792270531595,1.4210854715202004e-14,4.44444444444445,4.444444444444464,0.0,161,348080,0.0215420522804828,4.17886880764084,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,1,0,6,4,9,9,11,9,13,9,19,21,23,22,45,41,55,76,71,102,105,150,156,191,218,283,370,400,2280,586,684,790,1042,1254,1481,1818,2376,2826,3378,4812,5618,8106,10614,16762,25270,54828,540209,33516,18305,12391,8655,6671,5117,3780,3342,2539,2174,1757,1584,1205,1060,907,808,670,619,503,421,375,298,258,255,195,155,154,112,101,76,91,67,46,39,38,40,19,22,26,15,14,10,9,9,5,6,6,8,6,0,1,3,4,2,2,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,9.224222787508294,14.39909685495385,20.43478260869565,78.85714285714288,68.62745098039215,30.0,15.000000000000002,78.43137254901961,17.999999999999996,56.81818181818182,34.509803921568626,9.565217391304351,2.4347826086956523,14.467178175618074,0.4347826086956488,12.000000000000005,4.901960784313721,10.0,16.901960784313722,2.000000000000004,14.901960784313722,0.0,47,461073,0.0351045664090201,7.823030378333911,4,0.9691119691119692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,1,4,1,2,3,1,3,2,5,5,6,2,4,11,16,15,18,331,536,205,52,48,74,67,68,80,86,106,420,974,548,612,899,616,467,453,518,699,1067,1383,1346,1522,2026,2479,4137,5674,5467,6314,8072,11073,15894,23992,38464,68766,169987,462541,140192,63046,37546,23378,15756,10875,7798,6463,4906,3422,2561,1889,1599,1170,986,797,652,560,466,439,1036,425,231,206,216,510,412,173,99,81,90,37,52,23,27,16,22,11,15,8,8,5,5,3,2,3,2,2,2,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,1
265,17.249092167783758,116.57644120331035,240.0,100.0,100.0,36.000000000000064,5.102040816326528,38.431372549019606,30.00000000000021,2.2857142857142936,68.62745098039215,204.0,209.99999999999974,201.4285714285715,216.9230769230769,5.999999999999851,2.5714285714284486,12.923076923076973,8.5714285714283,6.923076923077122,15.494505494505422,0.0,141,344852,0.0280182094767334,7.26927227631004,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,2,2,3,2,5,7,2,6,7,11,3,8,18,15,19,24,38,42,33,57,93,84,109,117,154,197,222,237,319,345,417,551,1145,2320,907,1102,1349,1960,2415,2588,3152,3619,4521,5580,7458,10254,13083,16863,24083,37273,65303,120191,547835,162933,80704,43972,27164,18629,13968,10327,8016,6073,4772,3566,2792,2173,1854,1546,1361,1016,779,643,449,346,342,293,236,181,159,108,114,109,67,57,55,42,35,35,18,5,13,5,12,6,6,4,4,4,2,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
266,25.42659609112998,10.145221080736503,21.666666666666664,59.016393442622956,23.921568627450977,355.77464788732397,28.97959183673469,96.07843137254902,296.90476190476187,100.0,98.82352941176471,334.10798122065734,275.23809523809524,4.471544715447152,13.481262327416177,58.86988598256204,338.5795259361045,320.6267188932411,279.7096399535424,261.75683291067907,17.952807042863327,0.0,149,905686,0.0516694587653387,7.48412174769537,5,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,5,4,6,5,10,12,7,7,17,15,10,21,16,18,17,12,32,126,182,167,87,63,65,98,89,119,1063,1361,175,258,336,505,583,666,821,1027,1194,1764,2124,2314,2699,3778,4961,6597,9454,14796,24458,42565,87724,496846,257463,78011,39910,23630,14346,8849,5910,4235,3108,2426,1918,1583,1217,1038,908,760,601,410,352,319,290,254,188,156,143,136,107,115,157,179,195,185,98,46,33,25,26,28,15,16,26,20,18,17,17,9,8,11,11,12,3,3,2,1,2,2,1,1,1
267,60.87745504124815,149.23383901142526,122.38095238095238,100.0,98.82352941176471,2.142857142857137,15.73033707865168,69.80392156862743,9.599999999999998,33.333333333333336,58.82352941176471,120.23809523809523,112.78095238095241,106.01731601731605,24.88095238095241,7.457142857142861,14.220779220779214,95.35714285714285,6.763636363636352,87.89999999999998,81.13636363636363,0.0,180,150557,0.0288767948430583,4.89291743165841,3,0.992156862745098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,7,4,11,9,15,32,30,33,49,37,66,67,78,94,87,117,121,164,195,204,2839,252,249,316,370,440,529,635,747,1095,1394,1559,2155,2938,3904,5176,6882,9789,14518,21511,35936,78223,1136778,224143,73023,34431,19310,13205,8626,6178,4673,3461,2746,2301,1773,1472,1188,952,794,677,469,400,368,295,273,231,175,159,151,124,91,96,72,51,46,42,35,24,22,14,13,13,13,5,5,8,9,6,4,5,2,4,1,4,2,1,1,1,0,0,1,1,2
268,54.99244318960554,42.86361119486857,300.0,100.0,0.3921568627450979,240.0,4.705882352941177,66.66666666666666,336.0000000000001,2.3364485981308456,83.92156862745098,60.0,36.00000000000012,67.5,64.28571428571428,96.00000000000013,7.5,4.2857142857142785,103.50000000000013,100.28571428571439,3.2142857142857224,0.0,181,167942,0.0362655538961724,6.84909189872683,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,1,0,1,4,1,2,1,1,2,4,3,4,5,6,10,10,4,9,10,14,14,19,33,36,22,25,36,32,33,45,62,57,100,105,114,125,138,145,149,257,266,248,277,359,432,482,615,746,871,1134,1427,1907,2571,3493,4901,7205,10666,17823,29584,57119,131106,447811,232003,83070,40970,22711,13944,8842,6033,4002,2948,2154,1657,1334,1029,856,655,552,423,373,285,250,199,159,146,106,93,70,82,51,46,64,31,27,27,22,17,17,10,10,14,4,5,6,10,5,6,7,2,3,6,1,2,2,2,3,2,0,0,0,0,0,0,0,0,1,1
269,68.92761245314452,20.063185131195336,0.0,0.3937007874015734,99.6078431372549,35.99999999999998,7.978723404255321,73.72549019607844,30.0,17.20430107526882,36.470588235294116,35.99999999999998,30.0,34.99999999999999,29.230769230769237,5.999999999999979,0.9999999999999858,6.769230769230738,4.999999999999994,0.7692307692307594,5.769230769230753,0.0,136,401521,0.0502882347360257,6.34709683626611,5,1.0,3,1,1,0,1,1,1,6,1,3,11,9,18,36,34,38,48,49,71,122,117,163,184,201,267,271,289,355,388,409,512,522,634,671,794,790,898,983,1142,1244,1216,1330,1417,1592,1712,1982,2066,2294,2464,2795,2779,3013,3128,3558,3629,3615,3983,4215,6352,4724,4628,5111,5174,5412,5630,6044,6163,6551,7144,7893,8633,9202,10495,13456,18611,27531,49366,410304,39879,26024,18508,14496,12264,10286,9256,8686,7800,7241,7012,6480,6196,5681,5447,5134,4908,4598,4273,4059,3793,3603,3408,3072,3086,2970,2715,2595,2356,2119,1997,1868,1662,1510,1349,1373,1199,1011,972,976,806,797,741,650,628,467,431,370,325,246,337,219,151,107,109,48,71,42,36,40,33,6,14,19,5,12,9,5,0,1,1,1
270,20.893894591851684,21.523891308741735,26.03773584905661,64.63414634146342,96.47058823529413,4.848484848484849,86.08695652173914,90.19607843137257,195.4736842105264,92.68292682926828,80.3921568627451,21.189251000571762,169.43594836146968,184.397046759639,195.2122641509433,190.62519936204149,205.5862977602108,216.40151515151518,14.961098398169328,25.77631578947367,10.815217391304342,0.0,127,304003,0.083362419889335,7.745454054180111,5,0.9921875,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,2,6,2,2,3,0,4,6,4,4,6,5,7,6,7,8,21,24,22,21,23,17,27,27,26,34,51,62,48,46,84,78,93,97,109,130,133,164,186,233,284,375,391,542,767,787,951,1107,1325,1692,2252,2877,3786,5251,7242,10406,16108,26444,46507,103179,591028,421363,94860,43170,24347,14785,9555,6444,4421,3273,2366,1746,1305,993,795,603,438,373,347,255,204,168,157,136,103,84,65,69,67,45,45,28,37,14,24,22,19,21,22,12,7,7,8,8,8,7,8,2,3,2,6,2,3,2,0,0,1,0,4,1,0,1,0,0,1,0,1,0,0,0,0,0,1
271,96.43582510288066,186.15706721536358,19.09090909090909,73.33333333333333,11.764705882352938,18.545454545454547,72.84768211920529,59.215686274509814,23.4375,64.64646464646464,38.82352941176471,0.5454545454545432,4.3465909090909065,0.5194805194805205,11.16119174942705,4.892045454545451,0.0259740259740226,11.706646294881596,4.866071428571427,6.814600840336144,11.680672268907573,0.0,181,123522,0.0284243179591694,7.032917154585309,3,1.0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,3,2,2,6,2,4,2,5,2,2,6,7,8,11,10,8,15,12,21,27,16,22,19,41,37,37,65,44,68,101,100,117,111,164,175,210,234,254,330,335,404,448,585,701,836,863,2960,1275,1535,1781,2251,2611,3196,3914,4931,6499,8420,11452,16149,24064,39472,78258,434819,107521,46316,28171,18808,13185,9552,7058,5366,4308,3415,2799,2381,1907,1675,1387,1152,960,868,782,613,576,468,392,300,295,248,236,180,158,119,123,93,75,70,55,39,42,37,40,40,23,12,21,14,11,6,11,13,6,6,4,4,3,2,1,1,5,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
272,15.41174697745723,170.59808978781228,50.76923076923074,13.065326633165824,78.03921568627452,180.0,37.5,25.098039215686285,183.6923076923077,42.2077922077922,60.392156862745104,129.23076923076923,132.9230769230769,144.50349650349654,12.626373626373606,3.6923076923076783,15.27272727272728,141.85714285714286,11.5804195804196,145.54945054945054,157.12987012987014,0.0,124,118561,0.0206987341036003,6.356652828569031,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,7,7,6,5,13,13,27,31,36,59,68,94,111,126,159,207,249,298,329,391,2454,569,609,810,873,998,1193,1435,1770,2174,3030,3649,4730,6298,8933,11820,16001,23369,34087,59787,128280,439588,67437,38167,26445,17708,13093,9392,7044,5401,3861,3039,2370,1970,1508,1233,1063,828,727,598,550,485,406,399,329,285,233,249,195,164,107,107,65,47,42,32,20,21,20,13,12,5,4,3,4,1,1,3,4,3,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
273,55.30154706790123,86.80080295138889,32.72727272727274,28.57142857142857,30.196078431372552,32.857142857142875,20.68965517241379,79.6078431372549,30.0,57.14285714285714,2.7450980392156863,0.1298701298701274,2.7272727272727404,0.6060606060605807,2.7272727272727404,2.8571428571428683,0.4761904761904532,2.8571428571428683,3.333333333333321,0.0,3.333333333333321,0.0,179,108580,0.0232571185758944,7.8050772304799105,3,1.0,2,0,2,1,1,0,0,1,4,1,4,1,1,1,4,2,4,4,5,5,6,11,8,9,17,13,16,22,20,20,36,30,28,51,42,49,53,48,72,72,77,85,93,92,128,137,150,189,215,226,249,292,365,426,472,587,740,888,1125,1361,1682,2144,2685,3736,4786,6420,8802,12103,19084,32361,59411,154702,1302501,259081,80084,38118,21618,14467,10187,7507,5645,3862,2838,2083,1591,1209,963,794,634,495,439,384,319,254,218,190,187,145,138,141,110,87,82,78,55,55,63,59,44,39,36,37,25,20,34,23,22,26,16,14,10,9,12,7,6,11,4,5,11,4,2,1,3,3,3,2,2,0,2,2,2,1,1,0,0,0,0,0,0,1
274,11.938905750807704,49.52163792143708,34.99999999999995,11.707317073170733,80.3921568627451,30.00000000000001,25.806451612903217,60.784313725490186,9.545454545454547,28.025477707006374,61.568627450980394,4.999999999999937,25.454545454545407,34.99999999999995,238.75000000000009,20.45454545454547,30.00000000000001,243.75,9.545454545454547,264.20454545454544,273.75,0.0,80,276689,0.0347330403080885,6.158143176556151,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,1,0,2,1,1,2,0,1,3,2,3,3,3,6,11,3,7,13,9,12,16,17,22,30,21,36,66,53,73,74,81,87,118,129,131,2038,200,226,244,307,361,462,594,706,830,1111,1445,1875,2437,3422,4965,7030,10447,16870,32256,91488,559569,69505,27834,14819,9111,6022,4283,3186,2414,1983,1591,1268,992,814,664,609,481,480,369,311,299,282,240,235,235,219,177,172,143,139,65,48,29,38,28,31,31,16,13,18,9,9,7,6,3,3,4,3,5,5,5,6,13,5,7,15,3,1,2,1,0,2,1,4,5,4
275,11.312475209328356,33.89561700925337,179.7647058823529,100.0,100.0,200.0,1.7751479289940766,66.27450980392156,42.00000000000005,9.433962264150935,41.568627450980394,20.235294117647072,137.76470588235287,140.4543610547667,149.76470588235296,157.99999999999994,160.68965517241378,170.00000000000003,2.6896551724138362,12.00000000000007,9.310344827586233,0.0,108,270158,0.0470604192300574,3.73869796262461,5,0.9921875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,2,2,3,3,3,4,5,12,9,16,14,10,11,16,17,26,25,22,32,48,47,59,67,103,85,116,114,150,171,213,255,337,374,431,3447,746,924,1152,1517,1959,2688,3887,5839,9341,15814,37821,1650609,251401,34635,15703,9369,6237,4376,2966,2037,1491,1177,913,777,653,499,423,350,288,231,230,166,146,124,85,81,80,72,62,61,43,38,30,33,27,28,29,11,21,17,18,21,5,9,10,5,5,6,8,7,6,2,5,6,10,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
