id,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation
,24.78260869565216,19.409282700421944,92.94117647058825,25.263157894736835,46.79802955665024,79.6078431372549,18.620689655172413,61.70212765957447,18.43137254901961,0.4805491990846775,6.161919040479745,1.414187643020572,1.873517786561255,6.642468239564423,1.8947368421052493,2.3540669856459324,4.747731397459173,4.28840125391849,0.4593301435406829,0.0
,67.64940239043824,100.0,98.4313725490196,0.0,57.21153846153846,81.56862745098039,0.0,36.17886178861788,96.47058823529412,67.64940239043824,67.64940239043824,60.67265820439173,285.8800093742676,0.0,6.9767441860465125,353.52941176470586,6.9767441860465125,353.52941176470586,346.55266757865934,0.0
,68.57142857142854,3.0172413793103465,90.98039215686276,60.0,1.904761904761898,41.17647058823529,209.4915254237288,51.754385964912274,89.41176470588235,8.571428571428541,140.92009685230028,147.26190476190482,61.1583011583012,149.4915254237288,155.83333333333334,69.72972972972974,6.34180790960454,79.76179569399906,86.1036036036036,0.0
,200.0,1.6304347826086898,72.15686274509804,170.76923076923077,41.935483870967744,12.15686274509804,208.8372093023256,55.12820512820513,91.76470588235294,29.230769230769223,8.83720930232559,48.57142857142861,40.0,38.067978533094816,77.80219780219784,69.23076923076923,39.73421926910302,31.16279069767441,8.571428571428612,0.0
,207.27272727272728,12.35955056179774,69.80392156862744,202.50000000000003,8.421052631578947,37.25490196078432,208.94117647058823,46.19565217391305,72.15686274509804,4.772727272727252,1.66844919786098,10.227272727272776,6.477272727272748,6.441176470588232,15.000000000000028,11.25,8.558823529411796,4.808823529411768,3.750000000000029,0.0
,67.68292682926828,89.61748633879782,71.76470588235294,15.0,22.22222222222222,7.0588235294117645,33.861386138613874,65.16129032258064,60.78431372549019,52.68292682926828,33.82154069065441,31.682926829268304,30.540069686411144,18.861386138613877,20.99999999999998,22.14285714285714,2.138613861386105,3.281471004243265,1.14285714285716,0.0
,350.1724137931035,63.387978142076506,71.76470588235294,105.94142259414224,94.84126984126983,98.82352941176472,345.0,34.71074380165289,94.90196078431372,244.23099119896125,5.172413793103488,13.62068965517244,271.1415767886982,239.05857740585776,230.6103015437888,26.910585589736968,8.448275862068954,265.9691629955948,257.5208871335258,0.0
,99.99999999999986,4.999999999999998,70.58823529411764,86.66666666666666,85.71428571428571,8.235294117647058,29.999999999999893,3.7037037037037033,21.176470588235293,13.3333333333332,69.99999999999997,39.99999999999986,95.78947368421068,56.66666666666677,26.666666666666657,109.12280701754388,30.000000000000107,165.78947368421066,135.78947368421055,0.0
,52.50000000000002,3.669724770642202,85.49019607843137,77.99999999999999,16.39344262295081,23.921568627450977,209.73451327433625,51.8348623853211,85.49019607843137,25.499999999999964,157.23451327433622,166.03211009174308,67.49999999999997,131.73451327433628,140.5321100917431,42.000000000000014,8.797596817406856,89.73451327433625,98.5321100917431,0.0
,200.0,1.2345679012345636,95.2941176470588,186.66666666666663,5.389221556886225,65.49019607843137,209.05263157894737,57.22891566265061,65.09803921568627,13.333333333333345,9.05263157894737,8.571428571428584,6.170212765957444,22.385964912280716,4.761904761904759,19.503546099290787,17.624060150375954,2.882418812989925,14.741641337386028,0.0
