,Brightness
469,158.135355147646
468,79.5669836994972
467,187.809959924564
466,150.748970661148
465,130.561848534048
464,177.997995503727
463,134.965778732661
462,101.743919587638
461,130.878915340275
460,193.823288713425
459,149.84553835906
458,164.597172357007
457,113.753299532949
456,150.185574529399
455,168.453980583427
454,134.076457899876
453,116.541042490717
452,77.8291959924618
451,114.050854048288
450,170.440284468639
449,159.539095964168
448,188.174472545082
447,234.253473510175
446,152.193776311578
445,127.918590098088
444,138.668609402572
443,132.230763735229
442,105.055827069957
441,194.985158791911
440,90.4195964878607
439,122.242209771158
438,144.824011329338
437,101.711864139809
436,101.974580377572
435,118.721440039682
434,110.441249674667
433,100.540643424036
432,67.5796513555236
431,127.791553763158
430,123.083758892315
429,139.733235113762
428,105.716897501716
427,103.968428437374
426,132.502296305901
425,111.776157574428
424,109.162159575576
423,129.543732517051
422,133.856386184961
421,99.3972571117274
420,103.505321142875
419,113.441919131314
418,96.0084947361617
417,126.592510380385
416,113.534343176309
415,134.752974970884
414,146.233069469432
413,114.585412359592
412,122.427337734183
411,111.14843096419
410,124.629677567949
409,112.569484991464
408,120.482649477593
407,107.945346712182
406,113.0320596062
405,118.067327744612
404,98.5103981538226
403,104.970431099201
402,116.664849081087
401,79.8469501148929
400,130.700029636238
399,98.5698588119082
398,119.908288279411
397,109.894638737756
396,109.898838518639
395,138.196739913031
394,117.730233464775
393,120.786572728372
392,110.347205152881
391,113.859664654702
390,108.117589647803
389,108.222821386891
388,112.922927719896
387,92.9249329815775
386,115.373051623861
385,111.949718640673
384,92.6748619000238
383,115.283269147809
382,104.099611037251
381,99.6367568029241
380,133.630975277152
379,109.121468871643
378,135.495182039182
377,143.596580500331
376,124.070863613496
375,107.153327733921
374,116.926980806436
373,105.075550973537
372,119.81851050707
371,108.960535236424
370,122.534825198638
369,108.791902271314
368,135.715189519787
367,112.111755028765
366,118.799105395244
365,102.631908388229
364,59.7084523355095
363,122.864494248859
362,80.7448526479167
361,99.2657455509215
360,101.524438911213
359,91.5441850392099
358,109.325628448577
357,107.564827741964
356,110.513617088265
355,110.661851362356
354,144.793745726848
353,97.9160022542174
352,158.985256506086
351,92.6345401414263
350,126.732538763504
349,138.146869234433
348,105.383467525049
347,114.165795148176
346,101.132889140224
