,Brightness
673,163.855344007202
672,148.173753215021
671,117.517356931584
670,148.971861336163
669,153.587119737552
668,121.492571694959
667,152.113942901235
666,172.699120691872
665,151.832363361626
664,210.65866255144
663,181.04826244213
662,158.351412666667
661,224.142729070216
660,219.653738747428
659,131.498589891975
658,210.554398148148
657,217.509037422839
656,194.873073333333
655,192.737682452418
654,215.453327546296
653,145.745149659208
652,161.344322916667
651,128.781692547582
650,225.526473122428
649,160.142665252058
648,128.197387956533
647,214.286255493164
646,126.650076195988
645,125.785749260545
644,125.140657150206
643,150.142698206019
642,169.968809960134
641,202.701373778292
640,218.909451588935
639,196.288451333333
638,135.13912780064
637,216.110558127572
636,83.194454961134
635,131.233180780607
634,229.715375996656
633,153.109989390432
632,226.85484214249
631,125.730036168981
630,200.124151716821
629,116.887554976852
628,148.004843964335
627,156.563724119084
626,161.362580697016
625,224.451448688272
624,111.875224247685
623,136.961100662294
622,215.969662731481
621,192.572792406121
620,171.185164448302
619,128.079534143519
618,212.027121592078
617,185.239527874228
616,182.589334027778
615,125.731946534208
614,181.720152231224
613,174.307465438529
612,140.347432645319
611,214.917819573045
610,206.333730388374
609,227.557399369856
608,120.532098122428
607,123.280700552984
606,216.906598829733
605,196.416633230453
604,217.768496977881
603,210.079523694702
602,117.62399996785
601,143.354989229681
600,191.237988077799
599,121.379313593107
598,179.544513245885
597,125.573746784979
596,134.466597382973
595,226.109613876029
594,121.379984889403
593,224.255511831276
592,232.512605934928
591,221.207602076903
590,128.797313528807
589,217.253211805556
588,118.833744017059
587,225.979347993827
586,146.54834683642
585,214.714306644202
584,147.273219039352
583,143.732188143004
582,126.188555491255
581,194.945978
580,146.129757426698
579,140.049756783693
578,217.857754666667
577,162.450742509002
576,186.816789962706
575,199.329518550669
574,202.012914
573,158.035193383488
572,182.770774943034
571,196.918886376782
570,152.896171714249
569,176.686342914095
568,205.454439666667
567,135.435504166667
566,214.947660268776
565,209.3089421875
564,120.511161426183
563,231.096201578776
562,132.596971772119
561,221.675381
560,132.95171248071
559,140.070092431842
558,150.139858539095
557,134.967359021348
556,205.498674666667
555,166.117024337706
554,188.129756333333
553,222.750271
552,175.343644065072
551,143.541245084591
550,218.265436016691
549,166.750910172325
548,148.393075970936
547,205.525187014175
546,213.999912333333
545,208.912785
544,206.836105
543,182.817660429527
542,142.6085235018
541,162.077351333333
540,158.656530671296
539,222.316263020833
538,204.141884666667
537,163.695082465278
