,Hue,Saturation,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation,Number_of_Unique_Hues,Pixels_Belong_To_Dominant_Hue,like_rate,like_rate_segmentation,michelson_contrast,laplacian0,laplacian1,laplacian2,laplacian3,laplacian4,laplacian5,laplacian6,laplacian7,laplacian8,laplacian9,laplacian10,laplacian11,laplacian12,laplacian13,laplacian14,laplacian15,laplacian16,laplacian17,laplacian18,laplacian19,laplacian20,laplacian21,laplacian22,laplacian23,laplacian24,laplacian25,laplacian26,laplacian27,laplacian28,laplacian29,laplacian30,laplacian31,laplacian32,laplacian33,laplacian34,laplacian35,laplacian36,laplacian37,laplacian38,laplacian39,laplacian40,laplacian41,laplacian42,laplacian43,laplacian44,laplacian45,laplacian46,laplacian47,laplacian48,laplacian49,Brightness
0,0.08253529466557899,0.6008463424940306,0.05565638233514822,0.6263736263736264,0.3568627450980392,0.06466828359708955,0.2139737991266377,0.8980392156862745,0.061573131724338474,0.8085106382978724,0.1843137254901961,0.009144641463142674,0.0059360191571527325,0.007617453175682774,0.013984018264840152,0.003240912159954739,0.0014765756122737204,0.004829931972789046,0.0017757158854583572,0.008197463702484243,0.006375092661230481,,0.7111111111111111,0.1879241819128225,0.00018655880749881366,1,1.0,0.15129227800760708,0.378373227385262,0.41947187272634423,0.32494683632719484,0.45867485280601034,0.33217637401722133,0.4087088582560408,0.32408992559914335,0.4513606196797308,0.3223225479276404,0.3661074115566723,0.4985086805094566,0.3451951739406632,0.3688320995751456,0.19694932313499053,0.48844055194161445,0.45653949415949113,0.42333864927109044,0.3152853935470971,0.44454331717508355,0.3615953259112704,0.37799660400931395,0.2780779463857717,0.2818215774079187,0.33904678268695104,0.25136716871042813,0.2093344668174222,0.31398873687872,0.3283971604924182,0.3372370305247651,0.36825262152466726,0.4293318300058165,0.4212326201909664,0.4952540790339377,0.26821193829777845,0.37334706708595944,0.43584767832328386,0.3981476265572225,0.4762966771154753,0.3747559673986676,0.3921942695024843,0.3438476875259938,0.41538537315284146,0.4933112955475669,0.4540885218887607,0.33725281085871284,0.3109545609543042,0.34528457504432064,0.40235926815876166,0.37014525149523864,0.303450120409143
1,0.6031840539283589,0.5441716050306228,1.0,0.37551020408163277,0.9607843137254902,0.9961491366612838,0.6201117318435754,0.7019607843137254,0.15218074832682027,1.0,0.9647058823529413,0.002714983336864942,0.8591734641974814,0.9988368916933181,0.020132213211023434,0.8485964789268018,1.0,0.01734306048764546,0.1522570983764549,0.842519273328914,0.9906184020007899,,0.8668803155429557,0.15737892400473596,0.00023052568927953702,1,0.7600088967971531,0.5414721028847556,0.4596039537184242,0.303083824832745,0.322484202213921,0.49680902758829154,0.32797345437982733,0.6280534615632823,0.3962197639752343,0.6415352765177258,0.33980813712030533,0.479710782437134,0.530166034180989,0.48333610622317846,0.7475399641650341,0.27439551746901036,0.22158320304580328,0.4802133090926448,0.48028137465849413,0.25424576453437525,0.5400055457191805,0.30419153026145,0.2672611522742712,0.41937751092180553,0.0024004675341217307,0.2660780770238644,0.44991821011854244,0.25729364416674966,0.44329882600104487,0.33787092018961823,0.3378155746975062,0.40905021011518905,0.4072114450203905,0.3911844207575225,0.654197136015433,0.5174013632703012,0.11768767109004402,0.42698307398381286,0.5259453853202241,0.5782999271486029,0.5253912046919103,0.21465371893785926,0.4822105803687915,0.4429085723219479,0.4081646463038632,0.48736701826669687,0.22872194519398653,0.39482580055244776,0.14163481427850633,0.5335733041136461,0.5492726433810472,0.6303167909670457
2,0.588661007513401,0.28609429267673187,0.5889873417721518,0.5357142857142857,0.8784313725490196,0.5947677776107715,0.3531914893617021,0.9215686274509803,0.11141804788213654,0.02912621359223304,0.40392156862745104,0.006933883073276682,0.48356296058955434,0.39383697813121266,0.00022080028839225924,0.4860514987734644,0.40251327892214017,0.006673878175239583,0.0843465045592702,0.4858860303654312,0.3988139362490735,,0.8280537409096512,0.18261648761797375,0.000230617595769153,1,1.0,0.23105734572301334,0.33689502345294337,0.42635126406183366,0.2715103861055489,0.3829750536869804,0.2797798468252054,0.373716049732106,0.29800900021795285,0.40048598578968647,0.34035653907698293,0.2877466650450488,0.5566235684528686,0.27311221031018035,0.35857190339950756,0.26323464663978047,0.23478378856467938,0.4954424294465388,0.5220631246217462,0.2885321365585828,0.37186153859148935,0.5119450847749141,0.45225130975554595,0.35960440862510923,0.19845947029922056,0.42949815455352747,0.46800703056031717,0.25505644771047037,0.3594259042627429,0.20542641594745936,0.38199207469006097,0.4842539305128577,0.3897563029578313,0.24717500874408296,0.5480126838867039,0.38885983856767764,0.3131767680793202,0.5482113379991059,0.4283777907955921,0.3822346730885605,0.3285551961775752,0.5778413573669444,0.43724630845575974,0.3736139200431033,0.4228055502591531,0.551235241122314,0.4414160099835262,0.2966059067244579,0.4414896804039172,0.5554233317963666,0.4979002352499884,0.733562283882125
3,0.4145056712706066,0.26268466452729045,0.5569620253164557,0.016304347826086897,0.7215686274509805,0.4725322827752244,0.3870967741935485,0.1215686274509804,0.6685082872928177,0.04494382022471911,0.3490196078431371,0.08401639344262285,0.11278436398590194,0.02459660640806327,0.13584474885844763,0.1955650420965255,0.10857714428607147,0.2187675070028011,0.0876157489220329,0.024273009404758742,0.11192737822282542,,0.8613336620239123,0.11292248559491097,0.00023070956214440674,1,1.0,0.2550008995259474,0.5086610434047896,0.5072737889402943,0.3305612037087821,0.4560675461807608,0.41422881568192654,0.3526048621681169,0.3705574309509175,0.43171004947646985,0.3854640371006896,0.3385677444562507,0.4573090624882763,0.361498293182053,0.3503250543058874,0.1918173963085662,0.4690166913666697,0.5106244221903269,0.42684495977143666,0.30452598751015486,0.5008221118699697,0.3639546274631154,0.3475988247805426,0.36441578579324163,0.2640142085514851,0.4283225687848861,0.3670407280638931,0.3197825889419558,0.3998449217447545,0.4483011170925149,0.4740547354125952,0.33507016587271754,0.3856654579014386,0.4443095795368183,0.3830838806796585,0.2702098448729592,0.2489919754801261,0.581474855329118,0.39897639902137005,0.3364086993638756,0.4095668182203758,0.5504643681142658,0.4043160494599832,0.42111639382337773,0.43018526745810765,0.4716643177352887,0.4389495418944291,0.4283648819886583,0.39313740983773626,0.41605566137401984,0.3857501179870065,0.6270257538894699
4,0.6124294292869119,0.137157647044939,0.6056962025316458,0.03347280334728033,0.9372549019607844,0.5941398555482601,0.22857142857142865,0.5490196078431373,0.5773480662983426,0.12359550561797741,0.6980392156862743,0.010502049180327946,0.02883691124639552,0.023821775230967224,0.04195205479452063,0.018096115908282452,0.013444022770398491,0.0313235294117647,0.004690928595809747,0.013515652964013268,0.018144159072079526,,0.5396277579193887,0.09276581642864395,0.00023098582113075506,1,1.0,0.33457867073834674,0.39468180673827624,0.3899308499687932,0.2626206894850469,0.4332973569954166,0.42582884512035607,0.37126904190736165,0.32949481319090185,0.3867438006081816,0.36936703817544336,0.3078790906059136,0.48886737532441016,0.29192665622320796,0.3806201226372635,0.22914083333821075,0.4250272857413757,0.46968822181265146,0.3998195472065526,0.30064307693482256,0.4541987967619251,0.4024551495906664,0.45780925264062333,0.3855092719878533,0.2606410668496354,0.37891700779905263,0.3612709552562879,0.27883381227485937,0.3782792980764119,0.37876428691259284,0.32699330500839113,0.3481418970690166,0.4303762235403974,0.32717175539099674,0.4993700448911932,0.38726872401181306,0.3896524749282162,0.4656936251014349,0.32451127853814327,0.39614391620460504,0.39658895242563535,0.5333805164672659,0.28257392414015864,0.48556915816889523,0.5839572413529266,0.5168500243226636,0.2832752866652841,0.3681255832268311,0.5001094113736894,0.5102968055032193,0.38808403358949023,0.6756879266343353
5,0.36198989440850365,0.34686596438280315,0.10343580470162747,0.1917808219178082,0.8588235294117645,0.1881315759973095,0.8961748633879781,0.7176470588235293,0.10445441988950267,0.18181818181818182,0.34509803921568627,0.08552888368462136,0.001007003249874056,0.010057303239387189,0.1038812785388128,0.08432464794231725,0.09548294534178735,0.18845050215208028,0.011163507956373955,0.1061944161458189,0.09444904722452362,,0.9833758516469443,0.07534222049371199,0.00023107802759564212,1,1.0,0.13606631018160226,0.421251081490586,0.49242593576841764,0.2810549921546431,0.46250127351148274,0.32716190566797526,0.4003343850866262,0.35565591956280457,0.45339187698183675,0.3362310971859674,0.27017760955480624,0.47603422837548165,0.27496830822188967,0.41940569471425976,0.2352154943279276,0.33345431827410377,0.4341799435692313,0.4197582656595623,0.32273151441445824,0.4530221323529703,0.4091470041643363,0.4076946502059837,0.36437952154137315,0.30355469378063593,0.30840524215156445,0.24170364324702695,0.3397181568082514,0.423572911603117,0.33968612870948983,0.3476514574796322,0.4967079201845493,0.39826113534743773,0.39062880616153983,0.5169785560839989,0.42670973263416806,0.40577872181292174,0.4171710761131841,0.4498439493742099,0.4529541066685101,0.3887282617453696,0.7456299984918741,0.3471529598238428,0.45888218196975894,0.4829759939925628,0.13973291345796204,0.30594501391236006,0.4204386758678264,0.714066802205255,0.31160431405596817,0.43873276796217814,0.5104451021912092
6,0.9956006501055716,0.7264416933664779,0.29502674646469984,0.9484126984126984,0.9882352941176471,0.9733398238503862,0.633879781420765,0.7176470588235293,0.9609806629834254,0.3471074380165289,0.9490196078431371,0.6839802349151236,0.6740517402023544,0.07490023822193191,0.644971733769729,0.014450618874127618,0.7580302146780811,0.03792427315753894,0.7477856406411101,0.02392425926963275,0.7254109496719038,,0.9944586172156481,0.12745867031717603,0.0003171423418108834,1,0.9898681640625,0.2558451029829218,0.41029565626909814,0.43457225213089096,0.29277380615097764,0.4579562236608085,0.4895676508225316,0.35974438867204644,0.3578271779222601,0.42429393670248017,0.3582087642831222,0.34149055694088776,0.48672908859670594,0.3115113452867375,0.36520374357480617,0.20930033879800916,0.3885320256487597,0.47187253418051384,0.4171935372787416,0.29581960049395467,0.45914780434277086,0.3721834632164908,0.47846936116208005,0.36542992633059596,0.28267369986036783,0.3528283123938861,0.34900632899920575,0.32621218051068324,0.404295188000949,0.38180068715586274,0.3861225688900305,0.36915431009235744,0.3549920737137337,0.3519290664272766,0.47452576226206966,0.3618251298827435,0.30307640883544584,0.4901055446695457,0.35972649378647326,0.4072723739493604,0.37803507422059535,0.5032504989150328,0.35064377250309947,0.42010309871481405,0.4898646865200051,0.45620001719232844,0.3842143847900316,0.3766423090154587,0.4750045067323303,0.4369516876891216,0.46684109414651787,0.462446360269152
7,0.5465806362547602,0.2415080454083188,0.38987341772151857,0.012244897959183744,0.9607843137254902,0.5813783666030522,0.6257309941520468,0.6705882352941175,0.45363062352012584,0.04242424242424244,0.6470588235294117,0.1936826515499724,0.06444820799194396,0.12651364540032572,0.19577625570776308,0.1293571554435921,0.06627017841971124,0.002341946124244046,0.06353373070698341,0.13350155172617295,0.0691421254801537,,0.8670068131755545,0.1692772221442116,0.00012495285366400315,1,1.0,0.26060830829031584,0.26980341881109393,0.43229316272407925,0.320961293261665,0.32444087655190945,0.07759115132558496,0.3411931992895446,0.31779048102713336,0.36338739872799597,0.3709583537347527,0.17898176323069742,0.6534655962721674,0.10341202027598724,0.31656994490462653,0.2717744572663499,0.053375422082211105,0.41345384342348496,0.6600508013216452,0.29940825065835636,0.3370432878079344,0.5035737088115534,0.3133642619885808,0.2856418114473929,0.19904868501485012,0.3973482660512297,0.673518167393011,0.3422836838621877,0.4242063799873507,0.43908565143100753,0.7580679308356669,0.705469065121473,0.45881632855621796,0.29205428988361676,0.42939390748552814,0.23545328276223548,0.05747966093105686,0.29978850239662286,0.4496559011604671,0.259322779357367,0.3012807447197264,0.30166704367183067,0.7417959624635757,0.21060363482645117,0.5966602461143043,0.46302732042756517,0.45335499547573166,0.201626793392238,0.5993396430945361,0.5163323521759466,0.27969786709882444,0.6533530575873484
8,0.4154238518810633,0.3268202110459976,0.2126582278481012,0.18032786885245894,0.23921568627450976,0.3335521996060407,0.02380952380952384,0.9882352941176471,0.5842052510634136,0.518348623853211,0.8549019607843138,0.12220566318926976,0.3760537381653826,0.3956975411915495,0.06674190535491895,0.2506990552286686,0.2754661142349807,0.18794117647058814,0.024734884669001037,0.445264728937071,0.4676960847654735,,0.9833758516469443,0.11238657674696803,0.00010585668033241575,1,1.0,0.2019741186499976,0.4127950062352816,0.43858258499909136,0.3080559443947026,0.45299506389739264,0.4478772890059632,0.3827737983848102,0.32890166760620165,0.4429649318023123,0.3415763859359311,0.3396260655049609,0.4840560627934112,0.34603116400201017,0.3642125918966266,0.18465204263816032,0.34791406835414984,0.43591994267037804,0.38831958956024326,0.2794422507105593,0.4727813412274206,0.40279182860153595,0.45248482045374744,0.3349841166860384,0.28460962752018876,0.35049059432831803,0.3772557610078005,0.3439394402769378,0.4124835017543945,0.3965104887090264,0.3562688717226694,0.3827162655375746,0.40093505313142747,0.28970308706099496,0.5031787098808177,0.39985540299750977,0.3362391611415909,0.509089843517569,0.39025269465589135,0.44104494371850406,0.39442454830347845,0.4550595089459646,0.33478641333587533,0.4235646017581649,0.5295659763173681,0.46021350755686385,0.48898954522479066,0.4247872769962525,0.39335665529805625,0.36335243951868207,0.29757706298617986,0.692922728007148
9,0.46239272168084106,0.2539751469686127,0.5198312236286918,0.05389221556886225,0.6549019607843136,0.5559203326767346,0.012345679012345637,0.952941176470588,0.533214943435938,0.3043478260869565,0.27058823529411763,0.03734061930783245,0.013426709998321653,0.054284223735600594,0.06260914844188101,0.023946739848554187,0.017250057195149843,0.02520536635706914,0.041446863942498705,0.04990871407434585,0.008119489614056126,,0.8503826648224988,0.14970158585643847,8.79449383144327e-05,1,1.0,0.1301191598271394,0.49821848715949035,0.4325374916216932,0.3090047251882006,0.5367904221147025,1.0,0.08752393472947756,0.4203205909537044,0.43989968256965994,0.37534642187313794,0.7530618533748236,0.7993279565823247,0.14049318915332823,0.2903513340989647,0.25054503463322336,0.06902175115301137,0.9160013677262416,0.43194569518502673,0.9963764116693009,0.6482790203572845,0.13378584568598692,0.7898610179718132,0.44935430509827207,0.049348686159650455,0.26594323621455557,0.3410686052189476,0.20090579121015997,0.4492123425343433,0.3513101774426031,0.47282052899162635,0.21196406490456932,0.6392336926622445,0.4281803209496577,0.5341608591995443,0.2327387981869352,0.3796576422173662,0.32465749351158635,0.3661810439268719,0.5244018499200718,0.3883312141880954,0.626304009478265,0.3352324984654912,0.21146466148391488,0.49281830254289327,0.46579058433377396,0.5054313323931152,0.4055523847317625,0.31000658093302563,0.4351708352985824,0.3835386862728238,0.57878339732149
