,Brightness
243,77.0385949100897
242,106.039427404835
241,118.403672196502
240,122.818126286008
239,83.156480995856
238,107.389330311214
237,74.7312033822016
236,67.9534361654304
235,126.777201646091
234,101.957630208333
233,90.2731820127601
232,92.721824845679
231,111.887245209619
230,141.961412341618
229,78.4455941358025
228,92.1401399204742
227,90.4788871206276
226,56.0602133166152
225,107.059213284465
224,104.884804054819
223,85.7723207626029
222,133.101780156893
221,102.170028118609
220,90.5203768486917
219,113.306663752914
218,79.9765910093696
217,105.664630272634
216,143.000643004115
215,70.8897456669414
214,91.0936881108539
213,118.000541409465
212,105.573069380144
211,120.814004951132
210,104.173219843107
209,107.329482381687
208,108.699648598251
207,83.9242719008743
206,95.3784421617798
205,96.5274619508172
204,97.4190642682613
203,92.5480666473765
202,88.0198967519106
201,89.8402277842078
200,127.078488435558
199,108.734722865226
198,70.8425478506152
197,79.1164101670376
196,114.922047807356
195,128.361496408062
194,121.0441796875
193,88.0093400064745
192,111.197179140947
191,118.120350437243
190,121.741169624486
189,70.2551911274744
188,97.2029002700617
187,97.3633346193416
186,108.284263300999
185,106.367558054086
184,118.516901041667
183,107.862789351852
182,145.805592849794
181,122.953677179784
180,89.1341891849332
179,62.3478189300412
178,128.447152134774
177,144.068127411265
176,124.697252925669
175,89.2920889596193
174,83.3595500578704
173,91.3860537229938
172,128.622677003927
171,112.012339248971
170,109.336180716307
169,90.2230063795853
168,112.261101705183
167,111.853327526355
166,120.902279449588
165,124.295465052726
164,51.3997873709816
163,84.1998536834192
162,117.093596000514
161,67.5910837950138
160,116.983594714506
159,111.899439782665
158,112.221402874228
157,68.7298835177448
156,82.3901065856854
155,65.3900002865658
154,137.222155999041
153,90.127120627572
152,81.2161953134364
151,106.468531118348
150,85.98583224743
149,122.998607253086
148,83.9507230260807
147,114.819198656121
146,125.27498440715
145,132.289915444959
144,131.319202353395
143,122.116394354424
142,116.281659272119
141,125.452422196502
140,127.260383712706
139,118.71653436857
138,67.7242316100823
137,123.020085519547
136,117.492872138632
135,135.65384532536
134,132.424564525463
133,118.929598283179
132,107.899707
131,113.282323333333
130,117.322864557646
129,108.491206764357
128,132.72102816358
127,126.356286168981
126,144.311221225566
125,62.0226180757172
124,92.0944541609511
123,125.341299154092
122,132.155306355738
121,49.22356266757
120,125.25296327212
119,129.814138088706
118,142.826043095565
117,80.1501934727938
116,159.938739140375
115,154.336173982625
114,155.303897462277
113,126.084656492913
112,60.512026177412
111,75.2836422610882
110,121.186362311385
109,97.2307018747142
108,115.152698902606
107,105.64733226624
106,127.727893518519
105,101.587047466667
104,116.737481424326
103,129.9729216
102,133.800034007773
101,116.207716266667
100,61.6531765360618
99,109.037496856424
98,126.699340420668
97,83.2104009487883
96,151.5991423754
95,136.171237425697
94,79.4218444215821
93,125.565737135758
92,122.549229252401
91,83.2161879914642
90,115.560252718578
89,114.549161808413
88,89.1221873571102
87,123.051107967535
86,76.7136479269372
85,96.449430476355
84,127.9075728738
83,82.1334275292609
82,76.3599305555556
81,77.0200333310386
80,95.6348936899863
79,84.2174711362597
78,90.1631655807042
77,115.091874147437
76,116.25839377572
75,86.4707741426606
74,111.282157278807
73,78.380507258802
72,98.7213529949703
71,112.23888803155
70,62.3394712306569
69,100.907874920073
68,111.62854623914
67,123.67782693187
66,113.138002
65,108.093627666667
64,95.7453463333333
63,108.12832
62,70.8949108367627
61,102.919342222222
60,111.183535093736
59,96.0591928570614
58,97.3696976959703
57,147.00468021262
56,101.330745333333
55,83.1480724218642
54,116.208036333333
53,82.2838385916781
52,83.7748865454961
51,160.145266346594
50,67.4442003160312
49,77.6372492828357
48,76.0784762833008
47,62.373092992684
46,57.3844724068798
45,95.1077357681756
44,77.0933202289813
43,64.0706297609666
42,49.9803374904747
41,91.2597227833894
40,121.26633001829
39,120.851071673525
38,44.0157364540466
37,92.4530278349337
36,141.090405235482
35,98.9989256666667
34,85.4881464875512
33,134.79575588706
32,87.7519213333333
31,75.397149
30,117.830511365206
29,138.091157333333
28,122.632664
27,147.421284579332
26,141.214941462734
25,75.0730221193416
24,96.9487061109392
23,57.8403443644262
22,129.058173286149
21,159.511464620485
20,101.303973765432
19,59.7643412780064
18,119.584404435299
17,77.9776763260174
16,100.772789780521
15,132.879234182099
14,141.507662037037
13,89.5278853034152
12,116.159616
11,114.761443666667
10,124.040888488797
9,102.581796333333
8,81.9495433711074
7,114.832343666667
6,106.824884545039
5,72.4748074550901
4,63.0659475526849
3,133.608115283493
2,111.325150605853
1,99.2924648491084
0,131.234614179731
