,Hue,Saturation,id,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation,Number_of_Unique_Hues,Pixels_Belong_To_Dominant_Hue,like_rate,like_rate_segmentation,michelson_contrast,laplacian0,laplacian1,laplacian2,laplacian3,laplacian4,laplacian5,laplacian6,laplacian7,laplacian8,laplacian9,laplacian10,laplacian11,laplacian12,laplacian13,laplacian14,laplacian15,laplacian16,laplacian17,laplacian18,laplacian19,laplacian20,laplacian21,laplacian22,laplacian23,laplacian24,laplacian25,laplacian26,laplacian27,laplacian28,laplacian29,laplacian30,laplacian31,laplacian32,laplacian33,laplacian34,laplacian35,laplacian36,laplacian37,laplacian38,laplacian39,laplacian40,laplacian41,laplacian42,laplacian43,laplacian44,laplacian45,laplacian46,laplacian47,laplacian48,laplacian49,Brightness
0,21.5343619454363,153.94307480921375,,30.789473684210527,78.35051546391753,38.03921568627451,33.65853658536586,19.33962264150944,83.13725490196077,40.4878048780488,62.755102040816325,76.86274509803921,2.8690629011553312,9.698331193838271,6.953857245854358,0.4105263157894754,6.82926829268294,9.82292014700969,2.458536585365856,16.65218843969263,9.287804878048796,7.364383561643834,0.0,181,55284,0.018245520065151,2,1.0,-0.1791142860574255,-0.073830950775526,-0.0578316146255297,-0.4937178463921354,0.0650622465555774,0.0413484389862161,-0.0475702912943463,-0.1768545521690377,0.0179981925357556,0.1903720853738578,-0.0750539110781583,0.1947107948095374,-0.1106446421364279,-0.3265980911511157,-0.1396513860732664,0.0193657502209231,0.2131741199883869,-0.289889851254583,0.1306564149555425,0.4232645621783998,-0.1771857731208422,0.5643923590136263,0.5666855474329282,0.3829355204578406,-0.0814796536898916,-0.1161824443689434,0.6035134087657678,0.081565320383785,0.1706557777182348,-0.3012101170841071,-0.0699995657957194,0.4190082292590202,0.9270143836109443,0.4990355928169713,0.3901798399448337,0.7469474831414955,0.1025493418134876,1.6150310783782962,-0.7956698959985493,-0.1177575233445971,-0.0224409858217984,0.4691282868079814,-0.8414538537185522,-0.0228396126417902,-0.7931009670728176,-0.1423120574062874,0.1849875983634445,0.0342670724505519,0.8464075154167454,-0.3948754942678071,117.341839463387
1,52.3347834683642,130.7358728780864,,5.454545454545452,68.32298136645963,63.13725490196078,34.214876033057855,61.73469387755102,76.86274509803921,14.117647058823517,23.39449541284404,85.49019607843137,28.7603305785124,8.663101604278065,204.54545454545465,225.29435322386863,20.09722897423434,175.7851239669422,196.53402264535623,195.8823529411765,216.63125161959056,20.74889867841404,0.0,181,194349,0.0195263212685733,2,1.0,-0.1497557619526436,-0.4179030223056714,-0.1683212307873458,0.902903226264694,0.5876430517071555,1.577808295837802,-0.8932285076674037,-0.955733584139676,-0.5927030069408032,0.3114358335417017,0.292263195457931,-0.0355385669571455,-0.5141196208286339,0.0978501676111191,-0.0778965000321105,-0.0047763949052738,0.2125018851440129,-0.3372810462730299,-0.2242893361808445,0.2019732942999912,0.0569787354000734,0.0525148911024004,-0.4090015677264454,-0.2290457696644151,-0.1478013331357023,0.1120444839706342,-0.6192288693154485,0.1157766130840735,-0.430825733596864,0.1548074692058054,-0.2690851319984625,0.2485814119786114,0.1333549074790667,-0.0275725854509823,0.1348221034530086,0.0313457503846814,0.6806619585105975,-0.3941396406875033,0.2892345780743125,-0.1987605950296081,-0.607157126979155,0.0052076520062849,0.9226832067195976,-0.5955561941391145,-0.2601609442249823,0.3305025789939155,1.2623943402696656,0.281092440707784,0.8557609029115248,-0.1892015360592936,118.03843123071
2,31.58369695216049,109.0993214699074,,39.3103448275862,30.851063829787247,36.86274509803922,35.10204081632653,71.35922330097087,80.7843137254902,25.181347150259068,90.61032863849763,83.52941176470588,4.208304011259671,14.128997677327131,317.9499291450165,16.23342175066312,9.92069366606746,322.1582331562762,12.025117739403449,332.07892682234365,2.104424073335988,334.1833508956796,0.0,181,248050,0.0173187001270082,2,1.0,-0.1177475687626977,-0.1606252435307653,-0.0249857929068377,-0.2770397226184471,0.1505207187936058,0.0448598209564615,-0.0225743027044564,-0.0578900873135206,-0.2521043342304899,0.0545165482602585,-0.2165992663871067,0.1127590717255572,0.0179608491144602,-0.2597013864703997,-0.0511985027542163,-0.2331384713095687,0.2275885219317427,0.0672977634085493,0.0724283043943547,0.0669987134182001,-0.0018171873250904,0.1630747022399128,-0.2860315737878289,-0.3722524179148479,0.3114033853494617,0.2772866433163117,0.3993771168526328,0.293112857393341,0.0601905724104056,0.2483804670230595,0.4252205548980907,0.4548698945409631,-0.4924776271770439,-0.7280472513494357,0.1346238363930315,0.8866460066052367,0.0309785986707141,-0.0073469607258113,0.6322213478206932,0.0782745443381041,-0.6714928559359428,0.5570084972248425,-0.1986869159967412,0.5368390695750104,-0.3006724218901927,0.3150744765563367,0.4423500603637258,-0.7099712065494739,0.5688203653462522,0.0676572617850004,138.73328430427
3,87.5557706404321,119.65251494984568,,282.2222222222222,14.51612903225806,72.94117647058823,332.8767123287672,85.38011695906434,67.05882352941175,249.375,21.917808219178085,57.25490196078431,50.65449010654498,32.84722222222217,233.13131313131305,43.98467432950196,83.50171232876716,283.78580323785803,6.669815777043027,200.28409090909088,76.83189655172413,277.115987460815,0.0,181,371669,0.0302635384438569,3,1.0,-0.1702034253844071,-0.1531697001178711,-0.0753963283556258,-0.5034105637036066,0.2803957273196396,0.0344414375435135,0.153694416632759,-0.2345990226864028,-0.3009511591243382,-0.1717298205499382,0.01033745775569,-0.2191380300144926,-0.5470112977199802,-0.3175040654093922,-0.3574376347357206,-0.252122566721391,0.2017505753434472,-0.3659845499093028,0.1012456156697074,0.1481196829343292,0.3787396285565797,0.3945318138059528,-0.1587175615481962,0.1432563009071208,-0.3655801588439686,-0.1926718981408007,-0.2368926317526171,0.1416792548681124,-0.2579466215049207,0.160054174764885,-0.284112414623119,0.3545289467845272,-0.1229695445416154,0.1633933374151063,-0.0205625526099577,-0.4611638878761386,-0.5455200115288232,0.4597257263116956,-0.211136391355387,0.5489643317453881,-0.0083012718939311,0.5582016586559352,0.257950229252868,1.01838623501859,0.5033447002600925,-0.2090925229283668,-0.6453057019289036,1.045400118857476,-0.3313039472128374,0.8871019731022466,119.272066615226
4,59.92332995756173,139.14838927469137,,0.0,46.70050761421321,77.25490196078432,1.3793103448275812,36.86440677966102,92.54901960784314,344.61538461538464,41.48936170212766,36.86274509803922,1.3793103448275812,344.61538461538464,3.1578947368421058,25.77464788732394,343.2360742705571,1.7785843920145246,24.39533754249636,341.45748987854256,318.8407367280607,22.61675315048184,0.0,181,281025,0.0232068554503554,3,1.0,-0.2406212881283601,-0.232770107278779,-0.163643032778457,-0.4419266882579539,0.1836453473936192,0.0152772327738546,0.0736214676098114,-0.0577010888172799,-0.238010297106888,0.0040114962501833,0.0055835032803512,-0.1754860198245037,-0.2264188777313753,-0.2347852667533921,-0.1090805216241159,0.0733111149612272,0.4034681815457628,-0.2161178859231948,-0.0844150093138831,-0.0986779408733308,-0.2040235718951223,-0.42902020965569,-0.1810071425590394,-0.2930937129960845,0.3331371300930037,0.1365140672501097,0.326862863585455,-0.3418880943259713,0.5299904319826227,0.1051850372035774,0.0054730113247096,-0.0534063122833817,0.10115436127151,-0.1238672882411286,-0.244717947367744,-0.197957370792418,-0.384677494925216,-0.2371913822548343,0.1644422632258692,0.5829271212467462,0.0418787209156716,0.5017395070817938,0.0690622432863832,0.0264057448885269,-0.1202279209564244,-0.0354015753344609,0.1244944389115491,0.4854485611865059,-0.0866270760392034,2.3788323377048253e-05,123.54117814429
5,60.55597569868403,114.26687228666395,,282.85714285714283,8.86075949367089,30.980392156862745,232.8,12.562814070351758,78.03921568627452,14.347826086956523,78.85714285714288,68.62745098039215,50.05714285714282,268.5093167701864,83.86980108499094,39.72918077183476,218.45217391304348,33.81265822784812,10.32796208530806,184.63951568519536,228.7801359983516,44.14062031315618,0.0,181,354594,0.0468405259693616,5,1.0,-0.2133454528613699,-0.1613862558577393,-0.1154632642516652,-0.5423855635734515,-0.0398894801949386,0.0340184504749761,0.1480770037663107,-0.0944814981907748,-0.3602018692993072,-0.1255410239756036,-0.1633714805570056,0.1136311775029127,0.0947011960063033,-0.123902421828278,-0.3412713444011823,-0.2098711244453521,0.2849576928687451,-0.3692453774930112,-0.0123395679491952,0.1165699477819446,0.5126208126865208,0.347477348063407,-0.1281061510721105,-0.1349690336510269,-0.2758663209026402,-0.1534660496062122,-0.4995109678030128,-0.2899120400699203,0.224805344071359,-0.4014549187025461,-0.0014025010206052,0.0374419470738818,0.0279385519358385,-0.0753241213622022,-0.1378734854568792,-0.2303912153191339,-0.2689372779179976,-0.7668799614320975,-0.0570807100802089,-0.7208253150681901,-0.0581977649664448,0.0252729168788026,-0.6486783797182654,-0.1855866745591465,-0.474207044702879,-0.7275042872178256,0.7777810405336707,-0.3805360407188227,-0.3278455933923165,0.2495970408777142,114.816043447293
6,39.563980516975306,78.50037567515432,,30.0,15.74074074074074,84.70588235294117,33.6,36.4963503649635,53.72549019607843,37.358490566037744,32.71604938271605,63.52941176470588,3.6000000000000014,7.358490566037744,33.33333333333332,178.00000000000003,3.758490566037743,29.73333333333332,174.40000000000003,25.974842767295577,170.64150943396228,144.6666666666667,0.0,181,282726,0.0373577767187082,4,1.0,-0.1763419220611965,-0.110877895553358,-0.1707285078068366,-0.0514953714920291,-0.0128221922739011,0.1429839996459745,0.5016062850655436,0.139622262580021,0.3262259143684202,-0.3323247805666338,-0.4236412095544331,0.1648989200840501,0.3606163945876374,-0.1714187443457766,-0.5467256147458625,-0.8163479966612122,-1.1309705946166295,2.680845396262855,-1.3511898112157643,3.3805096715828866,-0.4073433750825798,-0.6575353557504617,-0.6174310821742073,0.32558015781503,-0.0821138746750493,-0.4094998525374744,-1.2987082143248287,0.2618340358902458,0.5717385859616922,-0.5254949221210291,0.0091398065643904,-0.143235290373523,-0.0496551194564746,-0.0130077291331492,-1.0159502987158486,-0.2371840342309401,0.0388241968071609,-0.1244731655213201,-0.0947557703486442,-0.0671926409550312,0.1041191165124444,0.018347269929342,0.1008014393166832,0.1496428338458194,0.1435026823316509,-0.5349400521196744,0.1484854216976905,-0.1156727869625745,-0.1694030146308922,-0.0923292594428102,146.916125900206
7,36.45939236111112,96.82205005787036,,27.567567567567576,17.535545023696674,82.74509803921568,303.8009049773756,86.66666666666667,100.0,36.66666666666666,41.6184971098266,67.84313725490196,276.23333740980803,9.099099099099082,2.03243243243244,32.43243243243242,267.1342383107089,274.2009049773756,243.8009049773756,7.066666666666642,23.333333333333343,30.399999999999984,0.0,181,229805,0.039137488046067,4,1.0,-0.2599576036480455,-0.2076304061828972,0.0591230778363239,-0.7917810072616812,0.127011512012503,0.0602985896208892,0.1835940141189991,-0.436787525773999,-0.5682107968699692,0.3693537771022455,0.1631313007837266,-0.0810882882591487,-0.4835570873550897,-0.3638451091427408,-0.3477530255643278,0.2865112767147018,0.3715467678153868,-0.7630892145230778,-0.2480000421519252,0.6103393174424269,0.5539248971921451,-0.0578023289083314,-0.2520740433083377,-0.3947490756907163,0.003971081746947,-0.2268071408284413,-0.4077209373161888,-0.1132079550199096,-0.425624879493077,-0.1832782454303559,-0.2719421816146086,-0.1226280427739734,-0.4091296634079785,0.0708303766097314,-0.7131254072883442,-0.8487791383524513,0.0602560033832023,-0.5659564545068687,0.044873783653502,-0.2551533176963498,0.0974753472279219,-0.5870801762381241,-0.1308926701232498,-0.242064276914028,-0.1221072869240738,-0.7260552434788136,0.1644506098523095,-0.5928945697082401,-0.8395591210712875,0.1630073988009323,142.832494212963
8,80.79767554012345,114.74047453703704,,18.1651376146789,66.46341463414633,64.31372549019608,220.00000000000003,16.36363636363637,86.27450980392157,270.0,12.698412698412698,24.705882352941178,201.83486238532112,251.8348623853211,178.1984987489575,188.11585412085827,49.99999999999997,23.636363636363622,13.719008264462843,73.6363636363636,63.719008264462815,9.917355371900785,0.0,181,180910,0.0286547654390661,3,1.0,2.2728253515933243,0.6844642053203855,-0.5412193354568479,0.4392893351549192,-1.075224448875611,-0.4268716795514181,-0.1476763502224513,-0.0864523912295762,0.3133912268662527,-0.1499437677087487,0.2221040391019438,-0.070245483600935,-0.5743028753362335,0.182429991058015,0.6553386061638858,-0.0869812216294372,0.0605321425294942,0.0893794664959484,0.0277206642902086,-0.0258198850433666,0.3382409340442257,0.1087376784510737,-0.1261339423869965,0.0997854326231598,0.0558487846550077,-0.5081174970198904,-0.0236324858703244,0.0846019737526271,0.3323912649267845,0.2396318201776015,0.0901894352190778,-0.2994349963527652,0.2026540235079366,0.243071811827529,-0.0423587059099564,0.1248537931619613,-0.0115681393904743,0.4366368221822979,-0.0710718109650115,-0.0962265579902326,-0.0748275203779563,-0.0318253086733753,0.3616252598724764,0.7915800110971509,0.1244917005520877,0.0381114089292329,0.2063930467698985,-0.0016364525571271,-0.1584702142407353,0.2336961077882373,142.420054816101
9,67.11619212962962,118.06872010030864,,166.95652173913044,76.66666666666667,23.52941176470588,39.37500000000002,16.41025641025641,76.47058823529412,195.51724137931032,35.36585365853659,64.31372549019608,127.5815217391304,28.560719640179883,30.74839629365644,117.28439059158946,156.1422413793103,158.32991803278685,10.29713114754096,2.187676653476558,145.84511023176935,148.0327868852459,0.0,180,251487,0.0323457215765913,4,1.0,-0.1403226424225911,-0.1336296104954231,-0.0229900044302647,-0.8331418709696123,0.2331116365470079,0.110422905703305,0.1048132726495326,-0.6117195087679077,-0.6745511865319068,-0.0396075748370426,0.2428659508587814,-0.0584208517532547,-0.5408383078545296,-0.6952309157024941,-0.4191488740627225,0.0925155726038018,0.3388153548282778,-1.031368593221923,-0.0834494473518782,0.3980979081695472,0.4741877251762064,0.153783191739986,-0.4792514745568097,0.1170557498492647,-0.2466617803586208,0.0226998456988493,0.0501660228436278,0.3627652258098313,-0.0901480059596026,0.3636790384117084,0.0451206233960573,0.6108146431875683,-0.29051791700239,-0.395824397001126,-0.2729015545608894,0.5608290082375518,0.1253385529771832,0.5113677488446655,0.0804062378796185,-0.0495492126744534,0.8136601195221035,-0.0969383369599592,0.5609606340730198,-0.4853768814490372,-0.2303717906623597,-0.7951953679232858,-0.7910171295079707,0.3100326990974902,-0.843689116986032,0.0898505293268533,118.992627636317
