,Hue,Saturation,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation,Number_of_Unique_Hues,Pixels_Belong_To_Dominant_Hue,like_rate,Entropy,like_rate_segmentation,michelson_contrast,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
10,38.63750718785275,86.02978013596385,27.200000000000006,49.66887417218543,59.21568627450981,38.57142857142853,14.893617021276604,73.72549019607844,39.23076923076923,27.95698924731182,36.47058823529412,11.371428571428527,12.030769230769229,16.098969072164945,94.25161290322582,0.6593406593406996,4.727540500736417,82.8801843317973,4.068199841395717,82.2208436724566,78.15264383106087,0.0,161,279540,0.0167645296848087,7.93361169688367,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,3,4,10,21,72,154,291,352,450,543,802,948,2472,1750,1248,795,779,1193,1399,1406,1739,2107,2371,2774,3170,3080,3960,5449,7234,10039,13446,18670,29257,45198,82675,148622,364097,670194,211273,104619,56006,35747,24003,15314,10939,8363,6898,5498,3813,2513,1942,2228,2244,1593,917,546,517,505,438,553,530,400,296,668,626,589,148,42,23,12,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,36.77023524800874,133.28061757617093,28.695652173913047,88.46153846153845,10.196078431372548,23.636363636363605,14.932126696832576,86.66666666666667,35.3932584269663,77.7292576419214,89.80392156862746,5.059288537549442,6.697606253053252,187.01863354037263,14.225063938618932,11.756894790602692,192.0779220779221,9.16577540106949,180.3210272873194,20.922670191672182,201.2436974789916,0.0,181,204883,0.0296486144017274,7.44762313882262,3,1.0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,1,3,2,0,2,1,3,1,5,4,8,10,9,10,13,16,14,21,16,21,22,26,34,43,44,44,61,86,80,107,93,115,128,146,178,217,248,273,341,423,504,584,753,892,1082,1451,1781,2296,2789,3646,4644,6103,8320,11458,15075,21126,31119,52275,118713,988621,168462,61662,34235,21830,14628,10544,7572,5687,4159,3068,2312,1775,1467,1114,927,739,657,461,410,365,279,245,209,191,139,138,109,98,74,58,65,53,44,42,22,37,24,25,23,25,26,17,10,7,8,7,8,4,3,9,2,11,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,47.66786539657599,41.40971292022652,100.0,1.874999999999993,62.74509803921568,204.00000000000003,10.752688172043005,36.47058823529412,205.4237288135593,81.37931034482759,56.86274509803921,104.00000000000004,105.42372881355932,213.33333333333348,80.0,1.4237288135592792,109.33333333333346,24.00000000000003,107.90960451977418,25.423728813559308,133.33333333333348,0.0,141,230778,0.0116753378853051,7.82320721364713,1,1.0,1,0,1,0,2,0,3,2,1,0,2,4,2,3,5,5,5,4,5,5,9,8,5,18,13,20,17,28,23,31,27,45,43,43,46,68,64,83,95,106,99,149,141,170,199,217,308,358,382,387,423,462,586,659,698,900,1009,1244,1380,1641,1898,2581,2948,3383,6795,4718,5905,7212,8421,11918,13985,19490,30769,48767,105179,414601,532509,110628,52784,33171,21704,15713,11140,8202,6358,5545,4228,3537,3035,2530,2260,1848,1546,1327,1064,991,878,731,651,552,476,437,346,304,293,241,202,188,156,133,120,115,108,84,62,52,51,43,33,31,22,25,23,20,9,15,17,19,13,9,4,8,7,6,1,1,4,3,1,1,1,2,1,2,0,1,2,0,1,1
13,44.59562222292417,106.1346250026323,7.999999999999971,5.905511811023623,99.6078431372549,41.999999999999886,5.49450549450549,71.37254901960785,31.73553719008265,57.345971563981045,82.74509803921568,33.999999999999915,23.73553719008268,13.290322580645192,16.07185628742518,10.26446280991724,20.709677419354723,17.928143712574734,10.445214609437482,7.663680902657493,2.781533706779989,0.0,181,187406,0.0148113919048459,6.14149853352698,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,5,1,2,3,0,2,1,6,1,8,11,9,20,33,41,63,83,93,114,122,144,143,187,224,212,255,255,1706,349,384,504,622,720,917,1028,1234,1455,1763,2200,2690,3417,4921,7017,10633,18394,57230,459228,33250,15956,10298,6698,4338,2884,1983,1493,1084,823,718,584,501,389,316,227,212,178,148,107,123,108,117,90,98,115,87,64,83,43,29,28,21,11,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
14,36.58533883448192,95.5454449280619,5.7142857142857135,68.85245901639344,71.76470588235294,13.333333333333348,36.73469387755102,19.215686274509803,180.0,0.3921568627450966,100.0,7.619047619047635,174.28571428571428,350.3061224489796,8.880308880308881,166.66666666666666,342.687074829932,1.2612612612612466,176.0204081632653,165.40540540540542,341.4258135686707,0.0,163,98988,0.0115333877165265,6.68331098212992,1,0.9172932330827068,2,1,0,0,0,0,2,0,2,1,1,2,5,3,2,2,3,2,3,5,3,15,9,13,12,15,10,14,15,15,24,28,40,38,50,55,63,70,88,108,189,165,172,182,228,292,334,445,530,680,837,981,1188,1543,3822,2333,2974,3561,4631,5881,7239,9674,12882,16956,22011,30219,42671,70612,250904,573146,70329,41354,28809,21146,16222,12622,10039,8269,6677,5604,4612,3946,3230,2802,2420,1980,1726,1471,1270,1069,899,744,613,568,488,417,375,338,317,287,241,226,235,201,179,159,131,134,124,125,141,94,111,93,67,66,54,69,54,51,58,48,41,31,29,20,31,23,20,13,10,19,3,10,10,6,6,4,3,2,1,2,1,0,0,0,0,0,0,1
15,65.05304507514795,29.11346836734153,0.0,2.1097046413502154,92.94117647058825,0.0,16.666666666666664,18.823529411764707,334.2857142857142,11.413043478260876,72.15686274509804,0.0,334.2857142857142,325.4545454545455,330.90909090909093,334.2857142857142,325.4545454545455,330.90909090909093,8.831168831168725,3.376623376623286,5.454545454545439,0.0,135,302321,0.0147781569626802,3.74410295938781,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,3,6,3,3,4,5,7,9,8,10,1950,17,19,24,32,41,897,922,61,1800,118,138,218,942,341,408,516,997,935,2280,2202,2291,3717,4747,10286,11682,25843,871931,21871,9291,8187,4572,4544,3017,2585,1054,771,534,929,533,309,207,197,154,104,84,72,222,629,184,148,21,31,21,17,5,9,4,10,920,6,2,5,2,3,2,2,4,7,919
16,16.058050999688373,18.25930266947462,0.0,5.063291139240512,92.94117647058825,32.85714285714285,20.48780487804879,80.3921568627451,0.0,100.0,0.392156862745098,32.85714285714285,0.0,7.8082191780821875,31.401869158878505,32.85714285714285,25.04892367906066,1.4552736982643424,7.8082191780821875,31.401869158878505,23.59364998079632,0.0,172,759590,0.0064574120641276,7.83266713842343,1,1.0,1,0,0,1,1,2,1,1,1,0,0,0,3,3,2,9,5,5,10,7,6,7,5,6,7,13,14,16,26,28,39,21,43,45,35,39,55,69,81,79,103,101,142,135,157,219,199,238,294,338,416,492,624,717,852,1112,1292,1735,2137,2667,3230,4063,4978,9037,7902,11210,14057,17703,25435,36715,64922,116271,525604,351538,112640,59430,35992,24567,19253,14578,9702,7458,5851,4294,3397,2826,2121,1760,1505,1202,893,764,635,552,429,376,333,257,202,184,145,129,130,96,74,76,59,55,57,48,35,28,26,13,10,16,6,14,11,6,4,6,4,4,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,77.21569662994307,33.58349963565002,266.6666666666667,9.374999999999996,37.64705882352941,42.00000000000005,4.608294930875573,85.09803921568627,252.00000000000003,22.727272727272712,25.882352941176467,224.66666666666663,14.666666666666655,2.342342342342363,266.6666666666667,210.0,222.32432432432427,42.00000000000005,12.324324324324294,252.00000000000003,264.3243243243243,0.0,130,124825,0.0144929391527481,7.05334320627834,2,0.9540229885057472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,0,1,5,2,3,3,7,2,7,5,12,5,14,15,20,18,30,45,42,65,58,90,109,112,150,200,1609,239,312,370,466,513,601,765,1022,1335,1832,2312,3069,4472,6376,10038,17127,36720,159803,343585,41694,19521,11115,7095,4819,3461,2557,1902,1440,1041,927,694,518,446,337,328,222,203,202,152,99,96,89,71,81,63,36,31,36,28,16,22,13,6,9,9,3,2,1,1,1,1,1,0,3,0,2,2,4,0,3,2,1,5,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,59.54131923910901,35.65899862014587,180.0,18.269230769230774,40.78431372549019,60.0,1.843317972350224,85.09803921568627,144.0,30.303030303030305,64.70588235294117,120.0,36.0,117.0,168.57142857142858,84.0,2.999999999999986,48.57142857142858,81.00000000000001,132.57142857142858,51.57142857142857,0.0,100,75355,0.0145251456841987,7.6775843200391,2,0.7348484848484849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,3,7,2,2,4,4,8,8,8,11,16,18,14,15,24,27,25,37,32,37,63,142,304,584,426,200,221,359,428,614,663,586,637,753,954,1148,1581,1859,2572,3393,4806,6763,9901,15296,25172,47889,127135,278086,69933,33088,18438,11733,7916,5750,3973,3017,2362,1825,1428,1226,917,759,662,558,486,427,380,341,321,225,150,114,119,93,82,71,59,48,50,64,53,53,50,48,53,54,50,67,53,58,39,30,22,8,14,7,3,1,2,0,0,0,0,0,2
19,66.14173408291056,75.82591897481603,121.5,95.61752988047807,98.4313725490196,12.631578947368382,9.844559585492222,75.68627450980392,9.411764705882357,35.17241379310344,56.86274509803921,108.8684210526316,112.08823529411762,195.64285714285705,221.7,3.219814241486027,304.51127819548867,330.5684210526316,307.7310924369747,333.7882352941176,26.05714285714293,0.0,180,42433,0.0123995146084623,7.16111556787825,2,0.9921875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,7,10,23,12,16,15,616,486,38,43,35,44,34,39,56,46,38,89,147,123,208,286,353,456,659,967,1109,1695,2232,3276,4957,7950,13884,28738,91185,167531,34228,15966,8725,5777,3595,2538,1880,1358,1029,688,500,401,283,274,194,147,117,94,75,64,86,57,39,44,37,27,31,25,34,28,16,20,16,15,9,8
