,Entropy
110,7.45208883537352
109,7.67177436182961
108,7.73804216393396
107,7.94219391725926
106,7.93162726672384
105,7.83952349065338
104,7.20163231423226
103,7.4934275383989
102,7.9580918452649
101,7.80925671739764
100,7.64981933629218
99,7.53640054873475
98,7.73998341933943
97,7.82862302632947
96,7.64410547444675
95,7.80515800307778
94,7.33435677564385
93,7.94366318253041
92,7.81037880042546
91,7.42814648764327
90,7.8175120874647
89,7.78448246980936
88,7.70314080057
87,7.9082216580456
86,7.61390474616655
85,7.93714788734071
84,7.7971448466064
83,7.52563671098191
82,7.51611624759294
81,7.71802179594
80,7.81307713767277
79,7.72450650302375
78,7.4965649036291
77,7.94063333812847
76,7.82508450631201
75,7.88244806154869
74,7.87392318381261
73,7.55219789159029
72,7.88097146318359
71,7.75029676497749
70,7.50612011513548
69,7.81628798202227
68,7.77333678976484
67,7.80636616054277
66,7.9482587391846
65,7.8187053133219
64,7.83911639242923
63,7.89698154273537
62,7.44224250177523
61,7.79107704520483
60,7.87609822502372
59,7.60328676613644
58,7.80244805563075
57,7.8653366518352
56,7.73311833018863
55,7.69553760144648
54,7.90163411050325
53,7.64443712861351
52,7.51482400656422
51,7.65446925855244
50,6.98611037131151
49,7.60579424506412
48,7.61155147405367
47,7.2522825868673
46,6.97286223459495
45,7.664583943071
44,7.27439892169323
43,7.01901204350515
42,7.23327981783755
41,7.81707705140893
40,7.80277348677239
39,7.58320834654991
38,7.53464896214289
37,7.93660257342828
36,7.43729193281918
35,7.71309201111396
34,7.6303186685604
33,7.06604375630505
32,7.67813900309553
31,6.2715295172869
30,7.90141929455701
29,7.87465440299436
28,7.68291590469023
27,7.69606214588986
26,7.56120347971356
25,7.50010012038798
24,7.91733156348643
23,7.14541026686155
22,7.97081020065819
21,7.71795833520918
20,7.8439400430157
19,5.51394927273947
18,7.93036195671959
17,7.34335279603715
16,7.75688599683186
15,7.32328133524026
14,7.88063957993414
13,7.76014907377095
12,7.38741765795181
11,7.82656969657719
10,7.48221773852404
9,7.84559642846593
8,7.66783289036505
7,7.50941227181334
6,7.90006701186014
5,7.65744938350618
4,7.83038884566681
3,7.9199960317538
2,7.70991703989593
1,7.58941566351645
0,7.64093739248115
