,0,1,2,3,4,5,6,7,8,9,10,11
0,0.12859624239393677,0.12087638895828365,0.11573006736572439,0.11151896445241043,0.10787573337168758,0.10578828520338084,0.10898693004465293,0.12132026369520595,0.13775915693808818,0.14890697302709374,0.14868792695650881,0.13952482325026885
1,0.009960906338119637,0.009494486739985456,0.009205751815240333,0.008980463158805158,0.008796229911308353,0.008704256139619584,0.008913435585543616,0.009658939594834597,0.010647622459590247,0.011305702593285243,0.01126160928939657,0.01066263102026328
2,0.0060711960714804865,0.005908730838223953,0.005829033352840913,0.005810742126947876,0.005847844568557333,0.005952122256310602,0.006121951232658033,0.006328660080854544,0.006551888336073621,0.006673012568917851,0.006568631702364216,0.006314588575674437
3,0.233006881899474,0.21818291407012586,0.20271337923164537,0.18796028068762044,0.1748980489531022,0.16562180657417214,0.16501754096926582,0.17855902125937265,0.20432704264070453,0.23097799289325874,0.24517475427097707,0.24398134492831422
4,0.1449831745281512,0.13371054432585625,0.12291160504007118,0.11206689647260237,0.10149213199349694,0.09306415162617496,0.09314639435480032,0.1089663809284609,0.1336459419424509,0.15429789560388663,0.1617178481285428,0.15629262203804653
5,0.2796035468384154,0.2649990148288098,0.2622134813989045,0.26370015195433716,0.26768454920057017,0.27556754376997783,0.29122508174730344,0.3169201553594161,0.34429508401807324,0.35671762763473475,0.3428244703609362,0.31054292002966055
6,0.041172757609534164,0.039659357882347014,0.03917469262402501,0.03914082165991898,0.03944653274235283,0.040238152041415176,0.04198608397285771,0.04499395022986029,0.04809492753526316,0.04933288748892245,0.047683433948934796,0.04426333894782799
7,0.03657374392299713,0.034699861070136666,0.03310087921152117,0.03178522716468771,0.030756399195308076,0.030206660136382693,0.030800945429360023,0.03322389310262855,0.036537975624914044,0.039051474009435067,0.0395975737111233,0.03844667770616818
8,0.0807024182308062,0.08473490548490367,0.0888462009464387,0.09237473371881576,0.09526174290959925,0.09739388706300577,0.09847841627191427,0.09777441822181994,0.09395043757234911,0.08698682325414869,0.08061369606978185,0.07864724425112571
9,0.1207449338002185,0.11653005295862108,0.11171973861828367,0.10636240453707747,0.10062063612448459,0.0952041138731005,0.0928293805390098,0.09744376136738074,0.10756009213729062,0.11778593185321763,0.12344997616056032,0.12375484651438165
10,0.03881549198561232,0.038057474144485674,0.03781628746669358,0.03789500913040012,0.03825710388874266,0.0389403681589945,0.039942747951019014,0.041124683871729316,0.04226299656479238,0.042692592964034014,0.041859073558137914,0.04025518583216077
11,0.09196988416353173,0.08974738459247203,0.09231930594379903,0.09615634147700475,0.10035474060276824,0.10513675884989333,0.11178096317976179,0.12097390032543012,0.12849140802106732,0.12819596767011746,0.11790304498791743,0.10292457906741966
12,0.03655673085570553,0.03496912862883558,0.03437663063640858,0.0343001460684566,0.03460574592842371,0.03536124410703618,0.03702683696389148,0.040007871556514946,0.04308839996574984,0.04433765573979579,0.04279000359648936,0.03953698711362572
13,0.07432234909580106,0.07206844427065683,0.08187803147887956,0.09577377773827361,0.11069001638210754,0.1257434437971763,0.13986865179758712,0.150334278780431,0.15274216698747128,0.1424188955189761,0.11963239517519153,0.09302708024773741
14,0.06358771025432373,0.05914382674605506,0.0625590217227774,0.07007388251496288,0.07945867271423844,0.08985342908077538,0.10050988218682334,0.10952275610263026,0.11348867783973098,0.10857018228293287,0.09444783447967706,0.07695301292660915
15,0.057923397313601035,0.05934619565937939,0.06752852068598948,0.077863387106161,0.08877603010269913,0.09964455149060336,0.10930407117686976,0.11521789345199515,0.11437267900639728,0.10426751961584957,0.08649146762687777,0.06823814054724123
16,0.01819528522605504,0.017298852401425896,0.01696539693623603,0.016915475660704542,0.01705513544311383,0.01740785134600538,0.01825574524512396,0.0198872533785065,0.021625637966459898,0.02239146678603972,0.02162896521712342,0.019865345035825467
