,Entropy
401,6.80461786575865
400,7.89492216384525
399,7.40071191701778
398,7.74555310838418
397,7.94170881041279
396,7.42745293270375
395,6.95650608489809
394,7.79802210357576
393,7.79453433826007
392,7.03719174920696
391,7.82987093274314
390,7.64616747282276
389,7.25994070910485
388,7.54826835580776
387,7.65433022877064
386,7.7260265339899
385,7.49265511020244
384,7.02041425236161
383,7.39451270557265
382,7.52971414153237
381,7.74085248591658
380,7.8091081243722
379,7.62497390185412
378,7.55447255480758
377,7.71353743510576
376,7.59796260802591
375,7.76427306787791
374,7.87377266527309
373,7.71994487745746
372,6.86549142360152
371,7.34244344783131
370,6.99283195126612
369,7.03475541340669
368,7.8359669237871
367,7.07603035276463
366,7.85726010256809
365,7.77223963185978
364,7.06149634886652
363,7.82078874003042
362,7.8260966885524
361,7.88902089321046
360,7.73282938767797
359,7.24756334318587
358,7.51947774407975
357,7.72791730124375
356,6.90390271396666
355,6.68661685308579
354,7.36321750131455
353,6.90937100103432
352,6.26670488974963
351,6.56060030114334
350,7.25611590520615
349,7.68841310168424
348,6.59983144697288
347,6.74178470032731
346,7.73144611782036
345,7.79669473001121
344,7.78290930276408
343,7.75274316485917
342,7.3015400261021
341,6.62490726932382
340,7.71340907179324
339,7.88528037621271
338,7.25254526986001
337,6.58224672803055
336,7.08293323538301
335,7.44134360045092
334,7.76058903629777
333,7.09599582976684
332,7.56173312028509
331,7.6821738391777
330,6.98147226179156
329,7.41713055889491
328,7.00849083107679
327,7.76060995853205
326,7.79522183213328
325,7.70685073210441
324,7.77382989145896
323,7.78799575431592
322,7.008464784347
321,7.75365429937108
320,6.98743360642274
319,7.44653330885437
318,6.58375932987254
317,6.9612687401986
316,7.73837785134698
315,7.78981068762462
314,7.18725988354495
313,7.06776630211116
312,7.34949680207239
311,7.16303082333577
310,7.61182313743231
309,7.08100457939791
308,7.08656451644776
307,7.17927971473523
306,7.80643469785256
305,7.35937102150345
304,7.80277047975265
303,7.77818063952704
302,7.66648716799247
301,7.76260152578069
300,6.88665457628894
299,7.79859273493652
298,6.82777800129769
297,6.70690995054717
296,7.77996095149197
295,7.90873362997491
294,6.73671791021048
293,7.75568410911747
292,7.82694325740964
291,7.6378998216131
290,7.86976337743626
289,7.62873995147967
288,6.70239421571483
287,7.84565422801252
286,7.841239434386
285,7.52826087157676
284,7.6766065668071
283,7.90697782993651
282,7.85870451705081
281,7.78393881118709
280,7.6558195276023
279,7.70642218944399
278,7.92606345425111
277,7.76127462341045
276,7.6823913439767
275,7.23601910234247
274,7.42733735204829
273,7.68262826930352
272,7.76468688861734
271,7.87723446420606
270,7.32393841902639
269,7.0441901637883
268,7.0577155948427
267,6.95585425197911
266,7.53773007998529
265,7.15356784125373
264,7.56643833391624
263,7.82432614842778
262,7.40370330609168
261,7.89337486556852
260,7.71278926445996
259,6.96110789796473
258,5.61387127115674
257,7.59300637528161
256,7.54847752551411
255,7.77379100330105
254,7.70041778291212
253,7.91192448941587
252,7.31975303392563
251,7.78998616111165
250,7.6435682972194
249,7.49881350300815
248,7.84122180987985
247,7.61373059729149
246,7.74120475817584
245,7.6113008574033
