dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation
40.0,1.2345679012345636,95.2941176470588,201.29032258064515,51.45228215767636,94.50980392156862,200.7920792079208,40.7258064516129,97.25490196078432,161.29032258064515,160.79207920792078,80.0,40.0,0.4982433727243744,81.29032258064515,201.29032258064515,80.79207920792078,200.7920792079208,120.0,0.0
345.0,66.66666666666666,2.3529411764705883,3.125000000000007,47.76119402985074,78.82352941176471,346.5,38.83495145631068,40.3921568627451,341.875,1.5,345.0,3.0,343.375,3.125000000000007,344.875,346.5,1.5,348.0,0.0
214.9565217391304,64.6067415730337,69.80392156862744,263.9999999999999,2.5252525252525304,77.64705882352942,160.0,28.125000000000007,37.64705882352941,49.04347826086948,54.95652173913041,214.9565217391304,4.043478260869563,103.99999999999989,263.9999999999999,44.99999999999992,160.0,58.99999999999997,219.0,0.0
197.7142857142857,41.66666666666667,98.82352941176472,333.84615384615387,35.45454545454545,43.13725490196079,199.33884297520663,49.79423868312757,95.2941176470588,136.13186813186817,1.6245572609209376,194.010582010582,10.706766917293264,134.50731087094724,330.1424501424502,125.42510121457492,195.6351392715029,9.082209656372328,204.71734892787524,0.0
41.53846153846153,24.52830188679245,20.7843137254902,48.108108108108105,43.52941176470589,100.0,200.7692307692308,43.69747899159664,93.33333333333331,6.569646569646572,159.23076923076923,160.56680161943325,23.9830108541765,152.66112266112268,153.99715504978667,17.413364284529926,1.3360323886639949,135.24775837659274,136.58379076525674,0.0
38.181818181818144,4.313725490196085,100.0,198.77551020408163,99.32432432432434,58.0392156862745,200.91743119266056,98.1981981981982,43.52941176470589,160.5936920222635,162.73561301084243,7.23650851140895,311.4733542319749,2.1419209885789314,153.35718351085453,150.87966220971146,155.49910449943346,148.73774122113252,304.236845720566,0.0
21.758241758241752,60.66666666666667,58.82352941176471,0.0,88.15789473684211,29.80392156862745,27.840000000000007,56.05381165919283,87.45098039215686,21.758241758241752,6.081758241758255,168.0092001022234,5.142857142857142,27.840000000000007,189.7674418604652,16.61538461538461,161.92744186046514,11.224615384615396,173.15205724508053,0.0
155.3846153846154,42.39130434782609,36.07843137254902,32.0,8.15217391304348,72.15686274509804,203.2653061224489,46.44549763033175,82.74509803921568,123.3846153846154,47.88069073783359,115.38461538461542,49.377289377289344,171.26530612244898,7.999999999999972,172.76190476190473,163.265306122449,1.4965986394557549,164.76190476190476,0.0
76.98630136986301,100.0,85.88235294117646,319.9999999999999,3.797468354430384,30.980392156862745,201.92307692307693,64.19753086419753,95.2941176470588,243.01369863013687,124.93677555321392,45.22159548751008,60.15655577299407,118.07692307692297,288.23529411764696,182.8571428571428,170.158371040724,64.78021978021985,105.37815126050415,0.0
200.0000000000002,4.000000000000004,58.82352941176471,207.69230769230768,24.52830188679245,62.35294117647059,26.896551724137943,19.33333333333334,58.82352941176471,7.69230769230748,173.10344827586226,174.54545454545476,173.6986301369865,180.7957559681697,182.23776223776224,181.390937829294,1.4420062695925004,0.5951818611242423,0.8468244084682581,0.0
216.0,17.676767676767685,77.64705882352942,0.0,0.4166666666666652,94.11764705882352,209.07216494845363,48.989898989899,77.64705882352942,216.0,6.927835051546367,36.0,118.49999999999996,209.07216494845363,180.0,97.50000000000004,29.07216494845364,111.5721649484536,82.49999999999997,0.0
0.0,0.0,33.72549019607843,0.0,0.0,63.921568627450974,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2.3474178403755914,83.52941176470588,216.9230769230769,36.36363636363637,56.07843137254902,197.14285714285708,18.918918918918912,29.01960784313725,156.9230769230769,137.14285714285708,150.8910891089109,8.18181818181818,19.780219780219824,6.031987814166001,165.1048951048951,13.748231966053822,145.32467532467527,159.0729072907291,0.0
0.0,0.0,0.0,0.0,0.0,88.23529411764706,0.0,0.0,31.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,66.66666666666666,2.3529411764705883,179.3181818181818,49.438202247191015,69.80392156862744,82.96296296296296,95.66929133858268,99.6078431372549,179.3181818181818,82.96296296296296,179.58333333333331,2.60869565217391,96.35521885521884,0.2651515151515013,176.7094861660079,96.62037037037037,80.35426731078906,176.9746376811594,0.0
194.025974025974,35.48387096774193,85.09803921568627,195.9183673469388,46.66666666666666,82.35294117647058,9.012875536480689,95.49180327868852,95.68627450980392,1.892393320964772,185.01309848949333,156.52597402597402,1.509740259740255,186.9054918104581,158.4183673469388,0.3826530612245165,28.487124463519308,186.5228387492336,158.03571428571428,0.0
37.50000000000008,3.404255319148936,92.15686274509804,20.963855421686752,33.87755102040817,96.07843137254902,18.358208955223887,68.7179487179487,76.47058823529412,16.536144578313326,19.14179104477619,169.6999999999999,10.09259259259268,2.605646466462865,186.23614457831323,6.443551985720646,188.8417910447761,9.04919845218351,179.7925925925926,0.0
29.99999999999998,15.44715447154472,96.47058823529412,67.8688524590164,62.24489795918368,38.431372549019606,33.793103448275865,47.02702702702703,72.54901960784314,37.868852459016416,3.793103448275886,6.000000000000021,166.09756097560978,34.07574901074053,31.868852459016395,128.22870851659337,2.2068965517241352,162.30445752733388,160.09756097560975,0.0
237.3913043478261,21.495327102803746,83.92156862745098,37.24137931034482,30.20833333333333,37.64705882352941,60.0,0.8264462809917326,94.90196078431372,200.14992503748127,177.3913043478261,31.42976588628761,203.6413043478261,22.75862068965518,168.72015915119366,3.4913793103448327,145.96153846153848,26.25000000000001,172.2115384615385,0.0
199.3846153846154,28.01724137931034,90.98039215686276,191.53846153846155,47.27272727272728,43.13725490196079,194.3283582089552,50.0,52.54901960784314,7.84615384615384,5.056257175660193,139.3846153846154,191.8846153846153,2.789896670493647,131.53846153846155,184.03846153846143,134.3283582089552,186.8283582089551,52.49999999999992,0.0
203.6220472440945,56.95067264573991,87.45098039215686,348.00000000000006,1.984126984126988,98.82352941176472,5.294117647058817,40.47619047619048,32.94117647058823,144.37795275590554,198.3279295970357,148.87795275590548,3.6220472440945457,342.7058823529412,4.499999999999943,148.00000000000009,347.2058823529412,194.7058823529412,152.50000000000003,0.0
7.951807228915662,80.58252427184466,40.3921568627451,21.57303370786516,35.177865612648226,99.2156862745098,10.909090909090905,70.51282051282051,61.1764705882353,13.6212264789495,2.9572836801752427,241.2981927710844,13.195733754690895,10.663942798774256,227.67696629213484,0.4254927242586035,238.3409090909091,10.238450074515653,228.10245901639345,0.0
34.07407407407408,32.4,98.0392156862745,198.0,38.46153846153846,91.76470588235294,164.81927710843374,91.2087912087912,35.68627450980392,163.9259259259259,130.74520303435966,6.740740740740744,163.38047138047136,33.180722891566234,170.66666666666663,0.5454545454545325,137.4859437751004,32.6352683461117,170.1212121212121,0.0
40.00000000000009,3.0150753768844254,78.03921568627452,340.0,26.47058823529412,26.666666666666668,210.8108108108108,27.00729927007299,53.72549019607843,299.9999999999999,170.8108108108107,162.7586206896551,306.18705035971215,129.18918918918922,137.24137931034485,6.187050359712259,8.052190121155604,135.37623954890148,143.42842967005708,0.0
67.49999999999997,22.22222222222222,14.117647058823527,30.0,1.0526315789473646,74.50980392156863,0.0,0.4545454545454658,86.27450980392157,37.49999999999997,67.49999999999997,145.22727272727278,133.3163265306123,30.0,182.72727272727275,170.81632653061226,212.72727272727275,200.81632653061223,11.91094619666049,0.0
30.0,87.5,6.2745098039215685,42.24999999999999,95.61752988047807,98.4313725490196,201.3333333333333,59.210526315789465,29.80392156862745,12.249999999999991,171.33333333333331,1.4999999999999716,12.666666666666671,159.08333333333331,10.75000000000002,0.4166666666666785,169.83333333333334,158.66666666666663,11.1666666666667,0.0
204.6043165467626,62.053571428571445,87.84313725490196,60.0,1.2987012987013065,90.58823529411764,95.0,38.70967741935484,24.31372549019608,144.6043165467626,109.6043165467626,7.254090532883424,39.60431654676268,35.0,151.858407079646,104.99999999999991,116.858407079646,69.99999999999991,46.8584070796461,0.0
7.826086956521715,18.326693227091624,98.4313725490196,52.348993288590606,59.6,98.0392156862745,195.46875,54.46808510638298,92.15686274509804,44.52290633206889,187.64266304347828,188.6024844720497,52.17391304347829,143.1197567114094,144.0795781399808,7.651006711409394,0.9598214285714164,135.46875,136.42857142857142,0.0
0.0,0.0,98.4313725490196,20.75187969924812,52.36220472440946,99.6078431372549,201.4814814814815,34.322033898305094,92.54901960784314,20.75187969924812,201.4814814814815,182.33766233766232,145.3398058252427,180.72960178223337,161.5857826384142,124.58792612599458,19.14381914381917,56.14167565623879,36.99785651241962,0.0
61.92660550458715,96.88888888888889,88.23529411764706,60.0,7.6923076923076925,40.78431372549019,205.26315789473688,10.6145251396648,70.19607843137254,1.926605504587151,143.33655239014973,153.95574743658932,154.83015125216963,145.26315789473688,155.88235294117646,156.75675675675677,10.619195046439586,11.493598862019894,0.8744038155803082,0.0
206.832298136646,65.71428571428571,96.07843137254902,13.150684931506849,28.96825396825397,98.82352941176472,1.1320754716981092,59.55056179775281,69.80392156862744,193.68161320513912,205.70022266494783,206.832298136646,95.12688553682344,12.018609459808738,13.150684931506849,288.8084987419625,1.1320754716981092,300.8271082017713,301.9591836734694,0.0
207.79411764705884,56.903765690376574,93.72549019607844,207.27272727272737,4.453441295546554,96.8627450980392,197.14285714285708,9.722222222222229,28.23529411764705,0.5213903743314745,10.651260504201758,3.872549019607817,1.729691876750678,10.129870129870284,4.3939393939392914,2.2510822510821527,14.523809523809575,12.380952380952436,2.142857142857139,0.0
180.0,1.2096774193548343,97.25490196078432,211.0909090909091,61.79775280898876,69.80392156862744,208.4892086330936,64.35185185185186,84.70588235294117,31.090909090909065,28.48920863309354,45.0,47.14285714285714,2.601700457815525,76.09090909090907,16.051948051948074,73.48920863309354,18.6536485097636,92.14285714285714,0.0
196.55172413793105,64.15929203539822,88.62745098039215,193.0434782608696,27.82258064516129,97.25490196078432,14.823529411764708,96.59090909090908,34.509803921568626,3.508245877061455,181.72819472616635,40.59113300492609,178.90466531440163,178.2199488491049,44.09937888198755,175.39641943734017,222.31932773109244,2.8235294117647065,219.4957983193277,0.0
225.0000000000001,1.6877637130801746,92.94117647058825,206.4406779661017,76.29310344827586,90.98039215686276,182.60869565217388,21.90476190476191,41.17647058823529,18.55932203389841,42.39130434782624,16.538461538461632,2.999999999999943,23.831982313927824,2.0208604954367786,21.55932203389836,25.852842809364603,45.39130434782618,19.538461538461576,0.0
195.0,2.439024390243894,64.31372549019608,0.0,57.14285714285714,5.490196078431373,190.0,5.825242718446608,40.3921568627451,195.0,5.000000000000028,17.43243243243245,19.28571428571433,190.0,212.43243243243245,214.2857142857144,22.43243243243248,24.285714285714363,1.853281853281885,0.0
207.8571428571429,14.507772020725382,75.68627450980392,211.91489361702125,47.23618090452262,78.03921568627452,212.0,34.88372093023256,33.72549019607843,4.05775075987836,4.14285714285711,3.857142857142776,5.3343465045592495,0.0851063829787506,7.914893617021136,1.2765957446808898,7.999999999999886,1.1914893617021391,9.191489361702024,0.0
210.8695652173913,66.99029126213593,80.7843137254902,233.33333333333337,4.3689320388349495,80.7843137254902,210.94339622641508,82.8125,75.29411764705883,22.46376811594206,0.0738310090237632,210.37369744879624,170.86956521739134,22.389937106918296,232.83746556473832,193.3333333333334,210.44752845782003,170.9433962264151,39.50413223140493,0.0
44.99999999999992,6.89655172413794,68.23529411764706,45.00000000000005,4.938271604938272,31.76470588235294,30.81081081081082,27.00729927007299,53.72549019607843,1.2789769243681806e-13,14.1891891891891,126.10169491525434,13.615384615384542,14.189189189189229,126.1016949152542,13.61538461538467,140.29088410444342,0.5738045738045585,139.71707953063887,0.0
206.66666666666663,39.91935483870967,97.25490196078432,23.33333333333332,7.594936708860768,92.94117647058825,161.53846153846155,55.319148936170215,36.86274509803922,183.3333333333333,45.12820512820511,11.526479750778831,138.33333333333334,138.20512820512823,171.8068535825545,321.6666666666667,33.60172537742628,183.46153846153845,149.85981308411218,0.0
201.15789473684208,88.37209302325581,84.31372549019608,204.561403508772,93.95604395604396,71.37254901960785,16.216216216216214,58.26771653543308,99.6078431372549,3.4035087719298645,184.94167852062583,200.2533721237768,1.2852832718739364,188.3451872925557,203.65688089570665,4.688792043803801,15.311693603150887,183.65639524875192,198.9680888519028,0.0
347.1428571428572,5.982905982905974,91.76470588235294,189.3975903614458,83.0,39.21568627450981,3.829787234042576,21.759259259259263,84.70588235294117,157.74526678141137,343.3130699088146,157.9493087557604,150.26785714285717,185.5678031274032,0.2040419743490247,7.477409638554207,185.36376115305416,193.04521276595744,7.681451612903231,0.0
30.00000000000014,2.400000000000003,98.0392156862745,206.0294117647059,63.84976525821597,83.52941176470588,209.77099236641223,70.8108108108108,72.54901960784314,176.02941176470577,179.7709923664121,182.85714285714272,140.76923076923063,3.7415806017063176,6.827731092436949,35.26018099547514,3.086150490730631,39.001761597181456,42.08791208791209,0.0
204.0,60.08583690987125,91.37254901960785,206.66666666666663,28.915662650602407,97.6470588235294,193.3333333333333,29.03225806451613,24.31372549019608,2.666666666666657,10.666666666666655,2.181818181818187,2.666666666666657,13.333333333333314,4.848484848484844,0.0,8.48484848484847,13.333333333333314,4.848484848484844,0.0
211.03448275862067,55.4140127388535,61.5686274509804,0.0,0.0,96.8627450980392,80.00000000000038,1.8181818181818288,64.70588235294117,211.03448275862067,131.0344827586203,133.89162561576347,1.0585404971932917,80.00000000000038,77.1428571428572,212.093023255814,2.857142857143188,132.0930232558136,134.95016611295677,0.0
212.72727272727275,80.62827225130891,74.90196078431373,180.0,6.2745098039215685,100.0,28.571428571428577,20.588235294117656,40.0,32.72727272727275,184.15584415584416,3.838383838383862,0.6060606060606233,151.42857142857142,28.88888888888889,33.33333333333337,180.3174603174603,184.7619047619048,4.4444444444444855,0.0
208.23529411764707,50.63829787234042,92.15686274509804,204.0,11.428571428571436,68.62745098039215,70.00000000000001,10.16949152542374,23.137254901960784,4.235294117647129,138.23529411764707,28.235294117647072,31.764705882352928,133.99999999999994,23.999999999999943,36.00000000000006,110.0,170.0,60.0,0.0
191.1290322580645,65.26315789473685,74.50980392156863,323.4782608695652,34.84848484848484,25.882352941176467,353.5135135135135,48.366013071895416,60.0,132.34922861150068,162.38448125544895,130.55760368663596,3.353726362625139,30.035252643948297,262.90683229813664,128.99550224887554,292.94208494208493,159.03075489282384,133.9113300492611,0.0
214.2857142857141,2.9166666666666683,94.11764705882352,18.000000000000007,9.803921568627455,40.0,216.0,8.426966292134834,69.80392156862744,196.2857142857141,1.7142857142858643,3.5540069686409765,130.60150375939833,198.0,192.7317073170732,65.68421052631578,5.268292682926841,132.31578947368422,127.04749679075736,0.0
209.6969696969697,38.97637795275591,99.6078431372549,208.57142857142856,28.767123287671232,28.627450980392155,343.6363636363636,11.000000000000004,78.43137254901961,1.1255411255411332,133.93939393939394,4.588744588744589,3.03030303030306,135.06493506493507,5.714285714285722,4.155844155844193,129.35064935064935,130.90909090909088,1.5584415584415297,0.0
179.75903614457832,100.0,97.6470588235294,40.000000000000014,33.96226415094338,20.7843137254902,214.02985074626864,28.63247863247863,91.76470588235294,139.75903614457832,34.27081460169035,143.75903614457832,149.75903614457832,174.02985074626866,4.000000000000014,10.0,178.02985074626866,184.02985074626864,5.999999999999986,0.0
216.66666666666663,25.71428571428572,54.90196078431373,28.941176470588232,94.44444444444446,70.58823529411764,213.3333333333333,19.480519480519483,90.58823529411764,187.72549019607845,3.333333333333343,18.26666666666665,31.90476190476187,184.39215686274508,169.45882352941177,219.6302521008403,14.933333333333309,35.23809523809521,50.17142857142852,0.0
205.53191489361703,59.7457627118644,92.54901960784314,162.85714285714286,25.925925925925924,10.588235294117649,207.6923076923077,7.471264367816098,68.23529411764706,42.67477203647417,2.16039279869068,5.896656534954417,0.986460348162467,44.835164835164846,48.57142857142858,41.6883116883117,3.736263736263737,3.1468531468531467,6.883116883116884,0.0
0.0,0.0,0.0,15.918367346938773,58.33333333333333,32.94117647058823,203.41463414634148,40.19607843137256,40.0,15.918367346938773,203.41463414634148,352.6829268292683,205.3846153846154,187.49626679940272,336.7645594823295,189.46624803767665,149.2682926829268,1.9699812382739024,147.2983114446529,0.0
196.25,19.672131147540988,95.68627450980392,191.25,45.71428571428572,82.35294117647058,194.8051948051948,34.37500000000001,87.84313725490196,4.999999999999972,1.4448051948051557,160.6944444444444,0.5122950819672099,3.555194805194816,155.69444444444443,4.487704918032762,159.24963924963924,0.9325101128379458,160.1821493624772,0.0
209.30232558139537,17.91666666666666,94.11764705882352,182.72727272727272,12.290502793296078,70.19607843137254,178.37837837837833,23.717948717948723,61.1764705882353,26.57505285412265,30.92394720301704,35.968992248061994,170.17189079878668,4.34889434889439,9.393939393939348,143.59683794466403,5.045045045044958,139.24794359576964,134.20289855072468,0.0
31.636363636363644,23.91304347826087,90.19607843137256,204.2553191489361,19.583333333333336,94.11764705882352,31.19999999999996,10.504201680672267,93.33333333333331,172.61895551257248,0.4363636363636836,0.5649350649350637,171.69696969696966,173.05531914893618,173.18389057750755,0.9219858156028238,0.1285714285713801,172.13333333333335,172.26190476190473,0.0
211.42857142857144,28.50678733031674,86.66666666666667,19.999999999999968,15.254237288135595,23.137254901960784,209.29411764705884,89.94708994708995,74.11764705882354,191.42857142857147,2.134453781512605,2.4219489120151536,211.42857142857144,189.29411764705887,189.00662251655632,19.999999999999968,0.287495130502549,209.29411764705884,209.0066225165563,0.0
0.0,1.156069364161862,67.84313725490196,15.0,1.702127659574462,92.15686274509804,329.9999999999998,1.941747572815541,40.3921568627451,15.0,329.9999999999998,206.6272189349112,140.0,314.9999999999998,191.6272189349112,125.0,123.37278106508856,189.99999999999977,66.62721893491121,0.0
31.76470588235293,24.519230769230766,81.56862745098039,19.11504424778761,73.8562091503268,60.0,186.0,4.484304932735423,87.45098039215686,12.649661634565325,154.23529411764704,0.023373587845743,7.108533554266785,166.88495575221236,12.673035222411066,19.758195188832108,154.2119205298013,147.12676056338026,7.085159966421042,0.0
214.2857142857144,7.446808510638301,73.72549019607844,13.33333333333329,10.112359550561797,34.90196078431372,204.7619047619048,53.16455696202532,92.94117647058825,200.95238095238108,9.523809523809575,40.285714285714334,194.28571428571445,191.4285714285715,160.66666666666674,6.666666666666618,30.76190476190476,184.76190476190487,154.0000000000001,0.0
244.00000000000009,14.925373134328362,78.82352941176471,209.6,67.2645739910314,87.45098039215686,238.7234042553192,96.31147540983606,95.68627450980392,34.40000000000006,5.27659574468089,226.00000000000003,217.75000000000009,29.123404255319173,191.6,183.35,220.7234042553192,212.4734042553192,8.249999999999954,0.0
207.41379310344828,53.70370370370371,84.70588235294117,63.000000000000064,7.936507936507942,98.82352941176472,197.50000000000003,31.57894736842105,29.80392156862745,144.41379310344823,9.913793103448256,170.30852994555357,117.4137931034484,134.49999999999997,25.89473684210534,26.999999999999822,160.39473684210532,107.50000000000014,52.89473684210516,0.0
227.64705882352945,27.2,98.0392156862745,22.32558139534884,53.086419753086425,31.76470588235294,207.27272727272728,52.38095238095239,82.35294117647058,205.3214774281806,20.374331550802168,201.93277310924373,216.44705882352943,184.94714587737843,3.3887043189368704,11.125581395348842,181.5584415584416,196.0727272727273,14.514285714285712,0.0
120.0,0.3968253968254066,98.82352941176472,30.0,6.97674418604652,67.45098039215686,176.0,33.70786516853932,34.90196078431372,90.0,56.0,87.96610169491524,105.0,146.0,177.96610169491524,195.0,31.96610169491524,49.0,17.03389830508476,0.0
180.0,0.395256916996046,99.2156862745098,27.272727272727245,14.102564102564106,30.58823529411765,208.82352941176472,52.57731958762887,76.07843137254902,152.72727272727275,28.823529411764724,28.08510638297872,14.999999999999886,181.55080213903747,180.81237911025147,137.72727272727286,0.7384230287860021,43.82352941176461,43.08510638297861,0.0
210.2127659574468,89.80891719745223,61.5686274509804,0.0,0.4149377593360981,94.50980392156862,216.0000000000001,2.906976744186053,67.45098039215686,210.2127659574468,5.787234042553337,0.2127659574468055,2.520458265139098,216.0000000000001,210.0,207.6923076923077,6.000000000000142,8.307692307692434,2.3076923076922924,0.0
240.0,0.3984063745019906,98.4313725490196,212.1428571428572,31.818181818181817,34.509803921568626,213.9130434782609,32.857142857142854,54.90196078431373,27.85714285714286,26.086956521739097,26.80851063829792,26.938775510204096,1.770186335403764,1.0486322188449435,0.9183673469387656,0.7215541165588206,0.8518189884649985,0.1302648719061778,0.0
280.0,20.38834951456312,40.3921568627451,206.8965517241379,13.8095238095238,82.35294117647058,206.08695652173915,54.502369668246445,82.74509803921568,73.10344827586209,73.91304347826087,67.02702702702703,85.73770491803279,0.809595202398782,140.13047530288912,12.634256642170698,140.9400705052879,11.824661439771916,152.76473194505982,0.0
285.0,1.6460905349794182,95.2941176470588,200.7874015748032,56.44444444444444,88.23529411764706,191.25,21.917808219178085,28.627450980392155,84.21259842519686,93.75000000000004,269.21052631578954,76.57894736842104,9.53740157480317,184.99792789059268,7.633651056775818,175.46052631578948,17.171052631578988,192.6315789473685,0.0
210.52631578947367,28.35820895522388,78.82352941176471,208.23529411764707,44.736842105263165,74.50980392156863,0.9411764705882352,100.0,100.0,2.2910216718265985,209.58513931888544,179.0977443609022,164.52631578947364,207.29411764705884,176.8067226890756,162.23529411764707,30.487394957983227,45.05882352941178,14.571428571428552,0.0
60.0,0.8196721311475381,95.68627450980392,195.24590163934425,52.58620689655172,90.98039215686276,178.57142857142858,47.72727272727273,34.509803921568626,135.24590163934425,118.57142857142858,118.23529411764709,101.95121951219512,16.67447306791567,17.01060752169718,33.294682127149144,0.3361344537815114,16.620209059233474,16.284074605451963,0.0
36.92307692307693,14.606741573033704,69.80392156862744,180.0,86.56126482213439,99.2156862745098,22.258064516129032,43.66197183098592,55.68627450980392,143.07692307692307,14.665012406947902,28.351648351648368,4.314381270903013,157.74193548387098,171.42857142857144,147.39130434782606,13.686635944700466,10.350631136044887,24.037267080745355,0.0
202.5,41.20171673819743,91.37254901960785,200.97087378640776,45.37444933920705,89.01960784313725,202.7586206896552,25.0,90.98039215686276,1.5291262135922352,0.2586206896551744,1.2878787878787818,151.07142857142853,1.7877469032474096,0.2412474257134533,149.5423023578363,1.5464994775339562,151.3300492610837,149.78354978354974,0.0
48.18181818181817,25.984251968503933,99.6078431372549,199.77272727272728,37.28813559322035,92.54901960784314,198.3050847457627,24.78991596638656,93.33333333333331,151.59090909090912,150.12326656394453,9.472140762463326,28.047589993898708,1.4676425269645677,161.06304985337243,179.63849908480782,159.59540732640787,178.17085655784325,18.575449231435385,0.0
31.30434782608696,72.15686274509804,100.0,6.6141732283464565,89.43661971830986,55.68627450980392,23.07692307692309,20.96774193548388,24.31372549019608,24.6901745977405,8.227424749163866,4.031620553359687,10.127877237851637,16.462749848576635,20.65855404438081,14.562297359888866,4.195804195804179,1.900452488687769,6.096256684491948,0.0
