,Brightness
381,123.481414071485
380,128.823658496294
379,135.542115707429
378,194.609530174643
377,198.028659486554
376,141.767140220802
375,167.977309691254
374,152.704176655292
373,167.178964084514
372,154.07861040273
371,194.542435742446
370,176.87843436721
369,135.595379376639
368,201.65926817805
367,159.459638465503
366,176.476936541952
365,156.462230693768
364,165.221435053973
363,139.147536324027
362,117.60799009827
361,147.708679392125
360,138.577310411287
359,179.638095016351
358,142.226978106026
357,148.008207355547
356,143.855340234009
355,152.304900503132
354,125.634404632259
353,214.760943752477
352,167.557040738702
351,155.595600977709
350,160.958086295129
349,145.259471191961
348,75.3441105629027
347,133.772937905468
346,229.695614504865
345,140.936836576294
344,95.9263211440253
343,172.453721111523
342,157.255330038864
341,204.7232317523
340,138.865959750297
339,153.885854878869
338,185.62435234248
337,154.393061105287
336,141.545935724249
335,178.547848483833
334,193.057642938874
333,158.732160919728
332,150.003554809465
331,147.179045533887
330,141.967798510821
329,165.623010923095
328,138.523925076382
327,149.172248987395
326,144.456955897955
325,169.203156907993
324,133.979177813789
323,220.950884437651
322,143.309314802635
321,194.417886654955
320,195.917841312057
319,146.660739036141
318,116.82437771332
317,150.807348309361
316,90.896461040733
315,194.602666727165
314,162.381668288862
313,165.451948280918
312,146.827010707157
311,122.226704075222
310,148.240269977338
309,199.034488538402
308,148.940756649146
307,191.6689712561
306,190.083011616583
305,186.809732112183
304,130.426613851428
303,222.407060243744
302,93.484432707732
301,178.454173407055
300,212.387237344795
299,146.605508496439
298,143.5357137973
297,119.254808260917
296,167.783551284941
295,205.79842612829
294,189.22904544511
293,211.531690353972
292,159.155970444791
291,210.316262773938
290,178.897573053639
289,205.729538329288
288,164.241156597774
287,201.818308973287
286,212.069343180588
285,194.616155169781
284,184.925632364328
283,216.864511990571
282,184.341595061066
281,203.436127219173
280,195.267628604137
279,185.112270155587
278,111.790886720053
277,127.284297192947
276,194.498550487563
275,167.864636821758
274,205.782989842635
273,162.008093143416
272,200.886603947694
271,221.935538750639
270,234.66093005693
269,198.299314170728
268,169.629884190644
267,197.969611611612
266,180.535855548808
265,218.915229696232
264,220.043157370097
263,195.646857142857
262,171.687945884775
261,179.0286818121
260,185.270988354067
259,207.739045057188
258,175.570620667006
257,224.541159886462
256,205.076540180223
255,205.918479538764
254,209.457710709782
253,191.423648247178
252,182.773539623892
251,158.229951962319
250,210.090029478507
249,199.66579896595
248,123.952999989107
247,152.232579845215
246,208.447429899312
245,143.193635462492
244,204.922210953097
243,192.269403295112
242,160.142433538957
241,218.227719537846
240,220.43313488871
239,215.428593188117
238,202.182550168885
237,141.738907349353
236,207.45709104492
235,202.074038057141
234,181.311615517669
233,201.263605680869
232,137.457601203414
