,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation
0,0.05565638233514822,0.6263736263736265,0.3568627450980392,0.06466828359708955,0.2139737991266377,0.8980392156862746,0.06157313172433846,0.8085106382978724,0.1843137254901961,0.009144641463142674,0.0059360191571527325,0.0076174531756827745,0.013984018264840152,0.003240912159954738,0.0014765756122737202,0.004829931972789046,0.001775715885458357,0.008197463702484245,0.006375092661230482,0.0
1,1.0,0.3755102040816327,0.9607843137254902,0.9961491366612838,0.6201117318435754,0.7019607843137254,0.15218074832682027,1.0,0.9647058823529412,0.002714983336864942,0.8591734641974813,0.9988368916933184,0.02013221321102343,0.8485964789268015,1.0,0.01734306048764546,0.15225709837645487,0.8425192733289139,0.9906184020007898,0.0
2,0.5885662431941924,0.5357142857142857,0.8784313725490196,0.5947677776107715,0.3531914893617021,0.9215686274509804,0.11141804788213654,0.029126213592233042,0.403921568627451,0.006933883073276682,0.4835629605895544,0.39383697813121277,0.00022080028839225918,0.48605149877346426,0.4022815198738989,0.0066738781752395835,0.08434650455927022,0.48588603036543127,0.3988139362490735,0.0
3,0.5565638233514821,0.016304347826086897,0.7215686274509804,0.4725322827752244,0.38709677419354843,0.1215686274509804,0.6685082872928176,0.04494382022471911,0.34901960784313724,0.08401639344262286,0.11278436398590194,0.024596606408063274,0.1358447488584476,0.19556504209652545,0.10851462775074652,0.21876750700280112,0.08761574892203292,0.024273009404758742,0.11192737822282542,0.0
4,0.6052631578947371,0.03347280334728033,0.9372549019607844,0.5941398555482601,0.22857142857142865,0.5490196078431373,0.5773480662983426,0.1235955056179774,0.6980392156862745,0.010502049180327948,0.028836911246395522,0.023821775230967228,0.041952054794520625,0.018096115908282452,0.013436281972554144,0.0313235294117647,0.004690928595809746,0.013515652964013268,0.018144159072079526,0.0
5,0.10336185290813239,0.1917808219178082,0.8588235294117647,0.18813157599730954,0.8961748633879782,0.7176470588235294,0.10445441988950269,0.18181818181818185,0.34509803921568627,0.08552888368462136,0.001007003249874056,0.010057303239387192,0.10388127853881277,0.08432464794231725,0.09542796818278544,0.18845050215208028,0.011163507956373955,0.10619441614581891,0.09444904722452362,0.0
6,0.2948158160514545,0.9484126984126984,0.9882352941176472,0.9733398238503862,0.6338797814207651,0.7176470588235294,0.9609806629834254,0.3471074380165289,0.9490196078431372,0.6839802349151236,0.6740517402023545,0.07490023822193193,0.6449717337697289,0.014450618874127616,0.7575937561305212,0.03792427315753894,0.7477856406411099,0.02392425926963275,0.7254109496719037,0.0
7,0.38959467634603706,0.012244897959183746,0.9607843137254902,0.5813783666030523,0.6257309941520468,0.6705882352941176,0.45363062352012584,0.04242424242424244,0.6470588235294118,0.1936826515499724,0.06444820799194398,0.12651364540032575,0.19577625570776302,0.12935715544359208,0.06623202138420062,0.002341946124244046,0.06353373070698341,0.13350155172617292,0.0691421254801537,0.0
8,0.21250618709783858,0.18032786885245897,0.2392156862745098,0.3335521996060407,0.02380952380952384,0.9882352941176472,0.5842052510634136,0.518348623853211,0.8549019607843137,0.12220566318926976,0.3760537381653826,0.39569754119154965,0.06674190535491895,0.25069905522866853,0.2753075063882315,0.18794117647058814,0.024734884669001037,0.445264728937071,0.4676960847654735,0.0
9,0.5194595684613832,0.053892215568862256,0.6549019607843137,0.5559203326767346,0.012345679012345637,0.952941176470588,0.533214943435938,0.3043478260869565,0.27058823529411763,0.03734061930783245,0.013426709998321653,0.0542842237356006,0.06260914844188101,0.023946739848554183,0.017240124959253526,0.025205366357069145,0.041446863942498705,0.04990871407434585,0.008119489614056128,0.0
