,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation
0,0.11127670144063587,0.5906735751295337,0.7568627450980392,0.06627426491104528,0.869047619047619,0.6588235294117647,0.09133545582143716,0.19811320754716982,0.8307086614173227,0.04494539029150719,0.019855533874225433,0.023480006017761873,0.024546722454672237,0.025200540771077973,0.021530115098143544,0.020649153908138596,0.0036235520258077,0.004740711600003051,0.001053415370145224,0.0
1,0.014409932560657882,0.7942857142857144,0.6862745098039216,0.5630455868089234,0.25,0.2509803921568628,0.09483937356394749,0.7183098591549296,0.8346456692913385,0.5486525882946159,0.08044054036594801,0.00989108690388518,0.5672290443971008,0.4703556974114411,0.5387796490609293,0.01691176470588236,0.07197908548175923,0.498958567809791,0.5554249175991545,0.0
2,0.6373120173418236,0.2972972972972972,0.14509803921568626,0.055609440672486306,0.17972350230414752,0.8509803921568627,0.09707149894065784,0.8289473684210527,0.8937007874015748,0.5813814352807442,0.5397496238617733,0.5672755819126059,0.6390262457208064,0.041678985483522966,0.015678432612507093,0.05607843137254907,0.026313137030919014,0.099900052873627,0.07127182552048297,0.0
3,0.9690346083788706,0.6206896551724138,0.6823529411764706,0.23355965082444224,0.29411764705882354,0.06666666666666667,0.7990236236269708,0.20873786407767,0.8070866141732284,0.7349840956454973,0.16926457830609093,0.2781612022431582,0.047228630891087274,0.5682901829693501,0.4575862546764583,0.6936954370533261,0.11019365462887074,0.12575966052200582,0.23025587852554966,0.0
4,1.0,0.5308056872037914,0.8274509803921568,0.8399443343313794,0.9274193548387097,0.9725490196078432,0.9758783670098048,0.3884297520661158,0.9488188976377951,0.15953880607996665,0.023351375210591743,0.043619564249213684,0.13961651606249192,0.136810960171529,0.11603818509450801,0.020538187653578135,0.020534871269989614,0.11915715488506157,0.0956502239136385,0.0
5,0.5805740944728828,0.4791666666666666,0.5647058823529413,0.6464597478176528,0.12060301507537688,0.7803921568627452,0.9516640588658182,0.23287671232876708,0.28346456692913385,0.06618846302416406,0.3715371561058394,0.02853527487192062,0.5417784297560114,0.3068608785732284,0.09464299037528921,0.6113443888193576,0.4079172461525404,0.938004550384268,0.5114734866164659,0.0
6,0.08941877794336801,0.12962962962962957,0.8470588235294118,0.6723686917673338,1.0,0.12941176470588234,0.5967249780333893,0.8490566037735849,0.6220472440944882,0.583006414447678,0.5073750755993749,0.4573037573136554,0.42800150127191094,0.07584446720096404,0.12696840824871866,0.15768353853169179,0.05248193164859845,0.08320639498962819,0.029389786303325765,0.0
7,0.06491140917370426,0.16822429906542063,0.8392156862745098,0.5783381829938571,0.1948051948051948,0.30196078431372547,0.09486937652932678,0.5618556701030928,0.7598425196850394,0.513469342985631,0.030007965873523595,0.5325962959210079,0.051537490868034816,0.485689131091888,0.017649952909093568,0.5695966386554621,0.5109033211097429,0.08373857392792435,0.5823518620436616,0.0
8,0.7131824955968025,0.17741935483870966,0.2431372549019608,0.6203928225024248,0.14545454545454545,0.8627450980392157,0.5458466766877983,0.5129533678756476,0.7559055118110236,0.0924206901193573,0.16678648454349382,0.6700979342806141,0.13846847221201125,0.07475462622416457,0.5758093916184488,0.04599079337617391,0.5112145017121505,0.029634911163581665,0.5300838696327891,0.0
9,0.5460102553739676,0.35542168674698793,0.6509803921568628,0.17067229257085648,0.9079497907949791,0.9372549019607844,0.10352264557872039,0.14871794871794863,0.7637795275590551,0.3750607100276272,0.4420670411483021,0.004113485179347108,0.08105459326800449,0.0674352629066709,0.3791562616838669,0.2967407756333628,0.45501535860933623,0.3718197928650937,0.08487805364467103,0.0
10,0.0756681569796324,0.49668874172185434,0.592156862745098,0.1072467784397948,0.14893617021276603,0.7372549019607844,0.10905270143228447,0.2795698924731182,0.3622047244094489,0.03161848352371538,0.0334428284392339,0.04488796201993567,0.2629054753228056,0.0018417882292228965,0.013144794150123889,0.23238953645974536,0.011532925837049547,0.23521527168278902,0.21725232338244757,0.0
11,0.07982893799002139,0.8846153846153846,0.10196078431372549,0.06572024806748367,0.14932126696832576,0.8666666666666667,0.09838528582621833,0.7772925764192139,0.8976377952755906,0.014067452498286533,0.01861783669672124,0.5214548386141842,0.03967939731832338,0.0328414608302731,0.5340672906143323,0.02570011534025367,0.5111914644418656,0.0598550359452487,0.5594265107383237,0.0
12,0.27819175360158965,0.01874999999999993,0.6274509803921567,0.5672162948593599,0.10752688172043005,0.3647058823529412,0.5710316928438265,0.8137931034482759,0.5669291338582677,0.28917407041790066,0.29305421860467007,0.5948268191166345,0.22315202231520223,0.00397701390513518,0.30399827567625853,0.06729411764705891,0.30591256933064886,0.07273154850968987,0.37064614875486096,0.0
13,0.02225534028812709,0.059055118110236234,0.996078431372549,0.11677982541222083,0.0549450549450549,0.7137254901960784,0.08821764471721992,0.5734597156398105,0.826771653543307,0.09453767686739033,0.0659794467780875,0.037056751432871037,0.04483084041122784,0.028672532953610906,0.05758267888989674,0.05026910884114092,0.02961110322480623,0.02192406092048709,0.007732235670373603,0.0
14,0.01589667163437655,0.6885245901639344,0.7176470588235294,0.03707296044832421,0.36734693877551017,0.19215686274509802,0.5003594536304817,0.003921568627450966,1.0,0.021184913583729023,0.4844750265311013,0.9767412962503529,0.0247707360678072,0.4655631357202037,0.9528318278491481,0.003536477654124672,0.4989996539741437,0.473187523168988,0.9491112216354213,0.0
15,0.0,0.021097046413502154,0.9294117647058825,0.0,0.16666666666666666,0.18823529411764706,0.9292389853137515,0.11413043478260876,0.7204724409448818,0.0,0.9292389853137515,0.907448868936456,0.9230379104856092,0.9337866322159514,0.9049172618522765,0.9278431372549021,0.02503545036012538,0.009659757178689292,0.015162796994516827,0.0
16,0.0,0.05063291139240512,0.9294117647058825,0.09135836681908455,0.20487804878048793,0.803921568627451,0.0,1.0,0.0,0.09135993982983119,0.0,0.02177127270311309,0.08759238259101396,0.0917824467562687,0.069647831762018,0.004080473310819627,0.022135493882069212,0.08983365842094036,0.06558671625339246,0.0
17,0.7418446762709058,0.09374999999999997,0.3764705882352941,0.11677982541222129,0.04608294930875573,0.8509803921568627,0.7005032350826744,0.22727272727272713,0.2559055118110236,0.6246901393002082,0.040770029555076255,0.006531037709895532,0.7438400743840075,0.5866095510074567,0.6181665661782052,0.11776470588235309,0.03493818493818485,0.7209151088280464,0.7347809462478115,0.0
18,0.5007451564828614,0.18269230769230774,0.40784313725490196,0.16682832201745879,0.01843317972350224,0.8509803921568627,0.40028756290438533,0.30303030303030304,0.6456692913385826,0.3336623889437314,0.10007189072609633,0.32622533360927897,0.4702131898784619,0.23464382040298268,0.0083414161008729,0.13619047619047622,0.2296266233766234,0.37925692800024213,0.14336063539339772,0.0
19,0.3380029806259314,0.9561752988047808,0.984313725490196,0.03512175200367543,0.09844559585492223,0.7568627450980392,0.02616258581074415,0.3517241379310344,0.5669291338582677,0.30271081207460904,0.3115800453898309,0.5455013362367611,0.6184100418410041,0.008994160888216824,0.8466850929457493,0.9268879256965945,0.8723858230160747,0.9548927856054775,0.07243484735666425,0.0
20,0.100149031296572,0.04048582995951414,0.968627450980392,0.09896595373917044,0.35542168674698793,0.6509803921568628,0.0932873557616152,0.4154929577464789,0.5551181102362205,0.001131058945571711,0.006784534964480853,0.010037702572592946,0.013098053483718102,0.005681448435907576,0.008878659849742728,0.012025662144002747,0.00328655807469367,0.006450972128685506,0.00304574443976801,0.0
21,0.3723489625128969,0.1666666666666668,0.3058823529411765,0.9731652117685096,0.28436018957345965,0.8274509803921568,0.5003594536304817,0.5,0.003937007874015749,0.6010200723922342,0.12829729580268764,0.5810919907499785,0.033104970343464026,0.4748743984346078,0.021538867866103803,0.5728011204481793,0.45997195292969933,0.09808368827592473,0.5463488301364405,0.0
22,0.9863162173147271,0.10000000000000002,0.8627450980392157,0.029824057567366936,0.9086294416243657,0.7725490196078433,0.6974707535455198,0.44,0.19291338582677167,0.9559961235277101,0.2880857460296714,0.4274570041640654,0.41514970385263283,0.6709216398521037,0.529715181765526,0.5467311393831275,0.14080974670274735,0.12929213454553704,0.01244077781218878,0.0
23,0.4117237953303527,0.07772020725388604,0.7568627450980392,0.542192046556741,0.058823529411764705,0.26666666666666666,0.0438911801430247,0.4956521739130435,0.9015748031496064,0.13068443566962798,0.3675154817309269,0.5874323373679999,0.08495100591999322,0.500602887513882,0.4551113290201555,0.0463910628629133,0.9720629203711909,0.46534916347490035,0.5010016108862775,0.0
24,0.47292598112270234,0.977777777777778,0.5294117647058824,0.023634012285806666,0.7643312101910829,0.6156862745098041,0.09530656259628219,0.06481481481481485,0.8464566929133858,0.44905396512010515,0.3772551436102838,0.0352476977129844,0.4486949591552101,0.07202926799785433,0.4138968699863966,0.0018025210084033601,0.34889859317083044,0.07192803806901138,0.41201665285173056,0.0
25,0.0,0.0,0.0,0.10426770126091175,0.12182741116751268,0.7725490196078433,0.11624512559091996,0.39520958083832336,0.6535433070866141,0.10426949654491609,0.11624512559091996,0.09201227358210434,0.11157601115760109,0.012062317607296133,0.012512124151309409,0.007009803921568588,0.02499863352136074,0.0052014077116020515,0.019458922809629988,0.0
26,0.04769001490312957,0.07179487179487169,0.7647058823529411,0.9731652117685096,0.23076923076923084,0.3058823529411765,0.07663162803349718,0.7254901960784315,0.5984251968503937,0.9255159121891599,0.02897834673535617,0.04779858367901514,0.06781503015812648,0.9006759258068158,0.9731652117685096,0.8651372549019609,0.07815120315120314,0.03972750862969578,0.11523725715832926,0.0
27,0.04203786498868467,0.7336956521739131,0.7215686274509804,0.7388111403630317,0.10396039603960387,0.7921568627450981,0.532245105087326,0.425,0.6259842519685038,0.6968071159581524,0.4902396200911869,0.665653153508246,0.5260768934679043,0.2073907716346891,0.03299900875070609,0.1738560585524533,0.17682827793121916,0.03501327107572733,0.1393716892479893,0.0
28,0.03423898505865719,0.1830985915492958,0.8352941176470589,0.47481907035738274,0.1604938271604938,0.3176470588235294,0.6591343603138078,0.9956521739130435,0.9015748031496064,0.44060546232313264,0.6249217480997578,0.007506828847024851,0.001788077101884617,0.1853369779659818,0.4331119898530181,0.44611111111111124,0.6296812872959161,0.6449650922508258,0.009266153718871368,0.0
29,0.6676602086438153,0.046153846153846094,0.5098039215686274,0.5004849660523764,1.0,0.0039215686274509795,0.6671459381739756,0.02958579881656811,0.6614173228346456,0.1668311944718657,0.0,0.033459008575310506,0.0,0.16760272885927335,0.20019398642095038,0.16823529411764707,0.03401875901875886,0.0,0.03335815338793714,0.0
30,0.11127670144063587,0.3,0.15686274509803919,0.1146944713870031,0.07582938388625592,0.8274509803921568,0.07147992194721166,0.30434782608695654,0.35826771653543305,0.0034756498848307333,0.039711067748450936,0.03151935590427815,0.0032816473869883562,0.043397135151062055,0.03490701303082716,0.006803633217993367,0.008451865594722753,0.03750258669373583,0.028153940199537757,0.0
31,0.12518628912071536,0.8888888888888888,0.03529411764705882,0.09533046972426222,0.11602209944751389,0.7098039215686275,0.10691441316890642,0.25324675324675316,0.6023622047244094,0.02979128472711882,0.018175450238714003,0.04182376071913833,0.08690054715159319,0.01166465878507765,0.011916308715532826,0.05731092436974797,0.023987586487586563,0.07041905824938191,0.044905206483761825,0.0
32,0.0,0.18181818181818185,0.17254901960784313,0.6682150627834431,0.9840425531914891,0.7372549019607844,0.6620918022787182,0.3142857142857143,0.40944881889763773,0.6682265681278514,0.6620918022787182,0.610134862255665,0.07724493080141619,0.0059848312680298036,0.05978235895506401,0.5962034976152624,0.05487874672366655,0.602162969689316,0.5313153842784607,0.0
33,0.11380571738246849,0.10891089108910895,0.7921568627450981,0.17377950210151955,0.2926829268292682,0.3215686274509804,0.0953065625962822,0.4421052631578948,0.7440944881889764,0.06003395255616377,0.01841149504700908,0.44718308381811833,0.030429821224800317,0.07881318797549161,0.3859026104731809,0.09112745098039214,0.47344079371729136,0.01226046103449058,0.4761607378762039,0.0
34,0.10014903129657246,0.04950495049504947,0.39607843137254906,0.041707080504364696,1.0,0.015686274509803918,0.08339324227174665,0.05333333333333333,0.5866141732283465,0.058390918065153175,0.016678648454349864,0.007169787551851943,0.04248471194077901,0.04190068221481803,0.06553969793543009,0.016176470588235348,0.024299113584828003,0.026407146843517824,0.04948737041067608,0.0
35,0.12337199507548753,0.13609467455621305,0.6627450980392157,0.11549653062747145,0.17931034482758615,0.5686274509803921,0.1250898634076207,0.015748031496063047,0.9960629921259843,0.007811494055538823,0.001812896571125285,0.012122829193952986,0.005154326602389165,0.00966938820341993,0.00427764928249883,0.0026960784313725247,0.014174482924483124,0.007151935603453187,0.006949615289153342,0.0
