,Brightness
185,0.38661872571037925
186,0.3134318833680978
187,0.5844605944197832
188,0.38347867912733313
189,0.4644630314698126
190,0.5263852733137467
191,0.33700711177093556
192,0.4230098734919554
193,0.6128927463538358
194,0.6117547827803173
195,0.4608605145750103
196,0.5415294923815752
197,0.3108020217650611
198,0.3774937352562938
199,0.30593356915279546
200,0.8286125453635111
201,0.25054344912369
202,0.3935932197430776
203,0.29476529404059715
204,0.6458554956100223
205,0.5386830518171327
206,0.2861998839554132
207,0.5007397702224504
208,0.26571021244117454
209,0.3178822573680411
210,0.45003954329661977
211,0.5212333714189716
212,0.42742677124662476
213,0.4914656646026686
214,0.5908008352788029
215,0.46933277933075335
216,0.42986626984349563
217,0.4094701364507647
218,0.3506182549165445
219,0.348373252722349
220,0.4277381250139364
221,0.3381235988303706
222,0.3920634446429948
223,0.33807896233319534
224,0.32643784775105156
225,0.3708534630775401
226,0.5838404914777289
227,0.4923846860808976
228,0.5060433470997076
229,0.3635709888089629
230,0.49471740074556414
231,0.38932138117535
232,0.4788290238663375
233,0.5304355326926116
234,0.4226206080095053
235,0.3662973239789967
236,0.4068350281993145
237,0.5568296623506316
238,0.6382267771541992
239,0.43680389934551644
240,0.45390612301465083
241,0.4406306502021473
242,0.4748032335141932
243,0.33091360273990966
244,0.3647565379759081
245,0.36321989330391635
246,0.607965690173148
247,0.5417988446925661
248,0.279306029229356
249,0.42606598656085637
250,0.5320421936056589
251,0.697978194700305
252,0.7204329849664637
253,0.4706443780479531
254,0.6977453090993248
255,0.3142798077238437
256,0.30536818511414776
257,0.31817118379000076
258,0.5056364293549863
259,0.5624516094499398
260,0.33027949551919245
261,0.43767724422493903
262,0.5667060307523287
263,0.7244195728580707
264,0.3142565786478402
265,0.2936633980106811
266,0.4157538415899441
267,0.6018851595461042
268,0.09749607385818918
269,0.5826534353714632
270,0.2943814579316464
271,0.4651162955804431
272,0.7306522946245458
273,0.4573560773791887
274,0.3513260909109599
275,0.6295402808413075
276,0.6809021292266342
277,0.2674425621588066
278,0.2368221362771544
279,0.4135367214082051
280,0.6922663242996622
281,0.4798019928746159
282,0.586151849009797
283,0.37082034597939395
284,0.5476693851601385
285,0.39567220959160965
286,0.5075892962750019
287,0.4062834077223584
288,0.4838296832388078
289,0.6352242744370392
290,0.35601972786348135
291,0.5379173625984823
