,0,1,2,3,4,5,6,7,8,9,10,11
0,0.10604285415332296,0.10939720415398792,0.11103125864625984,0.11323605656068851,0.11576033650279256,0.11834423319888825,0.12077031793757427,0.12254484242774291,0.1208906581539255,0.11339079249160718,0.1079473930409147,0.10547256704598591
1,0.26179598960823064,0.26485418048499176,0.2622471478331562,0.260278044144992,0.25864333526592753,0.25806965256409525,0.2612580116480802,0.2705901022267968,0.27812981097276546,0.2719689242203413,0.26619374338922824,0.26239631003437036
2,0.20530654349378769,0.2095137848409482,0.20962271556321882,0.21059372201960666,0.2121618624084784,0.21431598895482817,0.21754561495516822,0.22200695133766846,0.222720737920536,0.2136094426882932,0.20741859329245604,0.2046306822325193
3,0.17434478264290973,0.17892152470861467,0.17903614104990653,0.17946672618327228,0.1801650641449166,0.18104874813683172,0.18214753953380716,0.1833905649569063,0.18189601515100928,0.174216984354966,0.17093721477472756,0.17141999862212384
4,0.1987543295771089,0.20276104322507257,0.2026362901295957,0.20362350453495576,0.20559566803204868,0.20843093911931834,0.2119902041804375,0.21565978123267543,0.21512516707187063,0.2055467154970493,0.19960184120592073,0.19755209853000405
5,0.17069971322168584,0.16933166655343385,0.16548021219514178,0.16402258667646955,0.16508657006291835,0.16896222404795952,0.17625651566651426,0.18637762074577438,0.19254520470908076,0.18697086701645096,0.18035732894130563,0.1745794000804926
6,0.25815072970468644,0.2613979750319725,0.25770041198693316,0.2541836659921058,0.2510412160746413,0.24907380678776844,0.25057613202712864,0.2574142647181313,0.2630707532384692,0.25824741404185336,0.25623786344083666,0.2564344674779243
7,0.36761726955294555,0.3735009377372938,0.37057273298804744,0.3688565059937973,0.36840553411169624,0.3698314936954076,0.3746324316304791,0.38339069975369117,0.3874101792244118,0.37508377604113907,0.36760410797718074,0.36540176181652395
8,0.14973990954341987,0.15331209517942257,0.1557698995824958,0.1593880016738379,0.16345123954677798,0.16780650525281202,0.17291777277788267,0.17858305080188636,0.17923225593935058,0.1689957373766278,0.15906456502718608,0.15194035716381749
9,0.22440686736189616,0.23036792632776076,0.23093158706249264,0.23208657310193473,0.23370261032874834,0.23565223472807692,0.23780692102046577,0.23978245887519423,0.23767406570140798,0.22691071403672414,0.2214648978443115,0.22108503819614236
10,0.20178251389633287,0.19986674959180944,0.19485834987351122,0.192019171869737,0.19166602870432367,0.19459169395232023,0.20253810172003014,0.21593251708597144,0.22581413552138152,0.22140321743298597,0.21447354853699227,0.20722629061836434
11,0.25599653956830404,0.26086363431531223,0.26036468596595097,0.26092012941277937,0.26229925590709396,0.2647112308622349,0.26909802168102515,0.2755971995946535,0.2772621864472247,0.2661088407411948,0.2583599880365374,0.25503874819147887
12,0.24708213191315087,0.2548836331150333,0.2610889212619571,0.27049380379118204,0.28196708058933456,0.2941690651507097,0.30453842005060594,0.3092721835999982,0.3016036692227706,0.2776863372261795,0.2588783454876492,0.24834832485724787
13,0.050256272576699484,0.05039956058203431,0.050048702205009586,0.05003240212424577,0.05024234296087331,0.050793931853580894,0.05247410628339549,0.05584426487325463,0.058221016334692774,0.05657960061912072,0.054149044665350934,0.05174989036512282
14,0.22318565609518234,0.22453962236352176,0.22645946088770086,0.23193014448825192,0.23964951239858506,0.24975534017255072,0.26311533533233067,0.27780447936346603,0.2825489768600103,0.2666181260213746,0.2479480916111868,0.23186168175520347
