,Number_of_Unique_Hues,Pixels_Belong_To_Dominant_Hue,like_rate
0,0.7111111111111111,0.11460953520660389,0.00018655880749881366
1,0.8388888888888889,0.11118543187602854,0.00018701746352941872
2,0.8222222222222223,0.06511356554054111,0.00018710937401864502
3,0.8611111111111112,0.11174062458765115,0.00018720134439611518
4,0.538888888888889,0.09160223305313667,0.0001874776154047733
5,0.9833333333333334,0.07411656723267554,0.00018756982588232507
6,0.9944444444444445,0.12645447627235812,0.00027363788546658197
7,0.8277777777777778,0.010533308658101705,8.144003356800507e-05
8,0.9833333333333334,0.11133190648529818,6.081846421622925e-05
9,0.8500000000000001,0.14853936183543887,4.243333317402987e-05
10,0.9444444444444445,0.036620727028590344,0.0003445920027656645
11,0.9944444444444445,0.14491359657822034,0.0004017254057055278
12,0.9333333333333333,0.24690266368018907,0.00010730438646088406
13,0.9888888888888889,0.11211116800430213,0.00021728732029949483
14,0.9888888888888889,0.2661480995230654,0.00019040443618363156
15,0.888888888888889,0.15916188307425722,0.0002571330386627357
16,0.888888888888889,0.12045192188795398,0.00016945632646019185
17,1.0,0.23173528013165284,0.00020056251765182854
18,0.9333333333333333,0.12024445077000831,0.00013481922039350292
19,0.9666666666666667,0.21944261639337187,0.00014397146531777773
20,0.9722222222222223,0.05578939855782676,0.0002592551096030209
21,0.9444444444444445,0.10007286385662252,0.00016861244086214348
22,0.9777777777777779,0.2750544196742371,0.00019283126562486355
23,0.46111111111111114,0.0014879828579063507,0.00014698202332051377
24,0.9277777777777778,0.08895697629932937,0.0001930227877735447
25,0.0,1.0,0.0
26,0.9888888888888889,0.09073790837577501,7.72952930449155e-05
27,0.0,0.6954780425017033,0.00016146794734937073
28,0.9833333333333334,0.3798501560597749,0.0001710060443843854
29,0.8666666666666667,0.09593962424490887,0.00020212492927893544
30,0.8388888888888889,0.4107413606951776,0.00022455844029533784
31,0.9944444444444445,0.06720362958272579,0.00035971353991818547
32,0.8222222222222223,0.1398641645096586,0.00014853913020664911
33,0.9611111111111111,0.15671704342038542,0.00036388227245445656
34,0.9722222222222223,0.1288852078902096,0.00010786673770849404
35,0.9722222222222223,0.22588044518322603,9.929960067779696e-05
36,0.9944444444444445,0.31637229281311746,0.00016060560944960924
37,0.938888888888889,0.05227193322417586,0.0001776694422888119
38,0.7444444444444445,0.16656735715821,0.00013245918125988687
39,0.9944444444444445,0.19073027343863458,0.00034269315874380833
40,0.9333333333333333,0.1391454845570948,9.337445065764257e-05
41,0.9833333333333334,0.17472470657359787,0.00017315516812026823
42,0.9611111111111111,0.015358256977046224,0.00035234987403814547
43,0.8111111111111111,0.09019848346911627,0.00019582862427858368
44,0.9944444444444445,0.12887317456536873,0.00023114327060919118
