,Number_of_Unique_Hues,Pixels_Belong_To_Dominant_Hue,like_rate
0,1.0,0.03742017389464439,0.14050655371004747
1,1.0,0.06418261618760737,0.1516358019677367
2,1.0,0.16438108999000747,0.1324531499857175
3,1.0,0.09007261431083793,0.24493455529585662
4,1.0,0.13176080827169825,0.1836170169451391
5,1.0,0.09622609926878453,0.3889767447027718
6,1.0,0.13902296397689617,0.3065784222355952
7,1.0,0.1492379519010805,0.3220428433622103
8,1.0,0.0844553491914312,0.23095546618136728
9,0.9940119760479043,0.10731932833392872,0.26302724051527687
10,0.8802395209580839,0.2003121669005986,0.12763780439435476
11,1.0,0.14621410678455773,0.23959130428532138
12,0.7604790419161678,0.16497817802643563,0.08341636017933302
13,1.0,0.13354989851677246,0.11066643118155878
14,0.8922155688622755,0.0694803232681005,0.0821829145327044
15,0.7245508982035929,0.2168197670921885,0.11037764325631036
16,0.9461077844311379,0.5481666716182463,0.03807630920270662
17,0.6946107784431138,0.08820236646857932,0.10789930406849013
18,0.5149700598802396,0.052355345640786324,0.10817915583867513
19,0.9940119760479043,0.028499359796990066,0.08970893900649317
20,0.19161676646706588,0.10226581866639227,0.09362516021756084
21,0.8622754491017964,0.05022785720030926,0.1533824454737008
22,1.0,0.08582415902251471,0.45079996056147165
23,0.9880239520958085,0.059595038082477854,0.10712329891656505
24,0.6766467065868264,0.0863792190175438,0.11949840188953131
25,0.6407185628742516,0.08362420844169442,0.13271726188338112
26,0.9880239520958085,0.03187754477979118,0.07449802744238232
27,1.0,0.01422214428516461,0.2045522956472098
28,0.9940119760479043,0.017431492480966006,0.09728638042908373
29,0.14970059880239522,0.1835523984606143,0.0600680693568051
30,0.11976047904191618,0.08110397520055708,0.09898904276956154
31,0.9640718562874253,0.028217482071054924,0.07015728045318226
32,0.9940119760479043,0.15946091066070256,0.11770246945967588
33,0.970059880239521,0.011731620521567994,0.07632976915019846
34,0.9101796407185629,0.09972094829753823,0.07207914925538868
35,0.22155688622754494,0.06994697945191086,0.07031734067798714
36,0.7664670658682635,0.40725461964260223,0.029408684794617623
37,0.8023952095808384,0.09037478143606918,0.11435096333022574
38,0.9940119760479043,0.18213503899550082,0.34526351051389426
39,0.502994011976048,0.05069089027710247,0.20268913708139943
40,1.0,0.11118735738545003,0.3824293188201704
41,0.23952095808383234,0.0,0.18154667296482857
42,0.8922155688622755,0.017415550810090497,0.053813545148490724
43,0.874251497005988,0.10796496600438685,0.07092676489921376
44,0.5089820359281437,0.013293179645964475,0.0600218978613951
45,0.6706586826347306,0.06118775592722192,0.08927743207317033
46,0.562874251497006,0.03195797775557215,0.057918329445654504
47,0.5209580838323353,0.04625330880248342,0.12207502564690267
48,0.9760479041916168,0.047551830357433995,0.10368312953597748
49,0.9880239520958085,0.06527027291415917,0.15560038538692028
50,1.0,0.16716943315041474,0.184981869130702
51,0.81437125748503,0.04222513842080358,0.14852402923476282
52,0.8562874251497007,0.04009330225190593,0.18640441265344793
53,0.03592814371257484,0.06875497724326482,0.06893609918847372
54,0.41916167664670667,0.32555717951263413,0.10082513281292217
55,0.3233532934131737,0.05362560696100305,0.10198473403562938
56,1.0,0.16938387615930367,0.37329118238236053
57,0.8802395209580839,0.02239804758009059,0.09415321618929899
58,0.9940119760479043,0.014523586788992422,0.07061134078771045
59,0.7904191616766467,0.02489581755772153,0.0682155660908021
60,0.532934131736527,0.1996578337732993,0.06493091159319526
61,0.4730538922155689,0.14243665540846545,0.1084582732553675
62,0.9461077844311379,0.019072759959740036,0.16542361234344483
63,0.970059880239521,0.008344740081925695,0.08242362632720311
64,0.38323353293413176,0.038327399891741554,0.21949116457195275
65,0.532934131736527,0.026825484355061588,0.11468762423798742
66,1.0,0.0556719378042957,0.06998789477246704
67,1.0,0.032973172341780724,0.0961883896505481
68,0.30538922155688625,0.08955088690036672,0.08823992491225426
69,0.29341317365269465,0.20327441919782963,0.3500136128853318
70,1.0,0.046948220728374936,0.0622458380137178
71,0.5808383233532934,0.07189983413416075,0.4123046113005769
72,0.28742514970059885,0.009704129834764581,0.1224557109099324
73,0.5688622754491018,0.0369955457522331,0.15167520805074222
74,0.658682634730539,0.03473400235212107,0.08050352881361761
75,0.81437125748503,0.08895234962113169,0.10743119980720614
76,0.28742514970059885,0.05448935567389428,0.11571663703600207
77,0.2455089820359282,0.15560375093023274,0.12429798273725551
78,0.7664670658682635,0.024900165286142122,0.13593966375347283
79,0.6886227544910181,0.17640908066557925,0.16975050095129043
80,0.4910179640718564,0.06339640196488339,0.26944283392807555
81,0.9820359281437125,0.07506425580294934,0.1004327705235586
82,0.4131736526946108,0.05598787273619215,0.05781376123210476
83,0.9520958083832336,0.029823243101060774,0.05037770694321525
84,0.9940119760479043,0.04668083543050844,0.051270033457882586
85,0.5269461077844312,0.12291535480000086,0.06822423723655059
86,0.9401197604790419,0.054011105547628994,0.1617889719572063
87,0.5568862275449102,0.03750422997744253,0.1698407464857926
88,0.15568862275449102,0.2180827821983709,0.054620293190743616
89,0.6047904191616766,0.04297222308774223,0.09857165121000665
90,0.9940119760479043,0.016353980454062264,0.08451917619704481
91,0.6646706586826348,0.038375949525771516,0.10365446132107811
92,0.437125748502994,0.1906906439058253,0.08868308317443914
93,0.9940119760479043,0.1261297753456263,0.06949799091574092
94,0.21556886227544914,0.046293887601075626,0.08118890651088553
95,1.0,0.10508749441135742,0.09166624651995797
96,0.7544910179640719,0.042972947709145656,0.12352439812998547
97,0.6706586826347306,0.07149332152683525,0.09256789232024219
98,0.9940119760479043,0.03581223900042824,0.12466910479355683
99,0.502994011976048,0.10624254092842841,0.1358468907338632
100,0.9880239520958085,0.025134942620854167,0.09617138507056641
101,1.0,0.07896126971060795,0.15486515484872757
102,0.970059880239521,0.052006802745735416,0.1405798664140689
103,0.9940119760479043,0.09447034160826821,0.18097996519832862
104,0.10778443113772455,0.052465488094108025,0.20944337039933347
105,0.5209580838323353,0.027894300925124144,0.06814132069938361
106,0.5149700598802396,0.020029984833674026,0.14304989685002786
107,0.9940119760479043,0.08790382245036524,0.1092794998114924
108,0.9940119760479043,0.11980238125085595,0.20465664063575692
109,0.9880239520958085,0.021947333067155735,0.14555539019027314
110,1.0,0.03830928435665575,0.2768484834255618
111,0.4970059880239521,0.015190238480150085,0.041666406493566135
112,0.9940119760479043,0.019619849119331376,0.21368318057449268
113,0.9281437125748504,0.05952185132073119,0.2248458537436558
114,0.43113772455089827,0.031317412434938054,0.08646791682421248
115,1.0,0.07232736076218577,0.2054953710165764
116,0.9520958083832336,0.08508794367662754,0.11044712893068112
117,0.4491017964071856,0.08237061341375664,0.35499417869719924
118,0.6766467065868264,0.13185355981133756,0.10297346956334785
119,0.9341317365269461,0.017265554179580023,0.21083400459944335
120,0.17964071856287428,0.08499809062260195,0.047177710772712
121,0.874251497005988,0.02869500757591677,0.15643496118186687
122,0.22754491017964074,0.055651648404999594,0.144489339126976
123,0.8982035928143713,0.06380218995080544,0.26939665837703597
124,0.9820359281437125,0.10787946067878185,0.1383876646806315
125,0.4850299401197605,0.174438835069647,0.16118156097790767
126,0.7784431137724551,0.1118047348211743,0.2383967728549845
127,0.9940119760479043,0.013354047843852782,0.16357787662505371
128,0.4910179640718564,0.09169794011873646,0.15544383046952967
129,0.4910179640718564,0.06936873157197193,0.14342097853368355
130,0.7305389221556887,0.2092793567680726,0.1181135525161992
131,0.9161676646706587,0.04085125623989606,0.12458671997467363
132,1.0,0.12445445066089093,0.14269007959078825
133,0.17365269461077848,0.25186970437620604,0.18874928261897714
134,0.8562874251497007,0.10385563802552261,0.08144098685941281
135,0.17365269461077848,0.07159187003770204,0.22968454378362493
136,0.3233532934131737,0.07652364330946188,0.18285379050691294
137,1.0,0.09231386831165386,0.25455882732658985
138,0.6167664670658684,0.043605542194342005,0.3427382437998561
139,0.21556886227544914,0.011504814022293702,0.21512875366369483
140,1.0,0.03214130697064051,0.13086071409208955
141,0.6526946107784432,0.09005957112557615,0.12603151194979567
142,0.31137724550898205,0.05381763163291259,0.08739576302526116
143,0.28143712574850305,0.276690885929374,0.11064269670019303
144,0.9101796407185629,0.02646099978913517,0.10672903017406046
145,0.9161676646706587,0.02279224162355773,0.12380186485776834
146,0.7065868263473054,0.29509771881935987,0.08885975606676606
147,0.5568862275449102,0.4787167824490899,0.15975017128323837
148,0.9940119760479043,0.04699749498380833,0.15645787195364924
149,1.0,0.10051730721991027,0.2244641590110594
150,0.7065868263473054,0.16522382468219918,0.2784179231591532
151,1.0,0.19758976428790367,0.18420209237831947
152,0.5868263473053893,0.1382997918162708,0.19376480054235665
153,0.5209580838323353,0.07565337300393976,0.31119981260352153
