,Hue,Saturation
0,0.082535294665579,0.6008463424940306
1,0.603184053928359,0.5441716050306228
2,0.5886610075134012,0.28609429267673187
3,0.41450567127060667,0.26268466452729045
4,0.6124294292869119,0.137157647044939
5,0.36198989440850377,0.34686596438280326
6,0.995600650105572,0.726441693366478
7,0.5465806362547604,0.2415080454083188
8,0.4154238518810633,0.3268202110459976
9,0.46239272168084117,0.2539751469686126
10,0.2227466046609864,0.1337601364939914
11,0.232382814286282,0.08488239590197884
12,0.911251446221694,0.25370315073593236
13,0.46127246237923414,0.5547453704460478
14,0.5256150124730481,0.27453922968011507
15,0.8129028126231825,0.5506431620885053
16,0.4276733351021683,0.2806031762633165
17,0.6544868199028093,0.3576968323392434
18,0.4109766314997266,0.4842073032500054
19,0.3813864849858471,0.8165783186453939
20,0.20604259171638767,0.660100539847983
21,0.5364731443245586,0.3245318126458155
22,0.5693036421087849,0.3605245540550542
23,0.4391883707759552,0.1614169188763825
24,0.5400435544093507,0.2681895858158475
25,0.0,0.0
26,0.5483139108036084,0.2730475389708043
27,0.0,0.0
28,0.40178914612086397,0.4871496651989244
29,0.6304648310596334,0.549153585863903
30,0.12062591873076313,0.40044973582856963
31,0.36901168603438544,0.2566479619828703
32,0.3218072433339662,0.2204391946098917
33,0.5481273068387296,0.25970520413361137
34,0.6963374920056847,0.40333242267364416
35,0.10656606666317066,0.5893471951999509
36,0.4024901361981834,0.3659810876983425
37,0.611217331627759,0.3954160082273241
38,0.44966595439588636,0.14230906772450036
39,0.2311512822016298,0.9333758762153282
40,0.4800170319523381,0.3996847944071505
41,0.2709263665263548,0.2840280176098027
42,0.17325462693240562,0.2822483871484375
43,0.5038810318626099,0.3028592993136275
44,0.3158560950585345,0.47963225584597785
45,0.532206550532675,0.263352122715857
46,0.5138639054324405,0.31699277414724897
47,0.7041993511670392,0.5332300788869024
48,0.5483258108801884,0.30207983786815323
49,0.4053659639456333,0.1305072920474771
50,0.6775665377229264,0.3331652288273466
51,0.5463962366950013,0.3350181830532463
52,0.3228646399975797,0.20512555662176474
53,0.6509525475669745,0.3133748133268454
54,0.4468889998931704,0.829676660785828
55,0.7261186043703453,0.3404571549027688
56,0.4995410048824775,0.33668850935776384
57,0.636288676265296,0.4776114472254482
58,0.331449699854126,0.16951464017500742
59,0.5822133053104169,0.4932375294074788
60,0.4420014629091973,0.12627487163500922
61,0.7861314332740055,0.5803111742216956
62,0.3730887712284234,0.13205337871489445
63,0.6866133515271133,0.3741613903980283
64,0.2718420000760727,0.29222277761074017
65,0.6139386481097406,0.4116480042474504
66,0.698784542053496,0.42937012557870796
67,0.12488684440467886,0.17013230076852098
68,0.6321620891619563,0.26233272287509907
69,0.4295881977608544,0.17862790907642428
70,0.41019951175353914,0.25270458551533237
71,0.5178050281643966,0.4609588698826019
72,0.4295174500877295,0.3368962883076171
73,0.29476761054193457,0.4096099315845395
74,0.2960465106103703,0.2112127371489118
75,0.5170190777974992,0.4280625815580281
76,0.5520685269394695,0.34718481185135797
77,0.34109917445090215,0.4936269888229813
78,0.3205863980859824,0.15048417997765667
79,0.2776114366344219,0.14743339371360623
80,0.4851291602948446,0.4070531936748822
81,0.42617024378623375,0.21425187415858193
82,0.857718447750397,0.3866206537227512
83,0.46022628498982293,0.30704742670047935
84,0.527600433580968,0.31435496836417753
85,0.333276693959445,0.1826976592112032
86,0.22578877469906392,0.5743874308682673
87,0.6738032159096895,0.476697456782681
88,0.454252394919452,0.35325746853919193
89,0.10541926131681471,0.8107302549610583
90,0.4192589135671495,0.3209969357289186
91,0.6918234457657818,1.0
92,0.31479729736095924,0.3953351044100033
93,0.5248415776491677,0.32898334362647547
94,0.49107823809204604,0.13238197892242912
95,0.5282651406242505,0.28518636089696986
96,0.5095141884083884,0.2820696869079753
97,0.26840250042034247,0.36764249064433036
98,0.5117124438649058,0.2328812405231641
99,0.47386951111710446,0.49146231318260747
100,0.2511947438110341,0.3113330313853381
101,0.5629058918324599,0.22970668220307547
102,0.47823953868075364,0.14783951944773918
103,0.3459386542275673,0.2648371249833496
104,0.27909011956388985,0.23690931889734668
105,0.38062369127391255,0.35105582220111003
106,0.5958265347262239,0.3726036714329328
107,0.6529361993398607,0.3274706256293109
108,0.39923190813739756,0.8320869351806234
109,0.12916199338053724,0.42722639316116534
110,0.6963198096793132,0.3548967305892794
111,0.2016111909920602,0.2158443946352623
112,0.14299409514844333,0.45201532651872306
113,0.7465796895404252,0.3521550777230368
114,0.3609803174669389,0.2156125774405169
115,0.3459235067982027,0.15800202925941698
116,0.32075787793136346,0.2213111506264446
117,0.7475427309872948,0.18385536194195207
118,0.4670928134856728,0.23063565987850032
119,0.38104810260055005,0.1946933631798422
120,0.3863282627347953,0.24803838841366177
121,0.42576918113262735,0.2765962079235227
122,0.14593079751096213,0.34822259007464834
123,0.5678231957867327,0.6117016713619351
124,0.3308911118626963,0.3376042598108326
