,Hue,Saturation,like_rate
46,0.648567094153088,0.2614253251882307,0.05791832944565449
47,0.30250212446035196,0.11884939747749645,0.12207502564690269
48,0.5741998314758677,0.4547001732056012,0.10368312953597748
49,0.6338925440909856,0.34797237192480945,0.15560038538692028
50,0.5172923176726211,0.8327913654753375,0.184981869130702
51,0.42625809034900286,0.22570825283398338,0.14852402923476282
52,0.36312839033298827,0.3561156614717976,0.18640441265344793
53,0.10472162001160867,0.025743310310025903,0.06893609918847374
54,0.1497205393561975,0.10340515579915747,0.10082513281292216
55,0.10501658900015931,0.1009808930424698,0.10198473403562935
56,0.3473482264396166,0.513998008298964,0.3732911823823605
57,0.5431637289214815,0.5200620040364574,0.09415321618929899
58,0.3338938371308018,0.22099701967722749,0.07061134078771043
59,0.7408695595635552,0.45519207132805606,0.06821556609080205
60,1.0,0.5129537814253836,0.06493091159319521
61,0.10681038718194116,0.1399011957605776,0.10845827325536746
62,0.4048009613506057,0.3435980628867074,0.16542361234344485
63,0.696257719778958,0.28165484495780674,0.08242362632720306
64,0.254403013300855,0.027374668278288238,0.21949116457195272
65,0.11699268153187023,0.501714469251533,0.11468762423798744
66,0.3300014280705905,0.25331057824249775,0.06998789477246706
67,0.3078698141078765,0.3572166894234367,0.09618838965054813
68,0.5327477755278675,0.1118710282070633,0.08823992491225421
69,0.5789284268256437,0.01934866384696937,0.35001361288533167
70,0.45818280501574615,0.36592207405180904,0.062245838013717775
71,0.3074801690829645,0.8447944616909708,0.4123046113005767
72,0.13467439315097204,0.14518234211154765,0.12245571090993236
73,0.39677292537773834,0.10974126634951072,0.15167520805074222
74,0.5393107505776658,0.13779241358103958,0.08050352881361762
75,0.1502437467191553,0.13535810824515235,0.10743119980720607
76,0.1055985154342256,0.22210060272244914,0.115716637036002
77,0.16254007212770996,0.16446980091745364,0.1242979827372555
78,0.4177817300326999,0.2734290717283189,0.13593966375347283
79,0.712634699241502,0.3587140964671318,0.16975050095129038
80,0.45128836045463205,0.06515783737249208,0.2694428339280755
81,0.41488863684119015,0.26871800806212276,0.10043277052355859
82,0.9656744382611209,0.725109294126058,0.057813761232104716
83,0.40760704614048604,0.32116396676544334,0.05037770694321521
84,0.42522330260228136,0.5217356530461473,0.05127003345788257
85,0.48356384275078546,0.05099868318326677,0.06822423723655055
86,0.530763039322952,0.48367120286803966,0.1617889719572063
87,0.5181770724797781,0.11263653931062538,0.1698407464857926
88,0.06340404841125745,0.2360306177594032,0.05462029319074363
89,0.15365862284119036,0.37596370064480455,0.09857165121000663
90,0.6880220872887428,0.3541440760431879,0.08451917619704483
91,0.46005246929504373,0.08179163864392794,0.10365446132107813
92,0.5056707539827632,0.04276375360808663,0.08868308317443908
93,0.621653346805816,0.38741522030938025,0.0694979909157409
94,0.6048290357838502,0.03366920744512111,0.08118890651088558
95,0.5422509186894807,0.2460450538379384,0.09166624651995792
96,0.6180215746130646,0.6076283552681372,0.1235243981299854
97,0.30390340805348637,0.08536356711983371,0.09256789232024216
98,0.5213277491513196,0.44617769071233443,0.12466910479355682
99,0.1004872799156668,0.13813357689617806,0.13584689073386322
100,0.3867296141087906,0.2885679004776312,0.09617138507056641
101,0.3607040102227075,0.7282159779714762,0.1548651548487275
102,0.38749929421844687,0.0791248358409421,0.14057986641406886
103,0.40320239494189736,0.6388439508115705,0.18097996519832857
104,0.2433053869242948,0.0420208356902614,0.20944337039933345
105,0.2320998510671777,0.09251957136886295,0.06814132069938357
106,0.7333248923965573,0.11504444877817234,0.14304989685002784
107,0.5038001888280217,0.27973912762016867,0.10927949981149242
108,0.14103037491697526,0.5048127601634306,0.20465664063575684
109,0.26353008146895784,0.1944550971169413,0.14555539019027314
110,0.5581126759863784,0.6718350719354623,0.27684848342556173
111,0.7369228603683464,0.039477970771727905,0.04166640649356616
112,0.31851590792654716,0.45375928903782814,0.21368318057449262
113,0.23948831278417834,0.19815616848318574,0.2248458537436558
114,0.4876390787877767,0.14209373682004955,0.0864679168242125
115,0.43241724765539913,0.5840727757267322,0.2054953710165764
116,0.16696858495218808,0.8373150905731171,0.11044712893068108
117,0.20790333692706872,0.05368332531675718,0.3549941786971992
118,0.1398793830911768,0.3082837231570696,0.10297346956334788
119,0.39716127417168245,0.4107595998899395,0.21083400459944326
120,0.07691373997211494,0.10759374085732572,0.04717771077271199
121,0.5500996144130413,0.14937203413539324,0.15643496118186687
122,0.10078759249139232,0.06626824290726933,0.14448933912697595
123,0.46512190226176575,0.49571138752850247,0.26939665837703586
124,0.4450035344533063,0.4573897786941892,0.13838766468063146
125,0.10084306052477435,0.35641841746580355,0.1611815609779076
126,0.22118090626613748,0.1134713803394258,0.23839677285498448
127,0.39274206395299793,0.2801850013758547,0.16357787662505366
128,0.14073325196703046,0.15829198191175634,0.15544383046952964
129,0.3377860615436241,0.12401582650674639,0.1434209785336835
130,0.0,0.9327542116399116,0.11811355251619916
131,0.48145070193047146,0.4780759524451187,0.12458671997467362
132,0.37138716022962837,0.37660019844231374,0.1426900795907882
133,0.06829059666253055,0.11801772105182239,0.1887492826189771
134,0.2118694213154989,0.30452531637495805,0.08144098685941278
135,0.08434834715134966,0.1871071719733316,0.22968454378362485
136,0.12879084815481132,0.23872713161401873,0.1828537905069129
137,0.5973522556230955,0.816517423262891,0.2545588273265898
138,0.1373921502663303,0.13908219817989673,0.34273824379985607
139,0.32447786991742966,0.04434193440898168,0.21512875366369477
140,0.309900070612133,0.220496393474439,0.13086071409208952
141,0.6166873203469357,0.3545184323239107,0.12603151194979562
142,0.4692525707012791,0.08919321040971996,0.08739576302526116
143,0.2598375574741545,0.11517127386214573,0.11064269670019304
144,0.6393244716452016,0.658342024605185,0.10672903017406044
145,0.37895698005008815,0.26278005421586875,0.12380186485776835
146,0.16397537530188827,0.25179847102400077,0.08885975606676602
147,0.09400987138795275,0.2125051827707352,0.15975017128323835
148,0.24351138285888405,0.2651710242641851,0.1564578719536492
149,0.47689134629637064,0.62338159741646,0.22446415901105937
150,0.28391305077320583,0.13265767316884433,0.27841792315915315
151,0.27597853335284883,0.46973010219482114,0.1842020923783195
152,0.3234398234863698,0.10739862260266284,0.19376480054235662
153,0.08805696019424929,0.19537894002878992,0.3111998126035215
154,0.40884591137757853,0.3042752472394302,0.1720494278316691
155,0.4644724955218523,0.33697182833236466,0.18512499837205904
156,0.11829535499939967,0.05934768529233931,0.1315184690656172
157,0.0568714076215661,0.04151146308622729,0.23269634952610305
158,0.8980265241244465,0.2998222511253929,0.30500309703048906
159,0.5638441820828984,0.4996334538309517,0.35320759536674634
160,0.3883461005637223,0.6114964998324736,0.2883018141415091
161,0.10284038351735997,0.22135637049372045,0.27247611889136697
162,0.35181622461651063,0.3323216055380589,0.2307565218155212
163,0.4212921960230849,0.14548845111697883,0.2078016303983622
164,0.28828824209444326,0.41631172897937935,0.16798149046239155
165,0.6215699662000085,0.45253226590719725,0.15721217302688337
166,0.4181286631378134,0.11244096529028093,0.43998356957859913
167,0.10896458168533174,0.25443564823055,0.1254984881413833
168,0.2024087928413695,0.0037220339125149703,0.062420967446002396
169,0.45513677866556046,0.26882797473327585,0.45277954979040497
170,0.1205192779162027,0.2740043308169607,0.14788170542980714
171,0.37964582610180353,0.2084111598864382,0.4715197335188364
172,0.4581070414797014,0.3089236629779445,0.20079720580301372
173,0.1223174994554605,0.2006985266849937,0.31097002486164893
174,0.30593359145685695,0.09009587329774434,0.1615254612705721
175,0.4835259958858278,0.13016975052548457,0.14895170518909093
176,0.10595402057355391,0.14871337475121763,0.19543226022000657
177,0.27841135967205977,0.5653069912565153,0.14205835841268258
178,0.20692875063815036,0.546550651146085,0.0841687106341756
179,0.2882943867741501,0.6100312669084106,0.26730896807578036
180,0.6020515687387128,0.11311836650362155,0.06932169632540498
181,0.049070937661488165,0.07355410458787831,0.1731031442917465
182,0.39201401787171797,0.050956327723045806,0.2773282859198284
183,0.04904622312524981,0.02165021926415946,0.20565185961745955
184,0.24493633480290042,0.055012306208476525,0.1476047421812522
185,0.580717399108624,0.6857913803985001,0.15350800945552648
186,0.1254901784082164,0.26838853932320583,0.34796857849045226
187,0.5121766150539558,0.31657517542677466,0.15051595503022383
188,0.25579657523510135,0.41219529712310893,0.1654192458397689
189,0.34599771156155024,0.5263100178795712,0.1690272714617792
190,0.09339949665042296,0.14220370460849122,0.17928716683230111
191,0.44775297728179186,0.5180070076045167,0.1701806900525218
192,0.36377355625708196,0.3051764119839859,0.08663837687161978
193,0.1731907605354538,0.16829337851122458,0.08944837336520899
194,0.255468979673657,0.5241540413737553,0.9999999999999999
195,0.36857841253446233,0.4781660194549608,0.24571974201781097
196,0.6577394663036701,0.3318662476968715,0.1024334552020448
197,0.3929107571522342,0.6341445788139224,0.26398707193110144
198,0.2567441214429048,0.41962587563703146,0.18665703722018126
199,0.340046010226534,0.49637139572296524,0.1326481992540251
200,0.20768687738181169,0.13350993030212793,0.2196774080984874
201,0.5005909439897256,0.592561627105089,0.21981630818359818
202,0.19334851063392355,0.24446604332643404,0.11023777971459951
203,0.3368255462138794,0.48387764633541913,0.08174511390052155
204,0.10442542624748988,0.9205121917816977,0.34241266091376843
205,0.27597853335284883,0.46973010219482114,0.31166685510678205
206,0.6004074874428414,0.7200251169256789,0.20529509677553676
207,0.35432770593307716,0.5653219380413912,0.22921847696210979
208,0.27367058651807186,0.9445362628903309,0.13921443199980796
209,0.5997651325765866,0.6950763964844553,0.1780318198946477
210,0.5457890859723383,0.6226708769588296,0.3037311458023494
211,0.33033601164587645,0.5730138308238598,0.16259530229984992
212,0.293766075120134,0.5967681112593763,0.18644780669937067
213,0.16373337363658858,0.36178155946430207,0.2855853621101691
214,0.1018324049361222,0.286618078126101,0.300442423877976
215,0.29289391270661125,0.31091519792063377,0.21124099613041877
216,0.4412049999016271,0.07491317379240776,0.1619079665049264
217,0.444792038513966,0.5769403940365093,0.24850094936153058
218,0.45683682706977446,0.5939512512642842,0.15259354848315262
219,0.1252420451733835,0.8912233713429225,0.40969787420750275
220,0.484409267486707,0.6099781455041379,0.17163898021287916
221,0.48672375759309017,0.5727340510053143,0.3752253676292507
222,0.7378738611473562,0.8289410194867273,0.2466365105805056
223,0.149701584745637,0.21947966741296443,0.38065803026063877
224,0.15168384563558773,0.3134638737077219,0.16157702450509157
225,0.5367225472672511,0.554127125278227,0.1841695892548339
226,0.2852991593915921,0.25036762979689475,0.2695253715047487
227,0.35630656568919217,0.40430295398891913,0.1413362574238483
228,0.37088227556496045,0.21997145385338687,0.21634458217764668
229,0.6273009812511271,0.687145343318254,0.22202029224895173
230,0.6690874022438315,0.1857584135783159,0.26973424563470455
231,0.18014518325999326,0.20256655534591209,0.8158354781925434
232,0.3374544233500757,0.2905136171169973,0.11679627532752852
233,0.14978400863188532,0.39865413849147857,0.32455841454323003
234,0.06974642609495105,0.5505877985967415,0.33063120540851937
235,0.40504041692031634,0.6978814038526937,0.20831006444661374
236,0.43894065837975693,0.6308925947815258,0.4801678524597667
237,0.6907677271475234,0.5589599687501376,0.31288462406693873
238,0.11041267672860308,0.0979415321317097,0.20850283494486366
239,0.5207295125244764,0.46527103763414573,0.16549666252483736
240,0.46420757450988137,0.46491912698997023,0.1235945990334094
241,0.20077287926765316,0.22358392850104952,0.09633204575682283
242,0.6794232325234886,0.587632386999962,0.22494349117809456
243,0.4312083112473232,0.5685374504209035,0.3312884835234962
244,0.1990203721445533,0.9297702530263994,0.21110713259282513
245,0.5386890980559935,0.5148855410154948,0.203067093115372
246,0.20999446706714453,0.9449623837715087,0.22705380987346369
247,0.05645431117799596,0.14082746179135436,0.15492016622309737
248,0.5145961855480311,0.3375262404605303,0.2276168334061353
249,0.2806643889464685,0.4011846354298063,0.16587755748397337
250,0.3040219945645908,0.2711716291039736,0.1817260190270609
251,0.20701999411309505,0.16241595910779594,0.6805231504619963
252,0.08427645287691207,0.28473965447049693,0.24928153818170803
253,0.3041179562279831,0.10891983742557906,0.20614011769226387
254,0.1456568302979546,0.2750543517519832,0.2270666477123289
255,0.6870260145945607,0.15787447169391317,0.44619454360915084
256,0.7220085754369333,0.28158237957583865,0.22318607869997184
257,0.472214452717714,0.7156278445397424,0.19489639495543956
258,0.6681917872368369,0.19058407132904723,0.19036991788723412
259,0.4258841539603201,0.28007391996653636,0.19933092105326905
260,0.32518338375626277,0.574861480551278,0.22274492725842887
261,0.4817200001193198,0.5139743674842,0.2994839559284842
262,0.6073462031891573,0.431075437319052,0.2662849337295475
263,0.6385814299677586,0.28506820292283086,0.1691510656888524
264,0.10739376822354763,0.13922332303094265,0.28699963292285924
265,0.11644978056408556,0.6553914317415164,0.2254242492245253
266,0.2702631923441221,0.07289296546179143,0.4309367239427404
267,0.38337705437437175,0.7222898331530947,0.23288474322368533
268,0.5173723814233554,0.2863835781865143,0.2970877855058395
269,0.49638971015059496,0.09319071502215309,0.4189348730070634
270,0.17597854999855111,0.13826430076651255,0.7063259345616757
271,0.6602738177416623,0.8249122680808461,0.22895304206802602
272,0.07939044707579557,0.7814195283429747,0.1618232326686545
273,0.4094604527625013,0.4348673758636038,0.18405376762966075
274,0.08135856924072575,0.29825789450475326,0.2837713362906958
275,0.06914790628967526,0.19204144508065263,0.3908874601845634
276,0.49971015884415604,0.09697598608010123,0.1815636555454005
277,0.13220812036395002,0.20992641508285365,0.582695616720083
278,0.39947591074224853,0.6154227512764293,0.5093838330026565
279,0.35070013725698557,0.43802505868891356,0.30736121248753423
280,0.07980609898209784,0.27467532509214354,0.31352319167844167
281,0.2358275824852394,0.552110167269811,0.3885187880976254
282,0.19722667121210535,0.0467051355942822,0.12031437618345182
283,0.08156555067054307,0.38783122769007466,0.19616131050287347
284,0.4149954076248753,0.7683174423328543,0.12797074439300063
285,0.3705617608345183,0.12282955029167536,0.38897470964050895
286,0.578403922289009,0.6387095422684802,0.3176299952183945
287,0.08895514233740594,0.13050702177098078,0.2674842516554258
288,0.41111343397497524,0.14371382935895202,0.2662508391570764
289,0.44034893821720633,0.358923543620889,0.37258638688158424
290,0.3499335738488536,0.6463831817002503,0.33723719542301844
291,0.6314139932310665,0.42384404924456365,0.2745880506697442
292,0.12103770214065532,0.47261137231506684,0.20696123257127266
293,0.15824174368506946,0.20461413592828848,0.276082813906418
294,0.2302039611057826,0.4408329744322238,0.6223309641266476
295,0.10650874758495155,0.18946178829685648,0.23488016144207732
296,0.5771510991054906,0.23353593549644305,0.25767111018932276
297,0.6676564614518177,0.8073488226150298,0.28994714357449025
298,0.707902540704279,0.5666251085051334,0.3731423037200631
299,0.24822904890147904,0.0895693307798606,0.21216964709643965
300,0.35166753868227596,0.09009725399406007,0.19092008036311559
301,0.4700878433404607,0.43862169022385816,0.42599341235051075
302,0.38608936751151135,0.3156318380217822,0.29199863695969996
303,0.16161253983806972,0.21956504128475923,0.20804997367798567
304,0.15602352662303398,0.12341564598882024,0.31085889769083447
305,0.33018038705412167,0.5564810509730825,0.16715198184624086
306,0.6614667330958136,0.4278720676879965,0.2524781814077615
307,0.6378520121624829,0.47081922465163684,0.1419559093604178
308,0.26268885256982777,0.3024880939062369,0.19078219502355057
309,0.5389831652416218,0.7095390085435768,0.41481177450781953
310,0.37184830363913324,0.2080296387809103,0.5261681779357654
311,0.019927739227914132,0.7063072077823805,0.28165854652980343
312,0.5650781468590593,0.46971568348785697,0.36744536313168463
313,0.1891529403531546,0.24292416485000165,0.21077318549835009
314,0.23239736026497052,0.4033537757958091,0.22109194058520737
315,0.2162435036529732,0.7029906786196799,0.3558611487584145
316,0.3576104321696657,0.3864997313955286,0.22729631266278008
317,0.17048925443083315,0.1878936290957993,0.15527273683089796
318,0.4786333668379378,0.1662830654888599,0.13011094755450073
319,0.6446972639204431,0.6767255303235484,0.9349715670760902
320,0.1251071567352009,0.1284041038799505,0.10617289321407147
321,0.360537311539987,0.6703543595672001,0.1559885671139705
322,0.23964623094804857,0.2957597051776138,0.2910373243257022
323,0.38274988506865837,0.016770892082474363,0.27252854175152486
324,0.40377143032808005,0.6981813031453701,0.2377910972682171
325,0.17908061968673586,0.12070382662155134,0.24797396139100983
326,0.10942131440976427,0.5627880395895102,0.2443362457820447
327,0.18837723145419796,0.08275868826507757,0.31254341345014114
328,0.07509930225975903,0.21736314255890263,0.3433188369443104
329,0.09816301627919083,0.590814760247463,0.2053927440680186
330,0.2105106081851369,0.20881684221893476,0.1859113544148749
331,0.07542053542747823,0.5115772012223025,0.13982974358741676
332,0.3109743558718191,0.28003550055535903,0.22780523984270637
333,0.4724900807100487,0.5278250541355367,0.13614132027930628
334,0.14244403553738763,0.21997670395706337,0.21636021040335493
335,0.46316723863833686,0.27632588240181755,0.14906343729996624
336,0.22562138994380934,0.10394523212276885,0.15422500664028868
337,0.8338846806650198,0.018896069192076283,0.12344806545795424
338,0.3284592119201952,0.4881649791218236,0.3770133122139032
339,0.14377044030611563,0.17765667726508588,0.32212651624132155
340,0.6017445850836131,0.4657589229537118,0.5567358644211959
341,0.03743546910275704,0.21751277160322438,0.27148821944004126
342,0.04457470794788658,0.46992116265714223,0.2400385222948119
343,0.4753447118110806,0.7686367987465136,0.2994698685520075
344,0.5467663572388342,0.5219311859379532,0.18577563589700752
345,0.17665187756518277,0.641830097850422,0.46770276682553463
346,0.4142671293591632,0.5768005101997552,0.4586645731286852
347,0.6237465038670954,0.8619915058896348,0.33541153031019877
348,0.24239584823281088,0.6338249175148661,0.33558491411828284
349,0.7240363981252017,0.9208746230735708,0.25022119993241165
350,0.11450222431658327,0.40349353538668953,0.315308224761119
351,0.6004595001792352,0.432520322141502,0.25655851881546576
352,0.36989320254029423,0.3550109308711608,0.14755821450239112
353,0.14036460195156333,0.5763077843397595,0.26010454563115337
354,0.14350711897810114,0.30729285262086387,0.3049181398945248
355,0.4657343674576372,0.6876035278698646,0.3992561115694334
356,0.3248967253129861,0.6798567865293671,0.1994862823657256
357,0.3152068998815455,0.4213202828903758,0.3037541361410455
358,0.3052271355371524,0.560420137600221,0.18136063518035092
359,0.32176215465553515,0.5346077093887481,0.3073056682203089
360,0.410471908665345,0.46898539303146697,0.202734977216773
361,0.21097477994134198,0.504016180939587,0.23569481510161946
362,0.24970019872753066,0.7857049629689989,0.272320826025957
363,0.2662202533327721,0.7927046760638512,0.46198965923630714
364,0.22764330994365464,0.4176011867860423,0.21156568883747826
365,0.6999532684636035,0.2892313302519407,0.2589735179347094
366,0.39437351379838015,0.6237198813743501,0.25847594785334677
367,0.3161290438621589,0.5231632936571873,0.41602435504657126
368,0.24057221199355885,0.4974040695709322,0.3687189532539366
369,0.3436783519455594,0.4058468633782401,0.494666229044367
370,0.4659059940311836,0.567431069083071,0.30531030544147025
371,0.443702904185851,0.5776029729699266,0.39638724848081436
372,0.528294175005379,0.6980845268320779,0.5987930362890708
373,0.27611749360252746,0.5729351342078172,0.22564873915866276
374,0.21251772485254652,0.7416877082247925,0.5271617019289385
375,0.08194132627041653,0.5753434294622344,0.44380164957290386
376,0.4095950259888792,0.7137728163133886,0.5557476794786598
377,0.28692834947394785,0.6156911796846373,0.4218095692840113
378,0.33749613594802474,0.4068601033564167,0.3212487896175029
379,0.11865427852889693,0.8690883830406363,0.2287655803481956
380,0.11283257768608193,0.6708761937601553,0.38700730889233953
381,0.7228915501727664,0.8358324316168113,0.41209754794714876
382,0.40161309361462794,0.603390838449893,0.40670162614925554
383,0.10500810845326713,0.4541336282430268,0.32552426569946646
384,0.3101497310042788,0.7927929720665678,0.4428456120003082
385,0.3720210076269218,0.625975875681959,0.2624456355190262
386,0.3103395594634826,0.5007283696775062,0.659006046122097
387,0.265455337814095,0.6764943198554226,0.40943881990405867
388,0.4063704789038113,0.230792122408163,0.2575042942519776
389,0.2562662255945467,0.552947864864523,0.5791690250114389
390,0.4370126863076821,0.5391291955106006,0.35000024172921235
391,0.22738343932457641,0.7173942070689406,0.3022386657297627
392,0.25424185140791977,0.6446585122076802,0.39157021006470466
393,0.27961954884853113,0.6966418028299248,0.268167005392379
394,0.24250071286343386,0.4254661944873336,0.3532810234976254
395,0.2995287051431773,0.5356728034717627,0.3635076085788355
396,0.52602491032854,0.748610748089201,0.3183230857523805
397,0.4525631354578896,0.714143911990131,0.5415122991544083
398,0.37464961184236933,0.7367330932874401,0.41934420742110173
399,0.2828840281198707,0.5387051371769468,0.5616740847470819
400,0.22178474443339538,0.5759598039985576,0.3269004937206086
401,0.36255834089256844,0.8114434560416931,0.3129138973542665
402,0.2238980492912848,0.5685530067333412,0.2754198841745338
403,0.12014381776998537,0.5002366893536796,0.41290400716051745
404,0.41404776843136226,0.7345166497706962,0.25180668723302035
405,0.20935175718161575,0.4906036747144745,0.33696327172397106
406,0.3371991457662854,0.46584662747293,0.3129236390456004
407,0.41148993876663487,0.5179003298023456,0.25530008161633655
408,0.3545207592534044,0.6662346839037949,0.6135206433674599
409,0.22212396787314573,0.5957271618925928,0.5614148707402223
410,0.41011394940932866,0.6377049915616445,0.49185453587028444
411,0.5349033533799907,0.5722539522862302,0.40599445872744344
412,0.48153547429489396,0.45229234445930017,0.5282891227249765
413,0.4677878313804843,0.5039937125138365,0.4495773828209318
414,0.5922427134635637,0.3054224017650192,0.4218591657475146
415,0.6091627803637784,0.4263278462663054,0.4126273506421067
416,0.36277058039932386,0.5456571959643879,0.3736935715752319
417,0.1611388935814179,0.5963435748682341,0.479191453723516
418,0.30036414526733224,0.12798950321350455,0.5704421153301322
419,0.1717227468882308,0.7925145179375553,0.363713097308197
420,0.13585191672589178,0.575688073441169,0.48073645262107834
421,0.5019261159622043,0.29711679771711047,0.6095279253032538
422,0.3688834523822653,0.6733985820680779,0.4484178367572298
423,0.2253213982157158,0.5645672897791386,0.437778369693656
424,0.11922289394316524,0.67500031917789,0.509405381120471
425,0.16737978309160542,0.6727135505516111,0.4793525935085377
426,0.44347079248741883,0.6480018512010636,0.3228673277098019
427,0.1865112375417099,0.6943551823457921,0.5606816747144293
428,0.6045751243744356,0.596480721250502,0.5416367744730454
429,0.1183133505286165,0.36721230449934883,0.5483899904303462
430,0.5492952325594882,0.7362565389220666,0.4799294215382953
431,0.5296715545709348,0.18581384843068371,0.4745760727345344
432,0.6420946991770637,0.7195389503597222,0.5801474504230463
433,0.30475439588347075,0.2819033400355171,0.6116497074138039
434,0.3149227502052877,0.5304395193159482,0.2674996357669449
435,0.1489840858853492,0.8349080310518462,0.4773179279138545
436,0.6846721305568894,0.6017054407805269,0.36884689723067277
437,0.22233038457511936,0.5700408837006536,0.5206153656348419
438,0.4667811342722483,0.5554919905203736,0.29186882591339136
439,0.36414309759560304,0.5330273408347029,0.5339412054576497
440,0.21179883812228664,0.3825553795290359,0.624320243641864
441,0.30217883094594256,0.6825240755717448,0.43167959856603916
442,0.11538277535774055,0.8718990540856608,0.45410832155482433
443,0.28471767640385626,0.7373766894924024,0.5122907700638059
444,0.165233552097691,0.508308905493957,0.6001584222356566
445,0.689713620233103,0.7397696348950168,0.6202168017301652
446,0.24168115351900013,0.6705498607812925,0.6163343084046473
447,0.1161090729006298,0.6856764751444183,0.48414308091307784
448,0.3143760169888171,0.6828551534255577,0.4464832878696785
449,0.35282141202274886,0.6580227370348382,0.65814090153801
450,0.33371823416991786,0.415539654706094,0.39752604445895534
451,0.1352546152318899,0.42108668877483707,0.6049935159264278
452,0.31310650618249236,0.5325476644443758,0.351342949567779
453,0.30488858373685457,0.5951364694200708,0.5595677801182408
454,0.26233928948600804,0.5965974232123011,0.5117343095719228
455,0.5865700823327387,0.4256349165800088,0.4807305016341928
456,0.22717850654497215,0.6445790125121317,0.5079614291273508
457,0.5043023460899662,0.7063389309896012,0.5694569791393018
458,0.07754171576822314,0.5613129604436543,0.2719187123279654
459,0.31834111260243636,0.6819905276752092,0.4003329020917841
460,0.5125934404506163,0.4913970024483325,0.22503652700887392
461,0.5857433965442443,0.4257861895820049,0.48572310107109057
462,0.1635612578113366,0.7117124887991049,0.4816644723920974
463,0.21217339067679147,0.4995962742952873,0.381066017367617
464,0.5985633922244407,0.3031558374460171,0.33500163565454566
465,0.7918534978428754,0.5375489662473409,0.3710037358600161
466,0.3344690414279138,0.45833707921865857,0.49489189896893276
467,0.31422213890676276,0.4590391383494569,0.4143155131211512
468,0.34374834045218405,0.6706439766637831,0.6633747342765729
469,0.16019443838725045,0.4626471897688672,0.5391602053959023
470,0.7054385517011451,0.601580107007599,0.39775240353983304
471,0.25555227887038645,0.7657753686909075,0.34809563677588634
472,0.22765431992749421,0.42119364053119857,0.6384276782824377
473,0.2937542233812481,0.4371611401130445,0.28317695315546093
474,0.5513281666513727,0.4031268282703018,0.4245317352316752
475,0.5103243607190583,0.45521807308699436,0.7847160044207188
476,0.24332677418087498,0.5021025815892318,0.09779866665815956
477,0.4247271651917063,0.36276225259253714,0.3479854508104226
478,0.49161105728873,0.558183523162351,0.2367282240351898
479,0.4949892180130079,0.3198972892839225,0.5520303295053436
480,0.323918823085102,0.5891460830722828,0.3677780217299301
481,0.7771855642267376,0.6063496685477969,0.39952436112680073
482,0.7020243097366009,0.70743024906511,0.42380065688073176
483,0.21284683657782788,0.7609981717169598,0.6035877663822588
484,0.5593446676310786,0.8338595028170589,0.6276665328680816
