,laplacian0,laplacian1,laplacian2,laplacian3,laplacian4,laplacian5,laplacian6,laplacian7,laplacian8,laplacian9,laplacian10,laplacian11,laplacian12,laplacian13,laplacian14,laplacian15,laplacian16,laplacian17,laplacian18,laplacian19,laplacian20,laplacian21,laplacian22,laplacian23,laplacian24,laplacian25,laplacian26,laplacian27,laplacian28,laplacian29,laplacian30,laplacian31,laplacian32,laplacian33,laplacian34,laplacian35,laplacian36,laplacian37,laplacian38,laplacian39,laplacian40,laplacian41,laplacian42,laplacian43,laplacian44,laplacian45,laplacian46,laplacian47,laplacian48,laplacian49
0,0.1397404959536389,0.02996292241045928,0.20214085318787905,0.06096704383428492,0.28633363278483465,0.09604253516452183,0.08070685117184737,0.0910169423264499,0.23233688278288048,0.06444911313591914,0.025032316996682156,0.25698786007654734,0.13288553773011447,0.45003811158369905,0.401082893386657,0.155054303076767,0.4670407138267148,0.4450917489909902,0.48917188030773295,0.46419662118308164,0.41853654344793967,0.36181092447550306,0.489955608103889,0.24786315485847957,0.5474671261955358,0.43199794818710024,0.43862474700877524,0.7516292909326696,0.4498884751538121,0.26612352516122745,0.45556696633955895,0.3153219364489058,0.19606492939456963,0.6437780829721795,0.6431775770320695,0.21015850132566832,0.338301442445226,0.5070945847362267,0.7444961225594151,0.6950637842806382,0.5501863987665967,0.5327905422106328,0.3889500269648697,0.6745132747533131,0.69262317092736,0.16153146169405125,0.43969696090001487,0.8298378292970227,0.38713341366173964,0.23742887253271863
1,0.14088391817426957,0.02734596321555694,0.2026657805376387,0.06485460105695362,0.2864867615196323,0.11022997456632491,0.07957910647197375,0.12056676016379224,0.24404201596342237,0.07246217536457755,0.02883795128379907,0.27515431578240834,0.11264435712828566,0.4898474280470937,0.39576059819696785,0.24456130155672623,0.4738817182400603,0.4474251240012284,0.3868567105056523,0.5639682597546347,0.3739861247960325,0.2680509259608353,0.22935328891166995,0.29990473020661035,0.5858266142543535,0.4146403114908903,0.44405704422570136,0.32924593702696137,0.43098702864974775,0.8033799010607217,0.42559799923807146,0.7029470851273967,0.32419821068679344,0.49479004687372985,0.4055664259524941,0.7926474256943792,0.5687676853324091,0.5699487087790841,0.35110888799709217,0.3571506163446897,0.763079051404997,0.7642361325046398,0.3554977774163881,0.5116316032718146,0.5114674425115645,0.5467238844124066,0.4390249473437168,0.05378215445494744,0.4178164213722898,0.866884132021073
2,0.15144438869266516,0.04927108099104734,0.2231290317922387,0.09709638380959161,0.2780201066237008,0.09453719235982257,0.1391551429521269,0.12718691691102757,0.2359890005498174,0.06725158046648635,0.027454814824297905,0.27093384732413966,0.12072026891616941,0.5029802861957696,0.3712721349225582,0.2148061631297019,0.4807430722115707,0.3625667597240887,0.3730284799876161,0.38957694625018613,0.450956011767938,0.41061922020482694,0.47462157180835374,0.4556966248617521,0.5722408799914798,0.4040706211547932,0.5730979727586627,0.39847910029487343,0.7515605168103126,0.5021210156717979,0.32889694405385295,0.573974271943598,0.2712871789671566,0.6575300696748478,0.25505598559031833,0.4479184026436381,0.28702815997021847,0.3716931068369428,0.3536064851973656,0.5806891010183197,0.3682061306692887,0.28314702930912244,0.46793107192421096,0.2821863557702937,0.49650968354238134,0.42576961217559883,0.2721358744477215,0.6223252899683076,0.9618165905985366,0.40597629489271353
3,0.14118688389685088,0.031192767773725358,0.20309868809815068,0.05784277190987979,0.28735760760990836,0.08308530195465472,0.08436979073317719,0.09694722774730291,0.2378777025753365,0.10993104721615726,0.01433159546438239,0.25889861206991394,0.08960769449397196,0.4795982304668368,0.3354420630527202,0.15103898888932785,0.4233724691842119,0.4664647176088238,0.5308698517017838,0.37112862985380773,0.4384599841969948,0.27389904384253816,0.5998377488841267,0.48376695000367376,0.5060004738798254,0.26325428835806414,0.5880510891099697,0.5055250901310845,0.4001893170855992,0.33998059066731956,0.5019369203659827,0.5702101932654658,0.2998890301464683,0.48848997635676483,0.7046801252097012,0.055273683927378414,0.41945942066645536,0.6891980748306082,0.32421164927253254,0.8764245336614174,0.45302799751264333,0.10380258693950944,0.4656223340437654,0.5785322448832544,0.3150908544009943,0.12124234852395882,0.3593601613480014,0.09033337583718654,0.6324797426131762,0.6398525716820477
4,0.16239429346343703,0.050184658202690705,0.2069938953235129,0.08238851441690472,0.2926588880214544,0.09259405405746306,0.09939910476498044,0.14429516636812414,0.23567682708519394,0.07425865677358397,0.03720435949091701,0.2921790389161515,0.11557721375637119,0.5428145346914826,0.4019700222236332,0.15505724053578834,0.5255444191675213,0.5038658756127904,0.47382827177635334,0.6230715153713529,0.5365395867113729,0.41566291941654615,0.5530890893742425,0.47139867631939425,0.2090046805155984,0.5467563950325856,0.431698532895704,0.4958091407352688,0.4387658865995152,0.5409032922970887,0.3323085607676236,0.6674962039550476,0.3279544084175428,0.3989656621589475,0.34169559429733387,0.7523095934647615,0.35361170885394216,0.35096705335028905,0.4864054389330972,0.4731157929830697,0.6817435942150691,0.2959488671939456,0.5155429053955064,0.6810565063294143,0.42806815471360476,0.3060324118525517,0.3468082338030317,0.5074457722545904,0.524307354239292,0.3659874118512727
5,0.14097101506261414,0.028233924684425725,0.20143997868646812,0.07289737466803815,0.2788891397745929,0.09206575362973252,0.07843332736461453,0.10035614128102295,0.23219296892147268,0.05195597451299192,0.03886599034850807,0.2626865890931275,0.10182617867274854,0.4872739497701401,0.4080783495028196,0.1138712502990916,0.4873466731259511,0.5008615760245211,0.5059311552836561,0.7092141190583878,0.540544200977648,0.3678004794429871,0.4295173767550038,0.3210885430526328,0.5136720176192094,0.4276616851249463,0.27726679753492167,0.5126094590105308,0.6414081614290711,0.4169855069933878,0.5182044346662814,0.5654174577214819,0.4582356085842998,0.3965661244042674,0.5790185135410818,0.7055384450545162,0.2564618780429653,0.4713648694096804,0.4907468912709649,0.3709784020646233,0.3604441906152923,0.29858485435012116,0.5065807575856698,0.6720910738728113,0.605488954284222,0.31978250259049146,0.45912545965755946,0.43180128281158103,0.2745989243364294,0.5406890104562823
6,0.14317937883691975,0.028521159153175962,0.20318007304904817,0.06463428494503026,0.2843332849288053,0.08687607339019467,0.08505109826040887,0.09613410712572154,0.23009194062849742,0.05149153186598019,0.022000695621448955,0.24868779768573074,0.0905180652886965,0.5044895110013038,0.35344991847488594,0.17357693409145683,0.5266841772029472,0.4822935988593492,0.3950914397038569,0.5118222515953597,0.7098054143719341,0.30677594924950485,0.6021175091185668,0.2961044502009508,0.5764046904433171,0.5540569945295344,0.38968768511194407,0.44875700801304436,0.39142102076059165,0.4067569690388467,0.2337070118151718,0.4517747967828812,0.3040253750708914,0.18628836562041085,0.2550261528508276,0.5976047885079853,0.4534981498326581,0.6137524726169935,0.7108897090099274,0.5278940683863277,0.50136422949761,0.2917349746627488,0.1830494646912686,0.836303564093958,0.5742780956905974,0.5552819671939677,0.2982500108194056,0.326314411096303,0.16847733567693624,0.5538042426545619
7,0.2158344855441596,0.040249069804170444,0.20452812439502688,0.05499176159459758,0.28897812134766016,0.10064851190024517,0.09036325952408297,0.09211815899994931,0.22286687932024815,0.06899393472709976,0.019034416866483224,0.2541864946375652,0.04872777419932876,0.4716934512842726,0.39080573110339334,0.17309601014949832,0.4640166217181802,0.6354339196983972,0.507472099901246,0.4344891280285463,0.7110593562293043,0.21640198892295098,0.4118744620577296,0.2641892548474535,0.4495174296767777,0.39127017500983285,0.31728717769736836,0.540871001666122,0.3241083754183447,0.27324428197312445,0.3078040342296083,0.3653347687666845,0.32908115283673106,0.45944737132431523,0.2618581279987387,0.2646119420235762,0.6047496500786506,0.5536607243652714,0.8454368955135463,0.6365118455183963,0.4366028877696303,0.6179091337002632,0.27351781506831774,0.5943855926537308,0.6535944717071409,0.3729456953785161,0.3400947693668877,0.5942112785148468,0.38129038516081004,0.6869391190347488
8,0.1614093494325871,0.086349818199628,0.2343556853475579,0.13529255279253363,0.3389763602174871,0.12955375381092468,0.12620205757260888,0.12867290071810641,0.3031277600759868,0.23762705165184797,0.1011966604304267,0.2284657071479178,0.17323779848807097,0.5579265573043618,0.33639370051154444,0.27413146647469405,0.4843163931906417,0.36788417883120506,0.5968755941466481,0.3618677085467781,0.5408085069233188,0.23663740084871354,0.6413320063720365,0.4783208812867506,0.591993080288121,0.4964657301704951,0.37387366127613153,0.4684074589847816,0.494124738538251,0.300562203720614,0.9692668525461814,0.017357605500782303,0.4703125586616827,0.4691796673723322,0.41052084478493694,0.4936015943061896,0.3499897129710668,0.7909326267934655,0.5544934012700795,0.4621297287583172,0.6424474600503705,0.6440955096319252,0.4268193248945167,0.5927434051674115,0.19631721790320816,0.5363841691384567,0.314138584356501,0.5960773113872204,0.7784642624928692,0.36568573482345323
9,0.14051273492951358,0.028219664259764243,0.20154868155837244,0.06988707413794892,0.2886768373588637,0.08951366806914658,0.08547015009965789,0.10052151607750578,0.2294334392035033,0.04970127768732988,0.023013986626693416,0.2823035458370062,0.13872050906822603,0.44988628459425856,0.4191647130590278,0.11521500799285256,0.47402404221139394,0.5941413302890496,0.5424493065589638,0.5679944164824196,0.5215614110067983,0.39704105729954275,0.7655007634191001,0.4810213037715451,0.4854400718774434,0.41207284504227176,0.3642731003747882,0.49404566774062864,0.4521474220371094,0.4979889009646681,0.3319430822080394,0.7774233233682832,0.5034855971420155,0.09214713663655305,0.4472354595625697,0.8147453554657724,0.5740198359850855,0.7460890198247979,0.5747340327834367,0.5329205849638818,0.4309019246686826,0.3999835514481052,0.5882764465702575,0.3418350730637898,0.3399612466398888,0.43234790918393345,0.4269083601491457,0.6207455862075388,0.3890840561198231,0.7963647099693034
