,Entropy
366,0.7105546123955506
367,0.9102207030686984
368,0.7644524799998409
369,0.7863848264345288
370,0.7530045367254232
371,0.9020627776436025
372,0.5621433972898617
373,0.7221067504615521
374,0.9590097434394287
375,0.8613613362176264
376,0.860426312566269
377,0.7177859370781514
378,0.9106316102431316
379,0.9422746795555867
380,0.9221470597418675
381,0.9592120542712799
382,0.8471273022372319
383,0.9204456503284575
384,0.9285824495959998
385,0.9479377975081869
386,0.9259340938210578
387,0.9146180780595421
388,0.8678498421575069
389,0.9105971832326794
390,0.8953593232235897
391,0.5742012005829258
392,0.7625302105089409
393,0.916132180324819
394,0.9234579909869842
395,0.9025281208465064
396,0.941414475958432
397,0.8917074658371598
398,0.8874553667642873
399,0.9287823992337383
400,0.7466967171581043
401,0.9492215216661435
402,0.9453172641838512
403,0.9555353081048481
404,0.7012281291000633
405,0.9274086293772545
406,0.5231680489163557
407,0.9380758870869463
408,0.98201412957466
409,0.9252162392010259
410,0.6991748009222916
411,0.9303597561647945
412,0.8381847536743259
413,0.9068558375528648
414,0.7481745737890639
415,0.891749433147659
416,0.9424838320085411
417,0.8651969636045556
418,0.6857176082187022
419,0.7627421385587765
420,0.6126894526248317
421,0.9146689586306032
422,0.40772491194039184
423,0.8917636012243884
424,0.9036060933445274
425,0.8672418000300102
426,0.8558887905266546
427,0.9507597893069135
428,0.7033176048222773
429,0.7282864341413067
430,0.9109363305282212
431,0.8515754592566231
432,0.9192450943941233
433,0.6767382829690258
434,0.9402766679014807
435,0.7060024917521039
436,0.7348487637756536
437,0.6139533984475354
438,0.7747986825207422
439,0.9510933842135343
440,0.7961349753399567
441,0.7339909455773117
442,0.8850668229909358
443,0.9467906738862166
444,0.8599340111617242
445,0.9103696868809863
446,0.8310811241898031
447,0.7635220686382422
448,0.8959313245841733
449,0.8976075175903466
450,0.9418368022545978
451,0.9156116139173553
452,0.4368485258902848
453,0.6132632045685713
454,0.932740174871753
455,0.9272094486267239
456,0.7323725858858825
457,0.7984447137654125
458,0.8145310521491842
459,0.8844758968469915
460,0.36007711122061914
461,0.9030016222354105
462,0.720010901713847
463,0.8368967386055541
464,0.5412114112014201
465,0.6954118741765956
466,0.6739171141670286
467,0.8825534189519424
468,0.5993191246428178
469,0.8525642914724954
470,0.8581245224090956
471,0.8408475762943011
472,0.4135217957710233
473,0.943482781639476
474,0.9419993178100199
475,0.9162842850058508
476,0.9012535025905375
477,0.8719963960727293
478,0.9082829973524698
479,0.8637326054568999
480,0.8259006153911366
481,0.556881757673912
482,0.8950761870986004
483,0.6365344812302589
484,0.9511419502887466
485,0.7084872016887234
486,0.6914594944949397
487,0.8496553288073574
488,0.9174259317203726
489,0.971825702275825
490,0.45247411900600487
491,0.7610609272551685
492,0.7630110947313544
493,0.7332620256527809
494,0.9532275136001316
495,0.9602443923513764
496,0.9820302324927048
497,0.6465000421327796
498,0.9476769200285791
499,0.7172044876060111
500,0.7970430264600927
501,0.7789115411868772
