,Hue,Saturation
0,12.335475019290124,136.70582899305555
1,90.15006076388889,123.81107301311728
2,87.97949025848766,65.09277777777778
3,61.95076147762346,59.766569733796295
4,91.5318465470679,31.206397569444444
5,54.101912615740744,78.9196768904321
6,148.79945601851853,165.2815485146605
7,81.69028549382716,54.94842062114198
8,62.087989969135805,74.35882474922839
9,69.10781491126544,57.784961902006174
10,33.29103250385803,30.433388792438272
11,34.73123119212963,19.312622010030864
12,136.19287962447413,57.72307674461767
13,68.94038435096886,126.21683845506656
14,78.55682689928236,62.46374543739174
15,121.49399089024993,125.28349534459292
16,63.918760609567904,63.843427372685184
17,97.81761669450631,81.38393884558278
18,61.423321888146496,110.16786841128433
19,57.00086826248179,185.7896238908754
20,30.794501350308643,150.18746913580247
21,80.17965038047512,73.83816351150705
22,85.08639708719136,82.0273080632716
23,65.63976294530526,36.72591833863064
24,80.71327305169753,61.01906105324074
25,0.0,0.0
26,81.94933545524691,62.12435281635803
27,0.0,0.0
28,60.05018816589764,110.83732081696087
29,94.22736304012345,124.94458381558643
30,18.02838425925926,91.11116975308641
31,55.1513683127572,58.39308641975309
32,48.096335358796296,50.15479118441358
33,81.9214461921554,59.08867661160604
34,104.07249131944444,91.76704475308642
35,15.927041377314815,134.08951871141974
36,60.15495601851852,83.2687901234568
37,91.35069010416667,89.96588541666667
38,67.20571084104938,32.37845968364198
39,34.54717013888889,212.36365089699075
40,71.74189091435186,90.93712866512345
41,40.49183370452858,64.62265451002227
42,25.89411149691358,64.21774922839506
43,75.30853202160493,68.9071875
44,47.20689477237654,109.12694396219136
45,79.5419782021605,59.91843123070988
46,76.80054205246914,72.12286554783951
47,105.24750096450617,121.32163387345679
48,81.95111400462963,68.72984278549383
49,60.584768518518516,29.69329475308642
50,101.26704137731481,75.80245659722222
51,81.66272569444445,76.2240446566358
52,48.25437065972222,46.67059992283951
53,97.2893950617284,71.29969945987655
54,66.79067563657408,188.76978636188272
55,108.52348612244899,77.46153102040816
56,74.65988474151234,76.60408082561729
57,95.0977772955247,108.66716531635802
58,49.53746768904321,38.56832899305556
59,87.01583622685185,112.22244454089507
60,66.0601991705247,28.730325520833333
61,117.49282166280864,132.03362413194444
62,55.760717110339506,30.045063657407407
63,102.61915075231481,85.12998987268519
64,40.628681520061726,66.48714361496914
65,91.75740981867284,93.6590234375
66,104.43822000385802,97.69119791666667
67,18.665209297839507,38.70886043595679
68,94.48103009259259,59.68649522569444
69,64.20495017958521,40.64179918317692
70,61.307175925925925,57.49588107638889
71,77.3895703125,104.87833574459877
72,64.19437644675926,76.65135513117283
73,44.055073784722225,93.19531684027778
74,44.24621431327161,48.0555680941358
75,77.27210455246913,97.39370273919754
76,82.51048900462963,78.99222173996914
77,50.97964891975309,112.31105516975309
78,47.91387152777778,34.238478491512346
79,41.49096402391975,33.544357156635805
80,72.50593412422839,92.61360243055556
81,63.694113136574074,48.74703896604938
82,128.19199990354937,87.96474778163581
83,68.78402584876544,69.86007908950617
84,78.85356192129629,71.52270640432099
85,49.810524691358026,41.56775733024691
86,33.74570601851852,130.68584153163582
87,100.70458670377386,108.4592122802264
88,67.89118634259259,80.37388541666667
89,15.755643325617283,184.45906008873456
90,62.66116666666667,73.03390084876543
91,103.39783564814815,227.52211226851853
92,47.048650077160495,89.94747800925926
93,78.44123167438272,74.85098524305556
94,73.39506526324638,30.119827470717567
95,78.95290702160494,64.88620322145061
96,76.15044652777777,64.17709097222222
97,40.11462432484568,83.6467960310571
98,76.4789911265432,52.98563175154321
99,70.82310108024691,111.81854359567902
100,37.54280516975309,70.83514891975308
101,84.13020871913581,52.26334953703704
102,71.4762321566358,33.63675974151234
103,51.702942901234564,60.25630208333333
104,41.71196349344136,53.902108651620374
105,56.886863425925924,79.87296219135803
106,89.05042824074074,84.77557436342593
107,97.58586564429012,74.50680844907407
108,59.66799112654321,189.31817708333332
109,19.304160108024693,97.2034513888889
110,104.06984857253086,80.7468537808642
111,30.132197627314813,49.109372588734566
112,21.37146412037037,102.84348186728396
113,111.58153790509259,80.12306712962963
114,53.951024305555556,49.05662905092593
115,51.70067901234568,35.94895543981482
116,47.93950038580247,50.35318045910494
117,111.72547116126543,41.83116030092592
118,69.8102763888889,52.4747125
119,56.950294656635805,44.2970452353395
120,57.73945138888889,56.434218055555554
121,63.63417152777778,62.93175347222222
122,21.810374755859375,79.22833923339844
123,84.86513406635802,139.1756563464506
124,49.45398282063297,76.81243430301035
125,58.002202777777775,78.891375
126,77.76059814453124,43.07027099609375
127,49.431670833333335,70.52473194444444
128,43.06735869984568,34.401131847993824
129,44.021227334104935,52.450955825617285
130,51.45110460069444,98.571142578125
131,38.749902584876544,113.81300636574075
132,75.85373649691358,63.399362461419756
133,76.43041473765432,73.4854793595679
134,78.29475790895061,56.348052662037034
135,97.9819675925926,70.12164834104938
136,88.61978973765432,66.0137958140432
137,64.05975888916304,42.5811607314198
138,120.03541425540124,136.22897665895061
139,81.05786024305556,75.26074652777778
140,51.90318817515432,40.27270736882716
141,71.93850405092593,80.73933641975309
142,84.75638744212964,43.51435185185185
143,41.54569589120371,38.717552565586416
144,83.173439,46.745861
145,66.9584090470679,31.351826774691357
146,39.911667148919754,69.30762924382717
147,66.46753327546297,48.404898726851854
148,105.09755835262345,189.68036120756173
149,57.36866753472222,48.556266878858025
150,84.305645,53.230444
151,36.53198688271605,46.07070216049383
152,15.337739679783951,37.38337770061728
153,86.99236014660494,59.94939766589506
154,71.79358989197532,117.36879533179012
155,107.40355661651235,90.63811824845679
156,26.499180169753085,62.5229263117284
157,39.63319444444444,92.98817804783951
158,149.45696952160495,136.10682291666666
159,35.38841064453125,54.539345703125
160,78.5241266396605,72.02061390817902
161,106.32756172839507,71.41712046682099
162,106.13244598765432,88.29639515817901
163,90.89996045524691,88.07930893132716
164,60.835348186728396,59.224744888117286
165,40.97751929012345,45.866523919753085
166,71.012557,81.888485
167,99.22196587791495,5.003536522633745
168,47.33417352537723,44.41645953360768
169,95.54290380658436,6.234986282578875
170,22.796167352537722,33.816037037037034
171,112.06364583333334,100.99764853395062
172,94.03152488425926,43.04661892361111
173,57.20297164351852,42.99411120756173
174,68.67915268132717,41.12791232638889
175,71.78317660108024,140.4117394868827
176,34.88116415895062,63.67885127314815
177,49.26997170781893,66.37774005486969
178,91.54883391203704,77.04143036265432
179,61.76300588348766,89.22514805169753
180,50.09704282407407,49.441376350308644
181,54.209099633487654,44.8126350308642
182,127.98404899691359,151.7342549189815
183,100.80512924382717,79.40642312885802
184,87.49173611111111,31.26846875
185,57.18220679012346,66.58969184027778
186,8.872548225308641,76.47171392746914
187,95.92748794367284,60.27578559027778
188,32.371731770833335,43.176128472222224
189,22.59403263888889,41.99383125
190,29.10859760802469,77.61488956404321
191,102.74771604938272,65.5001707175926
192,48.87786120756173,39.46134162808642
193,74.65837914737655,92.56782455632717
194,99.45701147762345,86.68010271990741
195,40.596263985339505,77.71763888888889
196,32.29836226851852,86.5884413580247
197,68.34239149305556,44.86849392361111
198,128.6249320023148,150.964520158179
199,69.74741030092592,50.338621720679015
200,132.47528838734567,128.17476080246914
201,47.20922791280864,68.50172405478395
202,72.52900414737654,49.28215760030864
203,52.401956500771604,47.44106240354938
204,84.08438271604938,88.49114101080247
205,26.717034912109376,55.02602783203125
206,98.78055652006172,95.28031684027778
207,82.0369285300926,145.5063459683642
208,38.36176311728395,50.49469569830247
209,96.35342496141975,53.1736612654321
210,94.9552734375,90.61200086805556
211,40.38415171682099,31.203651138117284
212,74.23865981867284,98.40492235725308
213,42.02128038194444,30.48140239197531
214,43.71570746527778,23.984260223765432
215,49.52010223765432,49.394038869598766
216,48.08051311728395,54.33305603780864
217,86.95208622685185,93.426768904321
218,63.2817882931115,29.657638030914534
219,41.36254388503087,38.59440441743827
220,90.65028452932098,137.40574797453704
221,127.64889330841635,33.92386809788699
222,61.49389419367284,62.0711752507716
223,97.96731481481481,93.94225839120371
224,83.11311005015432,92.88810281635803
225,34.375725,45.848953
226,83.00436680169753,110.94530623070987
227,60.37945167824074,95.67563464506173
228,51.439354,26.982073
229,73.64610050154322,62.1769458912037
230,61.09303867669753,58.76403452932099
231,75.54049045138889,62.90370707947531
232,62.565282,79.608737
233,65.83889998070988,69.2411824845679
234,13.9185302734375,50.5436328125
235,25.383502959292976,36.10139737089912
236,76.67648244598766,64.49678481867284
237,42.74494888117284,66.6201596257716
238,98.466224,97.119205
239,57.521375,119.37714375
240,38.44780333719136,53.785434027777775
241,36.4030375,70.155278125
242,55.064817226080244,62.24521026234568
243,60.86095397949219,32.23336181640625
244,114.77110291280864,68.24999855324074
245,35.139856,45.389833
246,98.00639805169753,56.41873794367284
247,108.64630015432098,102.45929591049382
248,91.28492959104938,60.80940779320988
249,51.494948,65.064569
250,97.20150318287037,70.40169849537037
251,59.67199459876543,35.1838175154321
252,39.512369,33.389305
253,98.492651,38.025923
254,85.30082609953703,61.39282166280864
255,66.82568998628258,38.86279698216735
256,59.47484978377991,40.61166255086965
257,89.30677758487654,45.867782600308644
258,61.660227023319614,10.360093964334705
259,45.871738040123454,96.27785542052469
260,51.798781,41.918487
261,120.163716,32.324672
262,87.990398,31.299864
263,30.7268180941358,16.131982542438273
264,108.55364245756172,73.40148678626544
265,29.24137,75.313226
266,75.4364737654321,85.91629243827161
267,56.50595625,46.940696875
268,59.804488,64.495497
269,102.0623577353395,39.04507764274691
270,41.064556327160496,25.465799093364197
271,70.5394174382716,48.060849247685184
272,44.84758632330247,61.52011815200617
273,43.89601851851852,61.162137345679014
274,45.10315586419753,43.77814091435185
275,73.50252555941358,64.59658082561728
276,52.47313753858025,45.18920042438272
277,71.52986304012346,41.44234664351852
278,52.42399980709877,50.18587770061728
279,84.4051234375,79.1111109375
280,76.1383275462963,94.63090952932099
281,54.7807828125,58.5053140625
282,59.3251359375,76.243390625
283,34.47130740740741,75.20961851851852
284,106.95078655478395,76.48231722608024
285,64.42485024193887,92.73720621936044
286,28.237955729166668,54.6152059220679
287,41.72234519675926,110.1649609375
288,54.06207899305556,73.19036024305555
289,82.07233276367188,46.37905944824219
290,46.252286241319446,43.853746744791664
291,23.65458622685185,45.68376929012346
292,69.50812065972222,31.376368634259258
293,97.38883294753086,58.60066261574074
294,83.9691941550926,66.98903067129629
295,76.872878125,55.6629875
296,67.93810185185185,61.6473828125
297,89.66849054783951,45.25274787808642
298,40.37343171296296,43.25337432484568
299,50.49730999228395,42.82749517746914
300,99.4556216242284,111.17981915509259
301,26.325706018518517,75.82816792052469
302,102.50990451388888,89.59479600694445
303,84.55725163966049,78.52860291280864
304,81.80080777391976,47.538379147376546
305,64.23243971836419,56.6586858603395
306,69.4013276427469,79.93808304398148
307,43.761121,42.558489
308,74.68136091820988,91.74348524305556
309,69.77625916280864,78.2577059220679
310,50.298306,34.7639
311,47.37484802246094,32.284027099609375
312,67.3821629050926,22.258929398148148
313,87.05938512731481,80.52067226080247
314,78.87381896219136,93.54726417824074
315,86.2373972800926,37.431250482253084
