,DTVnorm,DTVnorm2,DTVnorm3,DTVnorm4,DTVnorm5,DTVnorm6,DTVnorm7,DTVnorm8,DTVnorm9,DTVnorm10,DTVnorm11,DTVnorm12
23,0.0455239548657945,0.044125631551775,0.0435185521561847,0.0436262416606583,0.0445032975176187,0.0461570362404807,0.0483054305462143,0.0502853964021573,0.0517003201805191,0.0518505228302404,0.0502758803223458,0.0477807719614536
24,0.2357672877722127,0.2430874314763366,0.2569353929858723,0.272966503580639,0.2900601667637248,0.30760166015625,0.3219407728253989,0.3253319065204589,0.3150733511873367,0.2919880580831894,0.2635480227664043,0.2421985767527502
25,0.0465950308879154,0.0440110396994697,0.0418943854107837,0.0405635411755969,0.0402314736750607,0.0410940547588016,0.0431092148656364,0.045765836104198,0.0486865614028023,0.050755675520368,0.050802235972163,0.0491062242716596
26,0.1230227690992279,0.1182227269185342,0.1153572072140889,0.113930163391266,0.113928029887159,0.1158409183660908,0.1205750069427786,0.1280121306705077,0.1355781582861177,0.1391748385647586,0.1365303721773768,0.1298633707671436
27,0.0178648261638868,0.0170558877515125,0.0165194801510834,0.0164314706503754,0.0168570006933011,0.0177825619020061,0.0189060705293932,0.0196568580870661,0.0200306404387328,0.0200073164050513,0.01947791506122,0.0186953267470009
28,0.0236419577347573,0.0227912170799685,0.0222259346497027,0.0221017740180177,0.0224831468762774,0.023372659587025,0.024486565417506,0.0252664530403656,0.0257367906045935,0.0258332747212423,0.0253545098091211,0.0245367400824385
29,0.0033903383699053,0.0031701661128749,0.0030054313250078,0.0028489300544798,0.0026905637092815,0.0025653865462991,0.002627745118175,0.0030530948187504,0.0036143351001866,0.0039733169749951,0.0039659291676993,0.0037013876619968
30,0.0433550979371499,0.0418098792283502,0.0407498918213551,0.0397759733001867,0.038847182416702,0.0382105701077009,0.0389809257567449,0.0423861264473292,0.0466176397338725,0.0490098907914431,0.0484055696196436,0.0458689881124274
31,0.0968313721942839,0.0929140430743478,0.0940604829980091,0.0978306233493331,0.1031354041217304,0.1098424870036344,0.1179457129218213,0.1260120246412914,0.1308638704606624,0.1289119301499282,0.1194902852404312,0.1068921199167466
32,0.0835826557987731,0.0814750934813707,0.0811146784324152,0.0820366621050425,0.084142647545762,0.0875116948115097,0.0917119126151875,0.0953224395862869,0.0974933150143524,0.0969059189318283,0.093024338564571,0.0877897197590177
33,0.0742338585676506,0.0725177420395004,0.0732444549960462,0.0754408622628107,0.0788255824425043,0.0833510212698988,0.0884948664391815,0.0926773503239016,0.0944524916042301,0.0923924598216405,0.08647279379244,0.0793569810222402
34,0.2824219086240311,0.3109887843907432,0.3929992161767976,0.4908565330382723,0.5930747902796528,0.6935598282402644,0.7731242684460006,0.7965235538352645,0.7504050858117475,0.6388206350289938,0.4879385161638326,0.3501167492502173
35,0.1780272947378946,0.174233217759905,0.1726768064781237,0.1717193249873849,0.1710425008875338,0.1712077051449215,0.1744305416868833,0.1826759104113572,0.1918894696416666,0.1963476959083815,0.1934457434188374,0.1855956429440255
36,0.0584651681925095,0.0581907632906755,0.0588390933480247,0.0599189643067332,0.0612422861438308,0.0627201650452278,0.0640513920030706,0.0647106790035093,0.0646891856137727,0.063860996719499,0.0620881960331261,0.0599723167049356
37,0.1912554123413704,0.1831548376935863,0.1802087664333395,0.1778504361778552,0.1751384490016966,0.1734649650232352,0.1794349774663737,0.1999933822969562,0.2237914697063383,0.2352954287805079,0.2282427398114486,0.2091751197305268
38,0.2050926377678092,0.1965532802524952,0.1871880355412206,0.1782216260999972,0.1706104209982602,0.1658850850402791,0.1662058050592385,0.1733217887731656,0.1872505083774444,0.2020838586560132,0.2104276533409809,0.2106427544211663
39,0.011783551594766,0.0109251542028253,0.0104419093406562,0.0103086949297902,0.010502732569353,0.0110412232827022,0.0119557117354934,0.0131282338294243,0.0141489217079594,0.0145120144538982,0.0139897387697646,0.0129145700243139
40,0.0625131151033437,0.0611267903242179,0.0607995485850642,0.061069755247538,0.061807134948733,0.063107209792551,0.0651712090764761,0.0678050895325044,0.0699744570250896,0.0703617141621723,0.0684332135972463,0.0652651360928497
41,0.0187257244402618,0.019006829594327,0.0209227357101307,0.0232821972270105,0.0257783562144788,0.0283402332280899,0.0307934364763801,0.032545801458115,0.0326887090063593,0.03049235916231,0.0262155674661389,0.0215356140928947
42,0.0139662136116779,0.0140036326171837,0.0151520787976295,0.0165683415306436,0.0180315603966804,0.0195241935839186,0.0211082867352722,0.0226194878783219,0.0232151555414412,0.0220929271112348,0.0193019629959153,0.0160371967289789
43,0.0697958334910809,0.0650553521973681,0.0608262095989957,0.0570377046341204,0.0538191564785995,0.0520241572503226,0.053903176298866,0.0608535401814006,0.0698760723914476,0.076399602149872,0.0776752311650034,0.0746157308412391
44,0.0622129057228288,0.0597260934723031,0.0586402775736215,0.0578635861106912,0.0572039100792421,0.0570567615155942,0.0590126170513845,0.0646010024448328,0.0710344346999164,0.0742417268097115,0.0723898339676691,0.0672021813867097
45,0.5252737045037573,0.5363245622979891,0.5532683731356041,0.5739550921223378,0.5973124110517108,0.6208218374222408,0.6341518366559586,0.6227221903809038,0.5934870822388908,0.5604768129531231,0.5350833366622424,0.5236825927949467
46,0.0640978526309774,0.0654436754402857,0.0723387125396043,0.0806974725886831,0.0895149863665851,0.0985663464879313,0.1070737952787593,0.1126428281866278,0.1124007081891529,0.1042579150968951,0.089369651594986,0.0734267636481232
47,0.0908921045509855,0.0888440605460481,0.0880635858598403,0.0883471585562783,0.0897021462792588,0.0922291968042888,0.0954939924089686,0.0982720872383885,0.1002528462449493,0.1004921199887188,0.098098083826668,0.0942818055962761
48,0.2269589563549661,0.2216170853591076,0.2149398225296354,0.2075472654190386,0.1995533768787647,0.1911102689697386,0.1833777194918144,0.1819333712587862,0.193116987562151,0.210809269253376,0.224247315698873,0.2289706063104319
49,0.0925564662665759,0.0916104872621441,0.0933519317691131,0.0969396720004702,0.1020461931399649,0.1083769022522608,0.1143747432646829,0.1170650472342514,0.1159413399716802,0.1112182114599514,0.103953573668965,0.0969453183421649
50,0.0976327325910738,0.0979248466785824,0.1022887329837323,0.1081687668047187,0.1148414319468677,0.1220245873887724,0.1284401827479438,0.131468936222241,0.1303845568166191,0.1249574682273006,0.1152788735594012,0.1043716231745309
51,0.1118788581125391,0.1095737710950116,0.1094156347657127,0.1110366416795757,0.1143598566793341,0.1193440476841933,0.124842459753434,0.1284282364525522,0.1297580333882426,0.1280550827634212,0.1228739500147556,0.116611369611683
52,0.3503875944330545,0.3414808803148407,0.3489789458938058,0.3609876442390122,0.3742322458143726,0.3897227803822076,0.4133757528026005,0.4482139179074123,0.475827390857655,0.4743883475590348,0.4389000457486771,0.3880621302765289
53,0.177382196804359,0.1727482794294965,0.1697550730393268,0.1682936951321341,0.1684249953149488,0.1705247847585307,0.1748718771285526,0.1807644166853056,0.186932066882257,0.1903660632393603,0.1886380561818537,0.1832925844962606
54,0.0421456743214502,0.0411988914313945,0.0422447352782977,0.0437354144290763,0.0453276554652213,0.0472130670530764,0.0501279544144223,0.0543455742263273,0.0577072715257042,0.0575689541033202,0.0532190702665733,0.0468690686689801
55,0.0490391325602275,0.0464781480486911,0.0453585566420817,0.0453353734264743,0.0461569292923905,0.0478240856830037,0.0505630732532135,0.0542574301963055,0.0576270385361813,0.0587571778030597,0.0567588842539329,0.0528816674033628
56,0.0572366825453961,0.0582076504743254,0.0626943751868387,0.068455653720766,0.0748006043834672,0.0813961148074985,0.0871925878461135,0.0900269511925242,0.0885609743701769,0.0822074351810984,0.0722560954647644,0.0625092844171555
57,0.2954896168098498,0.2897465170490744,0.2886987156605002,0.2904978224767127,0.2943496422717787,0.3002405215669238,0.3076092656448788,0.3150063268676245,0.322282708951624,0.3248958666518127,0.3186280749949268,0.3065534716175839
58,0.1403917797031681,0.1343458089813753,0.1295393854138073,0.1252863649471322,0.121375550879477,0.118562013263851,0.1203781010088196,0.1307777701034364,0.1443170287152114,0.1530799254705325,0.1534680480205175,0.1477333044137403
59,0.0690013630225468,0.065810141177028,0.0623471380833609,0.0585955516674834,0.0546100446315205,0.0509808608613433,0.0499983080673599,0.0543686173675745,0.0618819602462835,0.0685091388496504,0.0717655548921616,0.0714643834054895
60,0.1920308899950795,0.1882052486896257,0.1944869709959955,0.2027799817624079,0.2111442356136746,0.2202302831465143,0.2337962196568417,0.2542086308794017,0.2703381515697692,0.2689008323665466,0.2468249425216761,0.2151908798570597
61,0.1321582316258577,0.1340386587895848,0.1452448592570694,0.1613603728657951,0.1801979687879276,0.2002590321177737,0.2173875551067389,0.2238683948786954,0.2167323271934707,0.1964550301979122,0.1685286417277836,0.1441297975005085
62,0.0893803731754183,0.0901287179559618,0.0924140925578772,0.0955867128492219,0.0994177792385426,0.103616004363219,0.1069296158785431,0.1073228634812013,0.104986002851569,0.1006042584301406,0.0952525721892776,0.0910651612035113
63,0.088288508647524,0.0820569941014063,0.0780523476652763,0.0765085023397742,0.0775253533384817,0.0814081352981688,0.0881918518002411,0.0962397762459922,0.1029585329500304,0.1054806145916544,0.1024538542510288,0.0957624113775564
64,0.335583676716822,0.3331773157946868,0.3353015513727848,0.3402763046724228,0.3477952272936539,0.3580796940648189,0.3691383522407578,0.3750718514518377,0.37393650518271,0.3662397430567031,0.355184557274565,0.3438342173488257
65,0.3819431922757546,0.3692679485200336,0.3668891692344165,0.3711990667777146,0.3806489184949608,0.3958586798334849,0.4171736101483569,0.4394864075116529,0.4541463467111222,0.4525797656197502,0.4333827541883203,0.4057818082160843
66,0.4130329223170591,0.3968495842694566,0.395478716669804,0.4010944946707993,0.4109879466040105,0.4265014561001075,0.4513814673025552,0.4844751728630189,0.5127029941788852,0.5170107969874711,0.4906822164985045,0.4486189594023456
67,0.0395082043974489,0.0405717320364363,0.0455059841078502,0.0512927024492251,0.0572052364818549,0.0631136231427617,0.0687164496912186,0.0727695813901627,0.0730356719191821,0.0676987153519743,0.0574012777733629,0.0461448811281985
68,0.0125884634352271,0.0136385853376722,0.0167394180307479,0.0205569471362592,0.0246433574209979,0.0287312856539538,0.0319983347082339,0.0329624845311823,0.0311116784950554,0.0266324726656102,0.0205953646388447,0.015173022853028
69,0.0827765162442543,0.0816978911094366,0.0841784601622733,0.0888560429573046,0.0951773402395309,0.1027726415718934,0.1099886521936841,0.1135750526059409,0.112700831698357,0.1071909084142839,0.0979815730641352,0.0886551435506127
70,0.0190813217837152,0.0191267087260885,0.0206738052534074,0.0229846159795763,0.0257684739134604,0.0288215773690798,0.0315477942136703,0.0328333038112247,0.0321552567930728,0.0294341836096369,0.0253020591839585,0.0213369834371454
71,0.0475957469985175,0.050088404537035,0.0562386773733269,0.0635133723008179,0.0711922146335882,0.0788269053342967,0.0848244356401567,0.0863103261471818,0.0824537917981541,0.0737457952909196,0.0622791229812811,0.0521367853447216
72,0.2820415429582605,0.2791672723447034,0.2889876410996315,0.3053926759583728,0.3262895982035254,0.3511467448865251,0.3766299848393292,0.3936147530309362,0.3959185137182745,0.3780172622505809,0.3422476418216456,0.3046422186237071
73,0.1168118463132795,0.1133196529643828,0.114331264518987,0.1160842476006332,0.1177581151712503,0.1199640921042539,0.125722300439888,0.1377750955424041,0.1495688156394755,0.1525867262404921,0.1439999890417425,0.128987388297669
74,0.3396559270949558,0.3672554493271572,0.4031112665013333,0.4408782270321657,0.4776883092917881,0.5095640723241465,0.5240575708541729,0.5038148046428496,0.4538083804219282,0.3942545211174144,0.348803563441585,0.3307224422438868
75,0.0845876978908013,0.0884898555482387,0.101296108617583,0.1167672135368008,0.1332192614543831,0.149877907454185,0.1638342761920224,0.1692539411808047,0.1635149246842528,0.1464393539603317,0.1215009451712556,0.0973307917278986
76,0.130599814703739,0.1246724880396668,0.1195144955582757,0.1151873981468498,0.1119197455460288,0.1106272732205472,0.1132950357934153,0.1211104033731153,0.1314517700460092,0.1391382453788219,0.1405136367916713,0.1366168928522043
77,0.0440294228724395,0.0442516870705083,0.0474064935776821,0.0517207180816514,0.0566607005962748,0.0620052948016383,0.0670077788917499,0.0699490598816742,0.0695004052808742,0.0648643508178759,0.0568660225864682,0.0487250918953467
78,0.2165491561464155,0.2094411732624904,0.2054979097203832,0.2044156449440156,0.2062345077868869,0.2114563394054901,0.2198229810719138,0.2289987145570153,0.2372255962959466,0.2405737800933124,0.2359656719755786,0.2263322611580272
79,0.0886582242431466,0.0875710675196003,0.0924392038886333,0.0998280540931712,0.1087855762624691,0.1189657211658727,0.1291242192641735,0.13606849691311,0.1369171733014177,0.1299064752716626,0.1157635908807658,0.0995455933559679
80,0.0434624121626544,0.0441403180517214,0.0455049277233486,0.0471111480697225,0.0488528909952658,0.0506017358820546,0.0518094977098137,0.0516632451922894,0.0503941794526529,0.0483929026264886,0.0460336483026274,0.0441416011195492
81,0.2389242305628071,0.2431893102178782,0.2706662226913028,0.3053436736101644,0.3421990304171097,0.3796242696908418,0.4143749876237004,0.4372402384108759,0.4357706118071709,0.4014351356499427,0.3400440940866764,0.2759033061127171
82,0.0316543010510119,0.0303479756148126,0.0297027537817546,0.0293758578754781,0.0292452836178078,0.0294276327850144,0.030543310390587,0.0331412462700794,0.0359282943158095,0.0371431806177214,0.0361356137519927,0.0338360040233176
83,0.0941499776383109,0.0949219483692697,0.1018550579323101,0.1113812800522422,0.1223934087410538,0.1343191212256924,0.1449901583122047,0.1500376903558038,0.1475134926933233,0.1368330767378559,0.1200430031293916,0.103499215643361
84,0.0396057733300259,0.0385969333641106,0.0385587429111592,0.0389982455972924,0.0398144670430693,0.0410859869620871,0.0429205495590313,0.045076498549901,0.0467872956958991,0.0469408308478147,0.0450336331617843,0.0420550874761686
85,0.0133754434561444,0.0135523239502999,0.0149459489422853,0.0166787250522366,0.0185289729468065,0.0204520673472,0.0223196855859422,0.0236824107699937,0.0238384115217348,0.0222197915503784,0.0190150157312183,0.0154974334088124
86,0.1919062848405316,0.1847067521295319,0.1846036802234478,0.1883918047546809,0.1949390996894086,0.2044863401971186,0.2175397572318026,0.2319165208904935,0.2421815457292017,0.241435035143312,0.2277871267992789,0.2081000890760352
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0161484978365699,0.0157861581971138,0.0160897825906823,0.0165387484040181,0.0170179183995558,0.0176105680381374,0.018638842769851,0.020261230048809,0.0216197899173804,0.0216690395606083,0.0201167494209774,0.017824797558362
89,0.0087641156695029,0.0085746152619219,0.0087741507042231,0.0090806104524642,0.0094222034858351,0.0098229922994458,0.0104073955546705,0.0112256641334909,0.0118495063837602,0.011770547779669,0.0108830674827882,0.0096554274930751
90,0.0051263616155657,0.0049220859149562,0.0048327726171196,0.0047581490845874,0.0046798109235692,0.0046381988100107,0.004812153683443,0.0053938677093293,0.0060611858407572,0.0063647801744607,0.0061247628158276,0.0055831422991249
91,0.0322900513057978,0.031294464450667,0.0312129676547955,0.0315601840946493,0.0322284881737868,0.0333061659972422,0.034944550353082,0.0369791834456334,0.0387313726180326,0.0390728116816661,0.03740474374463,0.0346271426211032
92,0.0870490896086688,0.0818832176642427,0.0771877636405015,0.072374125852039,0.0674811825221848,0.0634468562064845,0.0637097947296071,0.0721637315245487,0.0846619298861289,0.0941595129206303,0.0965619132249316,0.0929048828664671
93,0.0564945449751504,0.0535722506657256,0.0513198946396699,0.049206865500649,0.0471409965777997,0.0455448367474557,0.0462680188384543,0.0513727963611326,0.0581809362630541,0.0627500006306901,0.06313643349792,0.0602691232132107
94,0.0061539319538492,0.0057030568750934,0.005535776812701,0.0056030318553414,0.0058678214650362,0.006335403044871,0.0069371907665962,0.0074643168566631,0.0078216744261587,0.0078540791554508,0.0074482299945006,0.0067964576944519
95,0.1490945054848481,0.162054488517622,0.198226776738884,0.2403986970408441,0.284252935500584,0.3276938573258889,0.3629072112053784,0.3748765075858379,0.3574701433057685,0.3109672950822132,0.2449210782665367,0.1816305909703091
96,0.0075913155825418,0.0075556435212423,0.0078674739479669,0.0083058262739809,0.0088057312115091,0.0093557906531531,0.0099222149006309,0.0103737079566538,0.0105056211840517,0.0101161832232404,0.0092273652846901,0.0082248971078231
97,0.1165338313005829,0.1134709003692349,0.1135857507421129,0.1152675642461666,0.1180947521470209,0.1223176487907347,0.1282955262668479,0.1351392481762328,0.1403302864499681,0.1403062789026698,0.1337697883370392,0.1241832967277327
98,0.1552422539079284,0.1561147107047944,0.1617255057732614,0.1700107860015813,0.1802116757868221,0.1916968855094832,0.2015940683860155,0.2045925464868713,0.1999665414867043,0.1888492584200163,0.1741909487743848,0.1615517620743576
99,0.0389230953235157,0.037255186158504,0.0365329897719945,0.0360455019839276,0.0356400713432471,0.0355838533715371,0.0369512094459155,0.0407056910318799,0.0449114687447131,0.046914178715417,0.0456035060211234,0.0421768664167389
100,0.0638075546929805,0.062837743991937,0.0641030816567924,0.0668660009834695,0.0706244136084743,0.0750341547376494,0.0792479463307972,0.081651374063293,0.0814548601651537,0.0783048489900303,0.0728600395015467,0.0673875312629895
101,0.1698390469210746,0.155771570362888,0.1385253929264152,0.1194419048179816,0.099133878898248,0.0799890337948611,0.0726729264453904,0.0914014153544986,0.1254348736419885,0.1568593216836207,0.1747306454309624,0.1776517580454902
102,0.1426595762426333,0.145007623722955,0.150751071270562,0.1579638469671318,0.1660475938597385,0.1744403933397532,0.1808498986862897,0.1814687352928173,0.176409834071515,0.1670995099997862,0.1557753229250888,0.1464714629189656
103,0.0356631024741601,0.0348132815096504,0.0353372550035079,0.0366344603227846,0.0385094983081455,0.0409154670554581,0.0435792281942228,0.0457080863778848,0.0465482021719943,0.0454076230888977,0.0422589846978185,0.0384367451154291
104,0.0067761117794072,0.0072583589862266,0.0080312910681886,0.0088435634389497,0.0096216615947193,0.0103209093342662,0.0107946501150957,0.0107808044151578,0.0101509289932273,0.0089729730115218,0.0076922205029483,0.0069055351380068
105,0.0283085535422302,0.0285564362792467,0.0311236443967677,0.0342766540040018,0.0375749044358032,0.0409625485326412,0.0443647064966873,0.047154647006784,0.0478563581379999,0.0451251240828442,0.039186420272409,0.0324599023439929
106,0.0504578355174033,0.0492053192247016,0.0487881779843048,0.0490225699153046,0.0499941781413474,0.051888750760395,0.0546672384464003,0.0575258603228691,0.0593784876995938,0.0590157270936338,0.0562944238792358,0.052928959688887
107,0.2583749648223852,0.2953741693223996,0.3889783757797848,0.4960645548892056,0.6060584167973544,0.7135365402090991,0.7989427431837183,0.8252824563366759,0.7772066596832211,0.6571942673935111,0.4914457499010023,0.3356358941405506
108,0.1549352978892339,0.1525353541474182,0.1527531517250435,0.1555275138765635,0.1608221741769543,0.1683690471498005,0.175893800403539,0.1791927487486171,0.1783347576954173,0.1740137242513281,0.1669247804636414,0.1598810424676168
109,0.1003985126272337,0.0983588815514873,0.100282682641728,0.1051437376985193,0.1124392387556874,0.1216618141026712,0.1307818440389458,0.1358562866189826,0.1354139890278677,0.1290793801396218,0.1182427092817015,0.1073826529419707
110,0.0543278443919,0.0540007869298119,0.055342553445164,0.0576499938562393,0.060643477586436,0.064121785536857,0.0674026737720328,0.0691550560022114,0.0687882709487108,0.0660860059871783,0.0615613834946868,0.0570494056269283
111,0.0635763604156743,0.0622866489186574,0.0611963122165559,0.0603682474594247,0.0597487612210909,0.0592722289622747,0.0587881591926893,0.0585858732805857,0.0600328495467553,0.062788678388049,0.0645965158479392,0.0646278842780466
112,0.0126408757927445,0.0117326594658638,0.0107875006981666,0.0097996430525018,0.008795160147069,0.0079092471025386,0.007758751655097,0.0091373462695048,0.0112929508838029,0.0130488316312781,0.0137408642897808,0.0134444874468814
113,0.186711762988074,0.1721536303761795,0.1551866827406412,0.1366130722088412,0.1169123806521635,0.0985546141884459,0.0924226763661163,0.1126477932375761,0.1479018922420066,0.1793400325054612,0.1956532597871713,0.1962776928385027
114,0.1864277220425306,0.1830996666031856,0.1829417779769423,0.1848596919948547,0.1882038839417176,0.1929914257392798,0.1994044317395149,0.2061472804283724,0.2101794295307951,0.2082755460382741,0.2012240274742648,0.1930237733608267
115,0.0148565182261675,0.0143796197048195,0.0144310604992658,0.0148115305268064,0.01544848782156,0.0163262066424572,0.0174094827830163,0.0184806064388666,0.0190841569829564,0.0187893682537694,0.0175739559821408,0.016034189978277
116,0.0164874195369099,0.0155541809266458,0.0149047304340004,0.0143921970704745,0.0139722133591078,0.0137440167582749,0.0141553130603237,0.0156717446811986,0.0175972447531382,0.0188241905898633,0.0187602793730768,0.0177315233397897
117,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0
118,0.0795820132532953,0.0781945067064597,0.0776488947765498,0.077610633471353,0.0780438295010111,0.0790961700261763,0.0807195795021015,0.0824303659083607,0.084140576570129,0.0850585949549281,0.0842140831704184,0.0819411017249109
119,0.0367179311444018,0.0373020913705896,0.0408224317079577,0.0454159086981502,0.0505285225347184,0.0559188228196694,0.0607166927856084,0.0630834543703475,0.0620004986631045,0.0570694065866383,0.0491761126925939,0.0412280087535906
120,0.0190539175473263,0.0194545765908221,0.0207041137707854,0.0222880206636687,0.0240250640407229,0.0258271211032967,0.0274613319553257,0.0283657953554695,0.0279726823465154,0.0259910007464104,0.0229485071119051,0.0202519336762423
121,0.0187081110243151,0.0177000819347345,0.0167495481630912,0.0158262295248859,0.0149518382082402,0.014307268793237,0.0144683981867809,0.0159857109653132,0.0181397103980482,0.0197843434310377,0.0202483800543064,0.019700139054178
122,0.0068799769826498,0.0064218013296525,0.0059791551163554,0.0055019870140558,0.0049928443808226,0.0045487305046976,0.0045451249673445,0.0053911220846798,0.0066079308036634,0.0075036238935763,0.0077192517395713,0.0073897932387251
123,0.0464522479737792,0.0443616110003667,0.0431328181197221,0.0423847908855512,0.0420584192945305,0.0423748115157388,0.0440191870866033,0.0474791808558317,0.0513553606452032,0.0534159157619269,0.0524947600716415,0.0495592605278877
124,0.0299123550939748,0.0296524863869166,0.0302979950876681,0.0314808331920265,0.0330384621339375,0.034889634378931,0.0367848413180591,0.0381106293873191,0.0382896446639729,0.0368744011097415,0.0341661726014088,0.0314819156554271
125,0.0347228236519365,0.0340748395834077,0.0344266863773539,0.0350816500815769,0.035866455891282,0.0368588840474318,0.0384028616652635,0.0406445554969241,0.0425040761683593,0.042565516979609,0.0403817011380592,0.0371493323634385
126,0.0220893649537743,0.0224287506976853,0.0246718025601211,0.0272615898214963,0.0298442667332386,0.03239929091588,0.0350219344074627,0.0374451211336951,0.0382651991670248,0.0361848046359517,0.0313185027188731,0.0256392845808933
