,Entropy
366,7.40283846944074
365,5.1669483298553
364,7.44357355110859
363,7.70939634332088
362,7.35724466693308
361,7.59482476530049
360,5.937778061123
359,6.86075460952092
358,7.46272806935517
357,7.65874707332022
356,7.67890134838255
355,7.60320511309795
354,4.32914868274057
353,4.91708930903709
352,7.67894069987753
351,7.63674996925091
350,6.80256254204583
349,7.08725402658414
348,6.08260337764809
347,7.41611788478148
346,4.89472220256707
345,7.47486700833738
344,5.46493959556237
343,7.44807735173954
342,5.95721020404442
341,5.95644986336182
340,5.95375965770823
339,7.45094398574727
338,5.39003623452041
337,7.01067649354476
336,7.43641665746942
335,7.27354187942674
334,4.53695315528618
333,7.72658907394789
332,7.72366280216991
331,5.4033103485932
330,7.51775761148055
329,6.13604854179588
328,7.55825759828816
327,7.37533633671032
326,7.55514208137234
325,6.0864629920513
324,7.66277466524833
323,5.21979679695882
322,7.75617487600555
321,5.86175743869866
320,5.83321302440251
319,7.25490993789105
318,7.61050155236977
317,7.74085727319002
316,6.17506804891867
315,6.10361892074198
314,5.29220184994875
313,4.39020083820061
312,7.78117558772603
311,7.66955051765868
310,7.35221271529285
309,5.32646653798896
308,7.73099165534661
307,5.47807166391642
306,5.94107774339443
305,7.29261789876575
304,7.34014424799759
303,5.57384999638031
302,7.32072648293303
301,7.30197339224545
300,5.2519668753449
299,7.62827929554611
298,7.74568305630027
297,6.18875612413317
296,7.42561897608372
295,6.1092853280737
294,5.58561165803206
293,5.68435338129786
292,5.48724920966692
291,5.68831343710555
290,7.00339986953044
289,5.52965003247138
288,6.41585164706598
287,4.30673469436977
286,3.98370586975545
285,5.6828864241841
284,7.29246675239214
283,6.46169638268644
282,6.11486088082415
281,5.34277598130023
280,5.94200024438106
279,5.76302741842025
278,6.34876852776661
277,6.62850840001091
276,3.01461217905921
275,6.74125457139662
274,5.4353507956333
273,4.94493466990472
272,5.29911552804011
271,4.71459965061808
270,3.36157611456971
269,5.6660965105974
268,6.3598003157353
267,3.6743487929452
266,6.484006680865
265,5.30158350651984
264,3.55894756048288
263,4.33586844116907
262,6.97986988057942
261,6.68110564257593
260,3.60884154638747
259,3.68831039638999
258,7.18032673680333
257,3.775405150708
256,6.85298214837779
255,4.59769079763398
254,4.46808865859824
253,4.71277494997215
252,4.81499520404128
251,7.09119848889466
250,5.41230886861155
249,6.13138644662834
248,6.97618789860504
247,5.66280649957127
246,4.60238314718848
245,4.26712131717422
244,4.31661163969523
243,5.69166457502429
242,5.60155793783423
241,4.91947535124566
240,4.05820927709831
239,4.19806346100598
238,4.34811915857374
237,4.79863312458923
236,4.33257861925681
235,7.0296710607928
234,4.57712414385872
233,4.96522915993985
232,6.94461323000523
231,5.67198839105938
230,7.1046793439269
229,6.0611544980833
228,6.15751447412286
227,6.88707413513508
226,6.82599708470479
225,6.51131693787776
224,6.529388804481
223,6.14482674291531
222,7.27129564305018
221,7.17867198346107
220,7.17853983258702
219,5.9855512166323
218,6.89924274332544
217,7.21600061097827
216,6.96724165450974
215,6.96677954611809
214,7.75900102124967
213,6.77280743470745
212,7.16752428802564
211,7.02163625420691
210,5.74376234791918
209,6.49700825852611
208,7.37413531820305
207,7.42769108994998
206,7.66573418976582
205,5.12514790390905
204,7.55621620901544
203,7.63346566445194
202,6.86059336721008
201,6.51833001720905
200,6.97512944201899
199,6.7505353290779
198,7.25309831836688
197,6.53261841964761
196,6.79717980558511
195,7.46798916916748
194,6.87808883759746
193,7.34652231363843
192,6.69914279969428
191,7.10951598264862
190,6.81902129848461
189,6.77669503000178
188,7.35917181791385
187,5.60346092765666
186,7.42944093753832
185,6.44175255810954
184,7.28098999561569
183,4.97593480589686
182,7.47329186177552
181,6.20151523099535
180,7.55979341439442
179,6.92487427304535
178,6.37137724212361
177,7.54612587257862
176,6.41642902820704
175,7.2316558187601
174,5.22039568450243
173,5.40827219522988
172,6.93414888242342
171,7.14107463377904
170,5.74999787499332
169,7.30516970637424
168,6.80855416339875
167,7.37189138404971
166,6.62742429733352
165,7.82198955440521
164,7.53102698744554
163,7.1030759326005
162,6.59455844067186
161,5.82139780785093
160,7.37128673770734
159,7.15936504322625
158,7.31911609752295
157,6.4533009019688
156,7.10288356359694
155,7.18644458698119
154,6.60051730679729
153,6.93436170672654
152,5.68534490171021
151,6.28547787025803
150,7.04751697320431
149,5.72192367923218
148,6.75646970791785
147,7.54469948511656
146,7.58303037483024
145,6.73117469637525
144,5.97782949721501
143,5.64072335844318
142,6.70727533045247
141,7.36061453504639
140,7.40846494290689
139,7.47914842270951
138,7.33870219476844
137,7.07893078581946
136,5.72539937995087
135,5.45354785849456
134,5.98686957331141
133,6.94071634861075
132,6.45131737142592
131,7.19173854619248
130,6.98637508982569
129,7.02973859465894
128,5.99101297206742
127,6.39549684586116
126,7.4792036797551
125,7.23142445007077
124,7.03188066358649
123,7.64785877444134
122,7.15614247847013
121,6.21129461501251
120,7.1931071438808
119,7.60330699800644
118,6.56836897865987
117,6.06861695260576
116,6.6680346716886
115,7.60688496481369
114,6.99700929149479
113,7.05903982212932
112,7.56269545449083
111,7.60373153121922
110,7.26656114565536
109,7.19118418379401
108,7.47849020734541
107,7.67550520642083
106,7.58550045542633
105,7.58323945397817
104,7.27815086906167
103,7.51709795272077
102,7.34267521696141
101,7.60005600459675
100,7.29771508773745
99,6.07662858001909
98,7.80786456966124
97,6.65968400298874
96,6.64238423442564
95,7.62858201900764
94,6.79336714719569
93,7.08909751172938
92,7.59621992949548
91,6.87406002362627
90,6.43056830742644
89,4.9905454971889
88,6.80601164777899
87,6.99296807081755
86,6.65188211151968
85,5.70521377418092
84,6.43085186713985
83,6.88907429160706
82,6.64771313451958
81,7.23053557025123
80,6.86229571411728
79,4.4464199528004
78,7.44157636781731
77,7.40952486954139
76,7.11029384447526
75,5.71249828636927
74,6.23687580677858
73,7.03996975423332
72,7.68865049717417
71,5.95177730437545
70,7.08479048040784
69,7.93469242192229
68,5.23570978910962
67,7.50976083949876
66,6.72962095447694
65,7.31652722026491
64,7.16189952206506
63,6.67208813784363
62,6.8754630623682
61,6.66715376914596
60,7.40717384189188
59,7.16840787339587
58,6.78364199746139
57,7.74027376348022
56,7.29858912765033
55,7.61882368483663
54,6.87230873164229
53,6.23287827302219
52,7.36837618266534
51,6.74365670635733
50,7.14069717959927
49,7.49819725840109
48,2.77586245159408
47,7.79525280266805
46,6.91995389109673
45,6.64311433861359
44,7.4647579665333
43,7.31249726889565
42,7.32093378599248
41,6.51239427337056
40,6.42632027260246
39,5.46801383389532
38,7.70154351464009
37,5.71136596862544
36,6.93178942482448
35,7.60009870117839
34,7.52421383311863
33,4.4308307564886
32,7.25609647261622
31,6.84377782495988
30,5.69992862178889
29,7.55942023769897
28,7.22548185013915
27,6.0187252372452
26,6.97195696238899
25,6.31799899225199
24,7.76089415682138
23,6.96998238939216
22,7.04901924029624
21,7.12985622744599
20,7.4035621077482
19,2.24832268794023
18,5.7909745410937
17,7.2810584388483
16,6.52935349289098
15,6.5078013013361
14,7.28309584985763
13,6.59029519071146
12,7.70297300458002
11,6.77702567879267
10,6.1274395464931
9,6.51216144745789
8,7.57379933134287
7,6.81880602307103
6,4.80241816680731
5,7.539646205044
4,6.72345987859272
3,6.9518332044513
2,6.54248766793555
1,6.45807000286033
0,7.21111910679997
