id,dominant_hue_1,dominant_sat_1,dominant_val_1,dominant_hue_2,dominant_sat_2,dominant_val_2,dominant_hue_3,dominant_sat_3,dominant_val_3,hue_contrast_c1_c2,hue_contrast_c1_c3,hue_contrast_c1_c4,hue_contrast_c1_c5,hue_contrast_c2_c3,hue_contrast_c2_c4,hue_contrast_c2_c5,hue_contrast_c3_c4,hue_contrast_c3_c5,hue_contrast_c4_c5,like_rate_segmentation
,30.789473684210527,78.35051546391753,38.03921568627451,33.65853658536586,19.33962264150944,83.13725490196077,40.4878048780488,62.755102040816325,76.86274509803921,2.8690629011553312,9.698331193838271,6.953857245854358,0.4105263157894754,6.82926829268294,9.82292014700969,2.458536585365856,16.65218843969263,9.287804878048796,7.364383561643834,0.0
,5.454545454545452,68.32298136645963,63.13725490196078,34.214876033057855,61.73469387755102,76.86274509803921,14.117647058823517,23.39449541284404,85.49019607843137,28.7603305785124,8.663101604278065,204.54545454545465,225.29435322386863,20.09722897423434,175.7851239669422,196.53402264535623,195.8823529411765,216.63125161959056,20.74889867841404,0.0
,39.3103448275862,30.851063829787247,36.86274509803922,35.10204081632653,71.35922330097087,80.7843137254902,25.181347150259068,90.61032863849763,83.52941176470588,4.208304011259671,14.128997677327131,317.9499291450165,16.23342175066312,9.92069366606746,322.1582331562762,12.025117739403449,332.07892682234365,2.104424073335988,334.1833508956796,0.0
,282.2222222222222,14.51612903225806,72.94117647058823,332.8767123287672,85.38011695906434,67.05882352941175,249.375,21.917808219178085,57.25490196078431,50.65449010654498,32.84722222222217,233.13131313131305,43.98467432950196,83.50171232876716,283.78580323785803,6.669815777043027,200.28409090909088,76.83189655172413,277.115987460815,0.0
,0.0,46.70050761421321,77.25490196078432,1.3793103448275812,36.86440677966102,92.54901960784314,344.61538461538464,41.48936170212766,36.86274509803922,1.3793103448275812,344.61538461538464,3.1578947368421058,25.77464788732394,343.2360742705571,1.7785843920145246,24.39533754249636,341.45748987854256,318.8407367280607,22.61675315048184,0.0
,282.85714285714283,8.86075949367089,30.980392156862745,232.8,12.562814070351758,78.03921568627452,14.347826086956523,78.85714285714288,68.62745098039215,50.05714285714282,268.5093167701864,83.86980108499094,39.72918077183476,218.45217391304348,33.81265822784812,10.32796208530806,184.63951568519536,228.7801359983516,44.14062031315618,0.0
,30.0,15.74074074074074,84.70588235294117,33.6,36.4963503649635,53.72549019607843,37.358490566037744,32.71604938271605,63.52941176470588,3.6000000000000014,7.358490566037744,33.33333333333332,178.00000000000003,3.758490566037743,29.73333333333332,174.40000000000003,25.974842767295577,170.64150943396228,144.6666666666667,0.0
,27.567567567567576,17.535545023696674,82.74509803921568,303.8009049773756,86.66666666666667,100.0,36.66666666666666,41.6184971098266,67.84313725490196,276.23333740980803,9.099099099099082,2.03243243243244,32.43243243243242,267.1342383107089,274.2009049773756,243.8009049773756,7.066666666666642,23.333333333333343,30.399999999999984,0.0
,18.1651376146789,66.46341463414633,64.31372549019608,220.00000000000003,16.36363636363637,86.27450980392157,270.0,12.698412698412698,24.705882352941178,201.83486238532112,251.8348623853211,178.1984987489575,188.11585412085827,49.99999999999997,23.636363636363622,13.719008264462843,73.6363636363636,63.719008264462815,9.917355371900785,0.0
,166.95652173913044,76.66666666666667,23.52941176470588,39.37500000000002,16.41025641025641,76.47058823529412,195.51724137931032,35.36585365853659,64.31372549019608,127.5815217391304,28.560719640179883,30.74839629365644,117.28439059158946,156.1422413793103,158.32991803278685,10.29713114754096,2.187676653476558,145.84511023176935,148.0327868852459,0.0
,43.75000000000001,52.459016393442624,71.76470588235294,39.23076923076925,28.2608695652174,36.07843137254902,37.777777777777786,14.438502673796783,73.33333333333333,4.519230769230759,5.972222222222221,77.20617529880477,16.55,1.452991452991462,81.72540606803554,12.03076923076924,83.178397521027,10.57777777777778,93.75617529880478,0.0
,31.42857142857143,87.5,9.411764705882351,14.33962264150943,85.48387096774194,72.94117647058823,26.25000000000001,14.883720930232558,84.31372549019608,17.088948787062,5.17857142857142,8.928571428571406,4.247104247104247,11.91037735849058,8.160377358490594,21.336053034166248,3.749999999999986,9.425675675675668,13.175675675675652,0.0
,307.5,3.8461538461538463,81.56862745098039,0.0,33.33333333333333,1.1764705882352942,192.00000000000003,11.627906976744192,33.72549019607843,307.5,115.49999999999996,102.07627118644068,227.5000000000002,192.00000000000003,205.4237288135593,79.9999999999998,13.42372881355928,112.00000000000024,125.4237288135595,0.0
,31.475409836065573,57.54716981132076,83.13725490196077,24.375,36.7816091954023,34.11764705882353,24.071856287425152,86.08247422680412,76.07843137254902,7.10040983606558,7.403553548640421,148.28554633923324,1.4754098360656442,0.3031437125748404,155.38595617529882,5.624999999999936,155.68909988787365,5.9281437125747765,149.76095617529887,0.0
,356.3265306122449,98.989898989899,77.64705882352942,11.250000000000012,33.33333333333333,18.823529411764707,0.0,0.0,100.0,345.0765306122449,356.3265306122449,340.1103143960287,350.830347406138,11.250000000000012,4.966216216216202,5.753816793893141,16.216216216216214,5.496183206106871,10.720033010109344,0.0
,0.0,14.58333333333334,18.823529411764707,341.53846153846155,6.161137440758286,82.74509803921568,0.0,0.0,100.0,341.53846153846155,0.0,330.0,325.7142857142857,341.53846153846155,11.538461538461547,15.824175824175825,330.0,325.7142857142857,4.285714285714278,0.0
,0.0,0.0,100.0,35.67567567567568,18.13725490196079,80.0,175.17857142857142,61.53846153846153,71.37254901960785,35.67567567567568,175.17857142857142,31.962616822429894,6.2637362637362655,139.50289575289574,3.713058853245784,29.41193941193941,143.2159546061415,168.91483516483515,25.698880558693627,0.0
,266.6666666666667,9.374999999999996,37.64705882352941,0.0,0.0,0.0,42.00000000000005,4.608294930875573,85.09803921568627,266.6666666666667,224.66666666666663,14.666666666666655,1.4035087719298076,42.00000000000005,252.00000000000003,265.2631578947369,210.0,223.2631578947368,13.26315789473685,0.0
,60.0,10.79545454545454,69.01960784313725,183.3333333333333,17.14285714285714,41.17647058823529,0.0,0.0,0.0,123.33333333333331,60.0,192.0,120.0,183.3333333333333,68.66666666666663,3.3333333333333144,252.0,180.0,71.99999999999994,0.0
,120.47808764940238,99.2094861660079,99.2156862745098,9.411764705882357,35.17241379310344,56.86274509803921,11.999999999999964,10.362694300518127,75.68627450980392,111.06632294352002,108.47808764940244,196.66476949345488,222.46308882118583,2.588235294117609,307.73109243697485,333.52941176470586,305.1428571428573,330.9411764705883,25.798319327731008,0.0
,40.0,1.195219123505972,98.4313725490196,35.593220338983045,35.54216867469879,65.09803921568627,33.5593220338983,41.54929577464789,55.68627450980392,4.406779661016955,6.440677966101703,8.69565217391304,7.600000000000008,2.0338983050847474,4.288872512896084,3.1932203389830534,2.254974207811337,1.159322033898306,1.095652173913031,0.0
,0.0,0.0,0.0,145.7142857142857,72.91666666666667,18.823529411764707,349.35483870967744,29.24528301886792,83.13725490196077,145.7142857142857,349.35483870967744,342.5,137.14285714285714,203.6405529953917,196.7857142857143,8.571428571428555,6.854838709677438,212.2119815668203,205.3571428571429,0.0
,13.17073170731707,18.22222222222222,88.23529411764706,0.3092783505154628,83.2618025751073,91.37254901960785,38.82352941176471,31.677018633540367,63.13725490196078,12.861453356801608,25.65279770444764,10.829268292682922,192.7867151011936,38.51425106124925,23.69072164948453,205.6481684579952,14.823529411764715,167.13391739674597,181.95744680851067,0.0
,358.06451612903226,48.94736842105264,74.50980392156863,179.27125506072875,97.24409448818896,99.6078431372549,148.0,7.772020725388604,75.68627450980392,178.7932610683035,210.06451612903223,166.06451612903214,342.27504244482174,31.27125506072875,12.728744939271364,163.48178137651823,44.000000000000114,132.21052631578948,176.2105263157896,0.0
,120.0,100.0,99.6078431372549,8.0,76.43312101910828,61.5686274509804,30.0,5.45454545454546,86.27450980392157,112.0,90.0,38.18181818181819,112.0,22.0,150.1818181818182,0.0,128.1818181818182,22.0,150.1818181818182,0.0
,0.0,0.0,0.0,37.50000000000001,12.182741116751268,77.25490196078432,41.818181818181806,39.52095808383233,65.49019607843137,37.50000000000001,41.818181818181806,39.99999999999999,34.73684210526316,4.318181818181799,2.499999999999986,2.7631578947368496,1.818181818181813,7.081339712918648,5.263157894736835,0.0
,0.0,0.0,100.0,16.000000000000053,7.692307692307694,76.47058823529412,27.27272727272728,71.89542483660131,60.0,16.000000000000053,27.27272727272728,350.52631578947364,41.11111111111112,11.27272727272722,334.5263157894736,25.11111111111106,323.2535885167464,13.83838383838384,309.41520467836256,0.0
,14.545454545454549,71.73913043478261,72.15686274509804,192.0,40.880503144654085,62.35294117647059,259.0909090909091,10.891089108910895,79.2156862745098,177.45454545454544,244.54545454545456,246.74486803519056,189.5571095571096,67.09090909090912,69.29032258064512,12.102564102564088,2.1994134897360027,54.98834498834504,57.18775847808104,0.0
,12.631578947368418,17.840375586854464,83.52941176470588,170.7692307692308,16.04938271604938,31.76470588235294,239.02439024390247,100.0,96.47058823529412,158.1376518218624,226.3928112965341,3.618421052631593,0.631578947368423,68.25515947467167,154.5192307692308,158.7692307692308,222.77439024390247,227.02439024390247,4.250000000000016,0.0
,240.0,5.714285714285734,13.725490196078432,250.0,3.55029585798817,66.27450980392156,240.0,5.319148936170224,36.86274509803922,9.999999999999943,0.0,0.0,240.0,9.999999999999943,9.999999999999943,250.0,0.0,240.0,240.0,0.0
,30.0,31.42857142857144,27.450980392156865,39.99999999999997,8.33333333333333,84.70588235294117,39.99999999999997,8.910891089108908,79.2156862745098,9.999999999999972,9.999999999999972,30.0,2.142857142857128,0.0,39.99999999999997,12.1428571428571,39.99999999999997,12.1428571428571,27.857142857142872,0.0
,240.0,100.0,100.0,38.46153846153849,25.324675324675315,60.3921568627451,31.428571428571463,11.538461538461544,71.37254901960785,201.53846153846152,208.57142857142853,212.7272727272727,226.15384615384616,7.032967032967026,11.188811188811163,24.61538461538465,4.15584415584414,17.582417582417623,13.426573426573484,0.0
,160.0,1.17647058823529,100.0,22.49999999999992,4.848484848484849,64.70588235294117,300.0,25.0,31.37254901960784,137.50000000000009,140.0,80.0,50.61224489795919,277.50000000000006,217.50000000000009,188.11224489795927,60.0,89.38775510204081,29.387755102040813,0.0
